,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,27000.000,11000.000,,42000.000,72000.000,,,117000.000,,,184000.000,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,2914000.000,132000.000,0.000,0.000,0.000,0.000,0.000,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,,,,,,,857000.000,7273000.000
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,,,,,,,74617000.000,75006000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-903000.000,,,,-305000.000,,,,290000.000,,,-2217000.000,,,,-697000.000,,,,-2448000.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,0.000,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-185000.000,,,,,,,,50000.000,,,-29000.000,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.120,0.120,0.120,0.120,,,0.000,0.000,0.000,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,-1371000.000,-61395000.000,-976000.000,1610000.000,3395000.000,-94000.000,833000.000,-9827000.000,-3200000.000,1119000.000,-32000.000,-1890000.000,3023000.000,1690000.000,-4418000.000,1974000.000,250000.000,1792000.000,-5218000.000,930000.000,8002000.000
CostOfGoodsAndServicesSold,35855000.000,32820000.000,34628000.000,37532000.000,28624000.000,28521000.000,31001000.000,27683000.000,27015000.000,22509000.000,27926000.000,28277000.000,29595000.000,27021000.000,26918000.000,26901000.000,25870000.000,27252000.000,26822000.000,27626000.000,26811000.000,29738000.000,29865000.000
DepreciationDepletionAndAmortization,,,1735000.000,,,,2101000.000,,,,2295000.000,,,2096000.000,,,,2187000.000,,,,1705000.000,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,,,,,,,388000.000,418000.000,,1367000.000,0.000,0.000,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,1877000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,1154000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,719000.000,734000.000,,346000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,,213000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,-331000.000,-316000.000,,-133000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,,,,,,,,,-723000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,4767000.000,4653000.000,,2462000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
EarningsPerShareBasic,0.120,-0.250,-0.210,-7.120,-0.150,0.200,,,,,,,,,0.340,0.280,,0.120,0.020,0.210,,0.100,0.820
EarningsPerShareDiluted,0.120,-0.250,-0.210,-7.120,-0.150,0.200,-0.370,0.050,0.070,,-0.340,0.090,0.050,-0.160,0.330,0.270,-0.410,0.110,0.020,0.200,,0.090,0.800
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,730000.000,,,,75000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.154,,,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.337,,,,,,,,,,,,,,,,,,,
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,,,,,,,,,,-1217000.000,,,,-30000.000,
EnvironmentalExitCostsReasonablyPossibleAdditionalLoss,,,,,,,,,,,,,,,,,,,,,,900000.000,
EnvironmentalExitCostsReasonablyPossibleAdditionalLossesHighEstimate,,,,,,,,,,,,,,1400000.000,,,,1400000.000,,,,,
EnvironmentalExitCostsReasonablyPossibleAdditionalLossesLowEstimate,,,,,,,,,,,,,,300000.000,,,,300000.000,,,,,
GainLossOnDispositionOfAssets,,,,2100000.000,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfProperty,,,,2122000.000,11000.000,,,0.000,36000.000,,,,,,,,,,,,,,
GainLossOnSaleOfProperties,,,,,,,,,,,,,,,,,,,,,,,5422000.000
GeneralAndAdministrativeExpense,,,,,,,,,,,21797000.000,19480000.000,20278000.000,19429000.000,18616000.000,18292000.000,19642000.000,18537000.000,19293000.000,16616000.000,22165000.000,19363000.000,18866000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,,1254000.000,,,,0.000,
GoodwillImpairedAdjustmentToInitialEstimateAmount,,,,28300000.000,,,,,,,,,,,,,,,,,,,
GoodwillImpairmentLoss,,,,28306000.000,,,,0.000,0.000,,,,,,,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,,0.000,0.000,,,,,,,,,20000.000,,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,,,,,,40000.000,
GrossProfit,48299000.000,42546000.000,41334000.000,36816000.000,43360000.000,39672000.000,40994000.000,40634000.000,41220000.000,38447000.000,41278000.000,43803000.000,44533000.000,42883000.000,43808000.000,43342000.000,39091000.000,42459000.000,42526000.000,42573000.000,40504000.000,44879000.000,45141000.000
IncomeLossFromContinuingOperations,1088000.000,-2154000.000,-1785000.000,-61140000.000,-1316000.000,1524000.000,3194000.000,-9000.000,183000.000,-10349000.000,-4322000.000,798000.000,460000.000,-1371000.000,2926000.000,2430000.000,-3688000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1584000.000,-3091000.000,-2922000.000,-41668000.000,-1556000.000,2166000.000,-3137000.000,-492000.000,486000.000,-3979000.000,-5105000.000,1111000.000,634000.000,-1316000.000,3125000.000,2678000.000,-3335000.000,1126000.000,126000.000,2288000.000,-5071000.000,843000.000,7610000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.130,-0.250,-0.210,-7.120,-0.150,0.180,,,,,,,,,0.340,0.280,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.130,-0.250,-0.210,-7.120,-0.150,0.180,-0.370,0.000,0.020,,-0.500,0.090,0.050,-0.160,0.330,0.270,-0.410,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-22000.000,-9000.000,-13000.000,-17000.000,-2000.000,199000.000,-29000.000,388000.000,418000.000,1084000.000,1367000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.010,,,0.000,,,,,,,,,,,0.000,0.000,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.010,,,,,,0.000,0.050,0.050,0.120,0.160,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
IncomeTaxExpenseBenefit,496000.000,-937000.000,-1137000.000,19472000.000,-240000.000,642000.000,-57000.000,501000.000,303000.000,-888000.000,-783000.000,313000.000,174000.000,55000.000,199000.000,248000.000,353000.000,109000.000,-46000.000,463000.000,-428000.000,-14000.000,337000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-6173000.000,,,,3532000.000,,,,-7110000.000,,,-1071000.000,,,,-1190000.000,,,,-1099000.000,
IncreaseDecreaseInAccountsReceivable,,,-3286000.000,,,,4779000.000,,,,3030000.000,,,1994000.000,,,,3697000.000,,,,3894000.000,
IncreaseDecreaseInInventories,,,3184000.000,,,,3157000.000,,,,-2255000.000,,,68000.000,,,,-611000.000,,,,626000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,,2844000.000,,,,-28000.000,,,,-250000.000,,,-179000.000,,,,-134000.000,,,,-116000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,84000.000,,,,-1261000.000,,,,1484000.000,,,-1137000.000,,,,-1192000.000,,,,305000.000,
