,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,27752.000,27752.000,,,,
AmortizationOfFinancingCosts,,27752.000,232121.000,85858.000,324874.000,164519.000
CashAndCashEquivalentsPeriodIncreaseDecrease,567573.000,,,,,
CashPeriodIncreaseDecrease,,-1121638.000,3466351.000,-1266740.000,3472245.000,-3586793.000
CostOfUtilities,599269.000,587017.000,593071.000,623452.000,231674.000,232726.000
Depreciation,1522128.000,1583919.000,1707828.000,1669119.000,1139194.000,664137.000
DepreciationNonproduction,1522128.000,1583919.000,1707828.000,1669119.000,676698.000,664137.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,9937675.000,8177909.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,462496.000,0.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,1800318.000,414007.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,350956.000,19439.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,3915727.000,487465.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,-667049.000,-316815.000
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,,,,2577228.000,146561.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,3248678.000,170650.000
DistributionsPerGeneralPartnershipUnitOutstanding,,,,,3.420,1.980
DistributionsPerLimitedPartnershipUnitOutstanding,0.320,0.320,0.860,0.320,,
GainLossOnDispositionOfRealEstateDiscontinuedOperations,,,,,9937675.000,8177909.000
GeneralAndAdministrativeExpense,2454564.000,2468378.000,2595338.000,2754485.000,2029716.000,2200086.000
GeneralPartnerDistributions,0.000,0.000,0.000,0.000,0.000,0.000
HomeBuildingCosts,113515.000,261300.000,107576.000,237487.000,2000.000,82705.000
HomeBuildingRevenue,73800.000,251771.000,103606.000,253178.000,5116.000,75002.000
IncomeLossFromContinuingOperations,,411988.000,-599278.000,,-416642.000,-341348.000
IncomeLossFromContinuingOperationsPerOutstandingGeneralPartnershipUnitNetOfTax,,,,,-0.130,-0.100
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,8310536.000,7505848.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingGeneralPartnershipUnit1,,,,,2.520,2.270
IncomeTaxReconciliationNondeductibleExpenseDepreciation,,413224.000,382773.000,162392.000,-261145.000,345768.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,,69586.000,194266.000,-705460.000,857567.000,216675.000
IncreaseDecreaseInAccountsPayable,28585.000,-138579.000,25028.000,91310.000,-117853.000,-10040.000
IncreaseDecreaseInOtherCurrentLiabilities,107797.000,122390.000,-46821.000,16142.000,-177414.000,17084.000
IncreaseDecreaseInOtherNoncurrentAssets,-175712.000,123794.000,-238201.000,118101.000,49383.000,157134.000
InterestExpenseDebt,1492398.000,1462413.000,1778592.000,1532954.000,1027010.000,1008148.000
InterestPaid,,1437000.000,1469000.000,1450000.000,2029000.000,1231000.000
ManagementFeeAmountPaid,,273984.000,,,,
NetCashProvidedByUsedInFinancingActivities,-1493696.000,-1523515.000,3718203.000,-1731494.000,-14815911.000,-13041879.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1493696.000,-1523515.000,3718203.000,-1731494.000,-14815911.000,-13041879.000
NetCashProvidedByUsedInInvestingActivities,1043721.000,-224569.000,-136810.000,-1430798.000,18957895.000,9727832.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1043721.000,-224569.000,-136810.000,-1430798.000,18957895.000,9727832.000
NetCashProvidedByUsedInOperatingActivities,1017548.000,626446.000,-115042.000,1895552.000,-669739.000,-272746.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1017548.000,626446.000,-115042.000,1895552.000,-669739.000,-272746.000
NetIncomeLoss,141153.000,411988.000,-599278.000,-107728.000,7893894.000,7164500.000
NetIncomeLossAllocatedToGeneralPartners,1412.000,4119.000,-5993.000,-1077.000,78939.000,71645.000
NetIncomeLossPerOutstandingGeneralPartnershipUnitNetOfTax,,,,,2.390,2.170
NetIncomeLossPerOutstandingLimitedPartnershipUnit,0.040,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,-0.180,-0.030,,
OperatingLeasesIncomeStatementLeaseRevenue,7129171.000,7170664.000,7020241.000,7158130.000,3876699.000,4336274.000
OtherRealEstateRevenue,648784.000,812135.000,850307.000,976084.000,420001.000,458820.000
OwnedPropertyManagementCosts,642125.000,762886.000,974461.000,1054023.000,465418.000,733185.000
PartnersCapitalAccountDistributions,-1057084.000,1057084.000,2840913.000,1057084.000,11297583.000,6540706.000
PaymentForManagementFee,,,304000.000,312000.000,728000.000,585000.000
PaymentsOfCapitalDistribution,1057084.000,1057084.000,2840913.000,1057084.000,7795993.000,10042296.000
PaymentsOfDebtIssuanceCosts,,693798.000,693798.000,,,
PaymentsOfFinancingCosts,,,676321.000,0.000,,
PaymentsToAcquireAvailableForSaleSecurities,0.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,379282.000,224569.000,136810.000,355640.000,19147.000,231300.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,20267166.000,10551474.000
ProceedsFromSecuredNotesPayable,,,19320000.000,0.000,,
RealEstateAccumulatedDepreciationDepreciationExpense,,1520711.000,,,,
RealEstateAccumulatedDepreciationRealEstateSold,,0.000,0.000,0.000,17478077.000,0.000
RealEstateRevenueNet,7851755.000,8234570.000,7974154.000,8387392.000,4301816.000,4870096.000
RepaymentsOfNotesPayable,436612.000,,,,,
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,,,1525302.000,1526895.000,608068.000,584170.000
TaxesOther,886603.000,696669.000,816566.000,623600.000,285942.000,290457.000
WeightedAverageLimitedPartnershipUnitsOutstanding,3303387.000,3303387.000,3303387.000,3303387.000,3303387.000,3303387.000
