,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,186000.000,,,158000.000,0.000,115000.000,-273000.000,0.000,169000.000,222000.000,-391000.000,400000.000,300000.000,200000.000,-900000.000,0.000,300000.000
InterestExpense,1422000.000,1393000.000,8512000.000,11941000.000,12212000.000,11828000.000,11977000.000,9781000.000,8269000.000,1818000.000,1732000.000,-519000.000,700000.000,600000.000,600000.000,700000.000,600000.000,600000.000
InvestmentIncomeInterest,220000.000,467000.000,294000.000,459000.000,152000.000,186000.000,192000.000,244000.000,67000.000,,,,,,,,,
LandSales,,,9693000.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-177000.000,,,,-5673000.000,,,,-379574000.000,,,,-2700000.000,,,,-17200000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-177000.000,,,,-5673000.000,,,,-379574000.000,,,,-2700000.000,,,,-17200000.000,
NetCashProvidedByUsedInInvestingActivities,-7435000.000,,,,-5680000.000,,,,287697000.000,,,,-3200000.000,,,,-1900000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-7435000.000,,,,-5680000.000,,,,287697000.000,,,,-3200000.000,,,,-1900000.000,
NetCashProvidedByUsedInOperatingActivities,13649000.000,,,,-13575000.000,,,,-18334000.000,,,,-2800000.000,,,,-15200000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,13649000.000,,,,-13575000.000,,,,-18334000.000,,,,-2800000.000,,,,-15200000.000,
NetIncomeLoss,30652000.000,24620000.000,-68254000.000,50884000.000,11949000.000,-22339000.000,5508000.000,-33999000.000,-109713000.000,-3326000.000,12176000.000,16863000.000,5200000.000,4800000.000,6400000.000,-189000000.000,-11000000.000,
NetIncomeLossAttributableToNoncontrollingInterest,390000.000,1092000.000,3334000.000,-147000.000,-101000.000,-244000.000,-415000.000,-6303000.000,-1749000.000,0.000,0.000,-51000.000,0.000,0.000,0.000,0.000,,
NonoperatingIncomeExpense,-732000.000,-1886000.000,-1340000.000,-7735000.000,-17372000.000,-6138000.000,-14481000.000,-9146000.000,-122848000.000,777000.000,2317000.000,15854000.000,,,,,,
OperatingIncomeLoss,37760000.000,28017000.000,-45393000.000,16143000.000,34436000.000,-22163000.000,21478000.000,-35063000.000,14040000.000,9147000.000,12040000.000,5873000.000,8500000.000,9900000.000,12500000.000,-196000000.000,-4500000.000,-700000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,100000.000,,,,-202000.000,202000.000,2223000.000,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,,,,,,237000.000,-1059000.000,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,4964000.000,6331000.000,-47303000.000,-26572000.000,29362000.000,-44208000.000,23323000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,,,,,-44700000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,-25365000.000,9089000.000,21193000.000,20483000.000,-2000000.000,-1300000.000,-53900000.000,-24500000.000,-44500000.000,19200000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-25242000.000,18275000.000,21023000.000,28744000.000,-1700000.000,-1100000.000,-53900000.000,-55900000.000,-47400000.000,19800000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,5423000.000,6195000.000,-47008000.000,-54890000.000,32447000.000,-45751000.000,27298000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,-103000.000,-492000.000,206000.000,-17111000.000,-100000.000,-100000.000,0.000,31300000.000,-800000.000,-800000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,,,,-100000.000,0.000,,0.000,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,,,0.000,0.000,68000.000,132000.000,100000.000,,,,,
OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax,,100000.000,100000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,,,,1488000.000,2156000.000,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,-373000.000,293000.000,,657000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,213000.000,365000.000,527000.000,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,,,-859000.000,4440000.000,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,359000.000,137000.000,-98000.000,-3979000.000,3540000.000,,,,20000.000,-144000.000,-32000.000,-144000.000,100000.000,0.000,0.000,-100000.000,-200000.000,-200000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,1124000.000,,,,,,,,,,,,,
OtherNoncashIncomeExpense,,,,,-4907000.000,,,,-8607000.000,,,,-1000000.000,,,,1200000.000,
OtherNonoperatingIncomeExpense,-5000.000,-324000.000,-547000.000,447000.000,-291000.000,-357000.000,1277000.000,4789000.000,-756000.000,272000.000,-473000.000,12957000.000,-600000.000,-700000.000,-100000.000,1100000.000,2900000.000,-5800000.000
PaymentsForRepurchaseOfCommonStock,193000.000,,,,254000.000,,,,554000.000,,,,0.000,,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,,,100000.000,,,,100000.000,
PaymentsOfDividends,,,,,,,,,,,,,2400000.000,,,,2500000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,4107000.000,,,,0.000,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,3328000.000,9117000.000,13960000.000,30077000.000,10818000.000,18309000.000,17890000.000,24708000.000,14389000.000,8750000.000,7174000.000,22787000.000,3200000.000,7600000.000,7400000.000,16300000.000,4600000.000,5900000.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,,,,,,,302086000.000,,,,,,,,,
ProceedsFromRepaymentsOfDebt,,,,,,,,,,,,,,,,,27600000.000,
ProceedsFromSaleOfLandHeldForUse,,,9700000.000,,5138000.000,,,,0.000,,,,,,,,1200000.000,
ProceedsFromStockOptionsExercised,16000.000,141000.000,204000.000,0.000,0.000,,,,-4982000.000,,,,500000.000,,,,100000.000,
ProfitLoss,31042000.000,25712000.000,-64920000.000,50737000.000,11848000.000,-22583000.000,5093000.000,-40302000.000,-111462000.000,-3326000.000,12176000.000,16812000.000,5200000.000,4800000.000,6400000.000,-189000000.000,-11000000.000,8300000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,,,,,2700000.000,
RepaymentsOfLongTermDebt,,,,,5419000.000,,,,374038000.000,,,,0.000,,,,,
RestructuringCharges,,166000.000,-26000.000,,,,,,,,,,,,,,,
SalesRevenueGoodsNet,331345000.000,329522000.000,415057000.000,438611000.000,466179000.000,436467000.000,394732000.000,340413000.000,364254000.000,279388000.000,265932000.000,247926000.000,261700000.000,297500000.000,262900000.000,245400000.000,247800000.000,228400000.000
SellingGeneralAndAdministrativeExpense,44207000.000,45489000.000,71828000.000,86129000.000,78400000.000,78318000.000,75901000.000,27900000.000,62653000.000,54633000.000,53828000.000,46186000.000,53400000.000,53200000.000,50100000.000,51200000.000,54800000.000,54500000.000
ShareBasedCompensation,2080000.000,,,,2407000.000,,,,1582000.000,,,,2600000.000,,,,3200000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,45000.000,70000.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,12000.000,,,,,,,,,,,,,,,
ShareBasedGoodsAndNonemployeeServicesTransactionQuantityOfSecuritiesIssued,,2050.000,1982.000,,,,,,,,,,,,,,,
StockRepurchasedDuringPeriodShares,,,,,,,,,200000.000,,,,,,,,,
TreasuryStockSharesAcquired,,,,,,,,,,,,,,300000.000,,,,
TreasuryStockValueAcquiredCostMethod,,,,,,,,,,,,,,10000000.000,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,,,,,,,,,,,,,,,5000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,30695000.000,30721000.000,31382000.000,-61554000.000,32032000.000,31882000.000,32004000.000,-64033000.000,31928000.000,31621000.000,31664000.000,-63613000.000,31900000.000,31800000.000,31200000.000,-63800000.000,30300000.000,30700000.000
WeightedAverageNumberOfSharesOutstandingBasic,30526000.000,30535000.000,31382000.000,-61364000.000,31874000.000,31882000.000,31889000.000,-63760000.000,31928000.000,31452000.000,31442000.000,-63222000.000,31500000.000,31500000.000,31000000.000,-62900000.000,30300000.000,30400000.000
WriteOffOfDeferredDebtIssuanceCost,,,,,,,1249000.000,,,,,,,,,,,
