,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableTradeCurrent,90488000.000,92473000.000,95219000.000,93851000.000,87361000.000,91166000.000,101594000.000,96283000.000,81970000.000,88552000.000,94311000.000,99117000.000,96286000.000,98693000.000,97128000.000,99033000.000,84990000.000,106960000.000,110077000.000,95442000.000,94339000.000,97631000.000,99468000.000,92450000.000,81260000.000
AccountsReceivableNetCurrent,235780000.000,244080000.000,232580000.000,219494000.000,247814000.000,242855000.000,246691000.000,237626000.000,254451000.000,259146000.000,258342000.000,233751000.000,262220000.000,265641000.000,243894000.000,228907000.000,245458000.000,248110000.000,246166000.000,232047000.000,252328000.000,254635000.000,244157000.000,194509000.000,202343000.000
AccruedIncomeTaxesCurrent,9557000.000,3713000.000,8771000.000,4377000.000,10667000.000,4870000.000,5514000.000,3797000.000,7529000.000,5943000.000,2656000.000,5478000.000,5328000.000,3450000.000,3471000.000,3591000.000,10281000.000,3847000.000,1738000.000,7504000.000,10721000.000,4864000.000,2848000.000,14080000.000,14163000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,615638000.000,633107000.000,615158000.000,607925000.000,628556000.000,627564000.000,644383000.000,655647000.000,643235000.000,651105000.000,670509000.000,671926000.000,653634000.000,668072000.000,625396000.000,620892000.000,607661000.000,613693000.000,621284000.000,566047000.000,609612000.000,555391000.000,564952000.000,545499000.000,560096000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,35000.000,282000.000,-495000.000,-38000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,12062000.000,11534000.000,11007000.000,10481000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,7442000.000,-11386000.000,-18761000.000,7504000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,16989000.000,31896000.000,-32004000.000,-39048000.000,-14173000.000,-46499000.000,-28994000.000,-4585000.000,-22638000.000,-30263000.000,-3015000.000,6002000.000,6157000.000,11226000.000,-45588000.000,-85128000.000,-146567000.000,-127259000.000,-147773000.000,-170062000.000,-154483000.000,-175425000.000,-178260000.000,-213465000.000,-189386000.000
AdditionalPaidInCapitalCommonStock,90361000.000,91300000.000,91683000.000,94187000.000,95828000.000,96954000.000,97854000.000,98253000.000,98997000.000,99437000.000,100085000.000,105119000.000,106576000.000,108202000.000,109269000.000,110969000.000,111346000.000,111204000.000,110507000.000,109974000.000,110567000.000,112739000.000,114642000.000,107686000.000,108593000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,3588000.000,,,,3045000.000,,,,4327000.000,,,,3838000.000,,,,3871000.000,,,,4836000.000,
Assets,1643811000.000,1676096000.000,1631425000.000,1654164000.000,1701403000.000,1684057000.000,1736840000.000,1776643000.000,1768012000.000,1800895000.000,1846804000.000,1870734000.000,1895883000.000,1926472000.000,1827231000.000,1765206000.000,1675744000.000,1733630000.000,1743649000.000,1711437000.000,1742977000.000,1714002000.000,1735619000.000,1667860000.000,1651202000.000
AssetsCurrent,693612000.000,707296000.000,697625000.000,706870000.000,733790000.000,721690000.000,750358000.000,751354000.000,756090000.000,770701000.000,789408000.000,789825000.000,817221000.000,847892000.000,820004000.000,759389000.000,734182000.000,760798000.000,778542000.000,753343000.000,753863000.000,749401000.000,761207000.000,717061000.000,699729000.000
