,2011-06-30,2011-09-30
AvailableForSaleSecuritiesGrossRealizedGains,2000.000,328000.000
BankOwnedLifeInsuranceIncome,138000.000,140000.000
BrokerageCommissionsRevenue,43000.000,60000.000
CommonStockDividendsPerShareCashPaid,0.000,0.000
Communication,50000.000,52000.000
EarningsPerShareBasic,0.070,0.060
EarningsPerShareDiluted,0.070,0.060
FeesAndCommissionsDepositorAccounts,342000.000,358000.000
FeesAndCommissionsMortgageBanking,111000.000,113000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,804000.000,605000.000
IncomeTaxExpenseBenefit,112000.000,-13000.000
InterestAndFeeIncomeLoansAndLeases,4711000.000,4577000.000
InterestExpense,1402000.000,1273000.000
InterestExpenseDeposits,1381000.000,1253000.000
InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,21000.000,19000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,,1000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,4149000.000,4080000.000
InterestIncomeExpenseNet,4914000.000,5018000.000
InterestIncomeFederalFundsSold,7000.000,2000.000
InterestIncomeOperating,6316000.000,6291000.000
InterestIncomeSecuritiesTaxExempt,460000.000,671000.000
InterestIncomeSecuritiesTaxable,1138000.000,1041000.000
LaborAndRelatedExpense,1983000.000,1957000.000
LoanProcessingFee,47000.000,39000.000
MarketingAndAdvertisingExpense,58000.000,44000.000
NetIncomeLossAvailableToCommonStockholdersBasic,486000.000,412000.000
NoninterestExpense,4414000.000,4638000.000
NoninterestExpenseDirectorsFees,67000.000,78000.000
NoninterestIncome,1069000.000,1163000.000
NoninterestIncomeOtherOperatingIncome,258000.000,258000.000
OtherCostAndExpenseOperating,72000.000,73000.000
OtherNoninterestExpense,362000.000,365000.000
PensionAndOtherPostretirementBenefitExpense,57000.000,51000.000
PreferredStockDividendsAndOtherAdjustments,172000.000,172000.000
ProfessionalFees,135000.000,139000.000
ProfitLoss,692000.000,618000.000
ProfitLossFromRealEstateOperations,-691000.000,-936000.000
ProvisionForLoanAndLeaseLosses,765000.000,938000.000
RevenueOtherFinancialServices,25000.000,20000.000
SuppliesExpense,33000.000,35000.000
TradingSecuritiesRealizedGainLoss,150000.000,-114000.000
WeightedAverageNumberOfDilutedSharesOutstanding,7047218.000,7051689.000
WeightedAverageNumberOfSharesOutstandingBasic,7003063.000,7015396.000
