,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,,,,,,,108000.000,,,,
AllocatedShareBasedCompensationExpense,,,,100000.000,168000.000,,347000.000,242000.000,197000.000,126000.000,244000.000,207000.000,323000.000,257000.000,399000.000,362000.000,447000.000,395000.000,473000.000,379000.000,464000.000,375000.000,586000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,2017000.000,0.000,,,0.000,0.000,,,3197000.000,0.000,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,,,,,,,,,,,,,,,,4510000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-7473000.000,,,,-377000.000,,,,819000.000,,,,3018000.000,,,,3453000.000,,,,
CommonStockDividendsPerShareDeclared,0.170,0.170,0.180,0.180,0.180,,0.180,0.180,0.180,,0.190,0.190,0.190,,0.200,0.200,0.200,,0.200,0.200,0.200,,0.220
ComprehensiveIncomeNetOfTax,5479000.000,7988000.000,1098000.000,5260000.000,10125000.000,5871000.000,1671000.000,7351000.000,9135000.000,5304000.000,1104000.000,5716000.000,38095000.000,6021000.000,4680000.000,7206000.000,9422000.000,16368000.000,3908000.000,15520000.000,18790000.000,13834000.000,3787000.000
CostOfPurchasedWater,12681000.000,19182000.000,13577000.000,17783000.000,22768000.000,11978000.000,10119000.000,18314000.000,21092000.000,13700000.000,9730000.000,11942000.000,15616000.000,9992000.000,9284000.000,16002000.000,22085000.000,13718000.000,9697000.000,14485000.000,28681000.000,20108000.000,13924000.000
DeferredIncomeTaxExpenseBenefit,,,614000.000,,,,100000.000,,,,113000.000,,,,460000.000,,,,999000.000,,,,1595000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,1148000.000,1148000.000,,1380000.000,1380000.000,1380000.000,,1667000.000,1674000.000,1670000.000,,1817000.000,1817000.000,1817000.000,,1895000.000,1893000.000,1894000.000,,2066000.000
DefinedBenefitPlanInterestCost,,,,1450000.000,1450000.000,,1475000.000,1475000.000,1475000.000,,1651000.000,1652000.000,1651000.000,,1711000.000,1711000.000,1711000.000,,1878000.000,1858000.000,1871000.000,,1903000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,2625000.000,2625000.000,,2542000.000,2542000.000,2542000.000,,1675000.000,1654000.000,1664000.000,,2449000.000,2449000.000,2449000.000,,2334000.000,2305000.000,2325000.000,,2201000.000
DefinedBenefitPlanOtherCosts,,,,1166000.000,1166000.000,,1208000.000,1208000.000,1208000.000,,632000.000,625000.000,627000.000,,1192000.000,1192000.000,1192000.000,,1111000.000,1091000.000,1104000.000,,1038000.000
DefinedBenefitPlanServiceCost,,,,1157000.000,1157000.000,,1239000.000,1239000.000,1239000.000,,1059000.000,1051000.000,1056000.000,,1363000.000,1363000.000,1363000.000,,1240000.000,1249000.000,1244000.000,,1326000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,,,,,,,,,,,,,,1380000.000,,,0.000
DepreciationDepletionAndAmortization,,,8691000.000,,,,9200000.000,,,,9881000.000,,,,10558000.000,,,,11597000.000,,,,12646000.000
DepreciationExpenseOnReclassifiedAssets,,,,,,,,,,,,,,,,,,,,68000.000,0.000,,26000.000
EarningsPerShareBasic,0.290,0.440,0.060,0.280,0.540,0.320,0.070,0.370,0.440,0.250,0.040,0.340,1.900,0.280,0.230,0.370,0.470,0.790,0.170,0.820,0.930,0.670,0.180
EarningsPerShareDiluted,0.290,0.440,0.060,0.280,0.530,0.310,0.070,0.370,0.440,0.240,0.040,0.340,1.880,0.280,0.230,0.360,0.460,0.800,0.160,0.820,0.920,0.670,0.180
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,0.000,43000.000,0.000,54000.000,30000.000,65000.000,-68000.000,1000.000,59000.000,251000.000,-3000.000,155000.000,526000.000,108000.000,0.000,0.000,108000.000,94000.000,1000.000,0.000,0.000
GainLossOnDispositionOfAssets,0.000,,0.000,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfProperties,,,,,910000.000,,1063000.000,0.000,0.000,0.000,0.000,273000.000,281000.000,0.000,,0.000,1886000.000,,,,124000.000,,
GainLossOnSaleOfSecuritiesNet,,,,,,,,,,,,,,,,,,,,1894000.000,,,
GainOnSaleOfInvestments,,0.000,,,,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,9658000.000,9882000.000,10548000.000,10746000.000,10773000.000,10745000.000,11494000.000,10085000.000,10706000.000,11429000.000,9450000.000,9510000.000,10574000.000,11039000.000,11296000.000,11464000.000,12101000.000,12270000.000,11705000.000,11536000.000,12449000.000,12348000.000,12605000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,9268000.000,13575000.000,1908000.000,8758000.000,16950000.000,10244000.000,2247000.000,12631000.000,14753000.000,6888000.000,1467000.000,9938000.000,54097000.000,11275000.000,7489000.000,11866000.000,15071000.000,26728000.000,5500000.000,27686000.000,31471000.000,21724000.000,5239000.000
IncomeTaxCreditsAndAdjustments,,,,,,,,,,,,880000.000,,,,,,,,,,,
IncomeTaxExpenseBenefit,3817000.000,5360000.000,799000.000,3557000.000,6866000.000,4320000.000,930000.000,5191000.000,5803000.000,2211000.000,561000.000,3092000.000,15731000.000,5587000.000,2794000.000,4405000.000,5537000.000,10536000.000,2122000.000,10911000.000,12512000.000,7997000.000,1568000.000
IncomeTaxesPaid,,,0.000,,,,,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,13000.000,,,,-10000.000,,,,-6000000.000,,,,-7950000.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,,-401000.000,,,,94000.000,,,,-1018000.000,,,,167000.000,,,,-1704000.000,,,,557000.000
IncreaseDecreaseInAccruedTaxesPayable,,,404000.000,,,,1281000.000,,,,1574000.000,,,,9011000.000,,,,10049000.000,,,,1090000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,180000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,,164000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,-718000.000,,,,813000.000,,,,95000.000,,,,-857000.000,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,-1067000.000,,,,-106000.000,,,,191000.000,,,,2117000.000,,,,227000.000,,,,1296000.000
IncreaseDecreaseInPensionAndPostretirementObligations,,,1482000.000,,,,2490000.000,,,,1507000.000,,,,2289000.000,,,,2169000.000,,,,1915000.000
IncreaseDecreaseInReceivables,,,-1015000.000,,,,-938000.000,,,,-3282000.000,,,,410000.000,,,,-3724000.000,,,,-6015000.000
InterestExpense,,,,5050000.000,5063000.000,,5022000.000,4956000.000,5009000.000,,4870000.000,4954000.000,5397000.000,,5652000.000,5618000.000,5516000.000,,5435000.000,5469000.000,5426000.000,,6057000.000
InterestExpenseDebt,4235000.000,4684000.000,4680000.000,4659000.000,4683000.000,4640000.000,4645000.000,4678000.000,4722000.000,4622000.000,4542000.000,4553000.000,5050000.000,5278000.000,5339000.000,5299000.000,5200000.000,5087000.000,5039000.000,5007000.000,4993000.000,5166000.000,5963000.000
InterestExpenseOther,447000.000,436000.000,395000.000,391000.000,380000.000,357000.000,377000.000,278000.000,287000.000,313000.000,328000.000,401000.000,347000.000,289000.000,313000.000,319000.000,316000.000,313000.000,396000.000,462000.000,433000.000,342000.000,94000.000
InterestPaid,,,5143000.000,,,,5073000.000,,,,5066000.000,,,,6474000.000,,,,6370000.000,,,,6044000.000
InvestmentIncomeDividend,60000.000,59000.000,60000.000,61000.000,61000.000,61000.000,62000.000,61000.000,62000.000,61000.000,63000.000,42000.000,42000.000,42000.000,43000.000,44000.000,43000.000,44000.000,45000.000,8000.000,17000.000,17000.000,18000.000
NetCashProvidedByUsedInFinancingActivities,,,-2386000.000,,,,-402000.000,,,,12677000.000,,,,-2681000.000,,,,5852000.000,,,,-15541000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-2386000.000,,,,-402000.000,,,,12677000.000,,,,-2681000.000,,,,5852000.000,,,,-15541000.000
NetCashProvidedByUsedInInvestingActivities,,,-19854000.000,,,,-14406000.000,,,,-27819000.000,,,,-21468000.000,,,,-34486000.000,,,,-30951000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-19854000.000,,,,-14406000.000,,,,-27819000.000,,,,-21468000.000,,,,-34486000.000,,,,-30951000.000
NetCashProvidedByUsedInOperatingActivities,,,14767000.000,,,,14431000.000,,,,15961000.000,,,,27167000.000,,,,32087000.000,,,,28242000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,14767000.000,,,,14431000.000,,,,15961000.000,,,,27167000.000,,,,32087000.000,,,,28242000.000
NetIncomeLoss,5451000.000,8215000.000,1109000.000,5201000.000,10084000.000,5924000.000,1317000.000,7440000.000,8950000.000,4677000.000,906000.000,6846000.000,38366000.000,5688000.000,4695000.000,7461000.000,9534000.000,16192000.000,3378000.000,16775000.000,18959000.000,13727000.000,3671000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,,921000.000,,,,0.000,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,,,,,2621000.000,,,,0.000,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,3387000.000,,,,1963000.000,,,,-1254000.000,,,,4408000.000,,,,,,,,
OperatingIncomeLoss,13784000.000,18486000.000,6725000.000,13585000.000,20877000.000,14110000.000,5773000.000,16937000.000,19346000.000,11351000.000,6054000.000,12121000.000,59114000.000,15589000.000,12805000.000,17210000.000,18260000.000,31685000.000,10581000.000,29800000.000,36346000.000,16389000.000,10833000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,,,1171000.000,0.000,,,0.000,0.000,,,1742000.000,0.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,48000.000,-385000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,28000.000,-227000.000,-11000.000,59000.000,41000.000,-53000.000,354000.000,-89000.000,185000.000,627000.000,198000.000,41000.000,-271000.000,333000.000,-15000.000,-255000.000,-112000.000,176000.000,530000.000,487000.000,-169000.000,107000.000,116000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,20000.000,-158000.000,,,,,,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,106000.000,150000.000,198000.000,162000.000,165000.000,1070000.000,371000.000,589000.000,354000.000,411000.000,220000.000,439000.000,57000.000,1211000.000,293000.000,230000.000,398000.000,399000.000,309000.000,150000.000,410000.000,531000.000,445000.000
PaymentsForProceedsFromRemovalCosts,,,38000.000,,,,878000.000,,,,229000.000,,,,2318000.000,,,,395000.000,,,,397000.000
PaymentsOfDebtIssuanceCosts,,,0.000,,,,,,,,,,,,,,,,,,,,
