,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,,92022.000,40889.000,66009.000,67363.000,37815.000,,81024.000,,38593.000,52617.000,35627.000,,,,,,,,,,,,
AccountsPayableCurrent,,,5819.000,,26474.000,78704.000,,-8974.000,,,,,35550.000,20368.000,33084.000,33529.000,26805.000,34717.000,18684.000,,,26562.000,20336.000,29545.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,40177.000,20566.000,,,
AccountsPayableOtherCurrent,,,,,,,,,,,,,1340.000,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,460.000,460.000,3767.000,,,,3389.000,10616.000
AccountsReceivableNet,,,-20752.000,,49174.000,,317164.000,,38889.000,69486.000,203371.000,53679.000,37722.000,100378.000,114563.000,96637.000,76327.000,73127.000,56846.000,86050.000,71790.000,79281.000,69361.000,110479.000
AccountsReceivableNetCurrent,,,47224.000,,-1950.000,46778.000,,51869.000,,,,,,102993.000,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,22116.000,22241.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,460.000,499.000
AccruedSalaries,139218.000,125668.000,116617.000,111792.000,,,,,,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,-2764.000,,,97250.000,,,,,,,,,,,0.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2079.000,,,,2465.000,,,121962.000,,,,1511.000,,,125946.000,1256.000,,,,,127642.000,
AdditionalPaidInCapital,8683108.000,8762614.000,8772514.000,8772514.000,8772514.000,8772514.000,8772514.000,8860232.000,8911180.000,8936309.000,8987589.000,9035308.000,9082914.000,9205985.000,9253066.000,9319784.000,9370367.000,9425870.000,9477089.000,9529416.000,9581555.000,9766725.000,9477089.000,9855893.000
Assets,,184222.000,101383.000,177450.000,110077.000,72255.000,338575.000,213111.000,117009.000,94177.000,209939.000,137053.000,113402.000,138599.000,180355.000,176830.000,165758.000,178185.000,157035.000,158528.000,154749.000,161826.000,141591.000,121670.000
AssetsCurrent,,175141.000,92075.000,168709.000,101969.000,64809.000,335232.000,205280.000,102618.000,86766.000,203371.000,131328.000,,133542.000,175884.000,172881.000,162331.000,174970.000,154026.000,155690.000,152082.000,159330.000,139860.000,120110.000
Cash,,,44851.000,111182.000,42770.000,12019.000,14568.000,153411.000,63729.000,17280.000,0.000,77649.000,70797.000,33164.000,58741.000,64874.000,74634.000,90473.000,85810.000,69640.000,72292.000,72049.000,53499.000,9631.000
CommonStockValue,99382.000,19876.000,19976.000,19976.000,19976.000,19976.000,19976.000,35976.000,35976.000,122976.000,125976.000,125976.000,125976.000,125976.000,125976.000,132976.000,144976.000,144976.000,144976.000,144976.000,144976.000,4833.000,144976.000,4833.000
ConvertibleDebtCurrent,,,,,,,,,,41400.000,,,,,,,,,,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,,,10000.000,,,,,,,46581.000,,,,,,10000.000,
DeferredRevenue,,113850.000,82800.000,129982.000,72855.000,,,196243.000,,66805.000,,-81313.000,7099.000,6084.000,,,,5578.000,4057.000,2536.000,1015.000,0.000,0.000,
DeferredRevenueCurrent,,,,,-12644.000,26077.000,,,,,,,,,6084.000,6084.000,6084.000,,,,,,,
DeferredRevenueLeasesNetNoncurrent,,,,,,,,,,,,,,,,,1015.000,,,,,,,
DeferredRevenueNoncurrent,,,,,,,,,,,,,,,4057.000,,,,,,,,,
DepositLiabilitiesAccruedInterest,,,,,,,,,,,,,,,,,21491.000,,,,,21991.000,,
InterestPayableCurrent,,,,,,,,,,,,,,,,,,,21741.000,,,,,
Liabilities,,,,,314691.000,276656.000,,,294179.000,239016.000,310061.000,202748.000,141202.000,127459.000,126017.000,117709.000,102436.000,107194.000,91355.000,107724.000,90955.000,90993.000,82329.000,97170.000
LiabilitiesAndStockholdersEquity,67546.000,184222.000,101383.000,177450.000,110077.000,72285.000,338575.000,,,94177.000,209939.000,,,138599.000,180355.000,176830.000,165758.000,178185.000,157035.000,158528.000,154749.000,161826.000,148009.000,121670.000
LiabilitiesCurrent,279410.000,406540.000,310806.000,379658.000,314691.000,276656.000,539603.000,440589.000,294179.000,239016.000,299920.000,194127.000,,121881.000,121960.000,115174.000,101421.000,107194.000,,107724.000,90955.000,90993.000,82329.000,97170.000
LineOfCredit,,,,,,,,,,,,,134103.000,,,,,,91355.000,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,34823.000,,,,,,
OtherAssets,5255.000,5255.000,5255.000,5255.000,5255.000,5255.000,1755.000,1755.000,6938.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000
PreferredStockCarryingAmount,,,,,,,,,800.000,,,,,,,,,,,,,,,
PreferredStockValue,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,,,800.000,800.000,800.000,,,,,,,,,,,
PrepaidExpense,30000.000,30000.000,30000.000,,10025.000,-6012.000,3500.000,,0.000,0.000,0.000,0.000,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,0.000,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,0.000,,-10025.000,6012.000,,3500.000,,,,,,0.000,2580.000,11370.000,11370.000,11370.000,11370.000,,,8000.000,17000.000,0.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,0.000,8000.000,,,
PropertyPlantAndEquipmentGross,,,,,121175.000,121175.000,121175.000,,128573.000,128573.000,,128573.000,128573.000,128573.000,128573.000,128573.000,128573.000,128573.000,128573.000,128573.000,128573.000,128573.000,128573.000,128573.000
PropertyPlantAndEquipmentNet,5294.000,3826.000,121175.000,3486.000,2853.000,2221.000,,6076.000,7453.000,6611.000,,4925.000,4083.000,4257.000,3671.000,3149.000,2627.000,2415.000,2209.000,2038.000,1867.000,1696.000,931.000,760.000
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,127813.000
PropertyPlantAndEquipmentOtherNet,,,,,,,1588.000,,,,,,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,,,,,,,,,,,,,,,,,,2853.000,,
RetainedEarningsAccumulatedDeficit,-8912655.000,-8923109.000,-9002713.000,-8995498.000,-8997904.000,-8997661.000,-8994318.000,-9124486.000,-9125126.000,-9204924.000,-9214487.000,-9227779.000,-9237490.000,-9321631.000,-9325514.000,-9402049.000,-9452831.000,-9500665.000,-9557195.000,-9624398.000,-9663547.000,-9701535.000,-9557195.000,-9837036.000
SeniorNotes,,,,,,,,,,,,,108519.000,,,,,,,,,,,
ShortTermBankLoansAndNotesPayable,,,,,,,,,,,,,,,,,,,33064.000,,,,26028.000,
ShortTermDebtAmount,,,,,,,,,,31250.000,,,,,,,,,,,,,,
StockholdersEquity,,,,-202208.000,,,,-227478.000,,-144839.000,,,,-11140.000,54338.000,59121.000,63322.000,70991.000,65680.000,50804.000,63794.000,70833.000,65680.000,24500.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,-204614.000,-204371.000,,,,-144839.000,-100122.000,,,11140.000,54338.000,59121.000,63322.000,70991.000,65680.000,50804.000,63794.000,70833.000,65680.000,24500.000
