,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,4373431.000,4272431.000,,,,2289858.000,3329588.000,3617674.000,3728861.000,,3903312.000,3022230.000,2339126.000,,2066056.000,1723448.000,2102141.000,
AccountsPayableCurrent,730260.000,437241.000,1996916.000,2850432.000,3821297.000,3382728.000,,,2815982.000,2819192.000,2233671.000,,,,,2811781.000,,,,1686469.000,,,,1428320.000
AccountsReceivableNetCurrent,1714744.000,1455363.000,1769817.000,1694636.000,539446.000,860487.000,652916.000,557879.000,970052.000,1368658.000,1129913.000,2095640.000,844712.000,542624.000,614239.000,1625171.000,1856985.000,860856.000,1027437.000,1454361.000,2265966.000,1861256.000,1057931.000,1556382.000
AccruedLiabilitiesCurrent,,,,,,,,135982.000,1643586.000,1370654.000,1389487.000,198521.000,,,,595437.000,,,,501687.000,,,,599049.000
AccruedProfessionalFeesCurrent,,,,,,,,882351.000,,,,215582.000,,,,126740.000,,,,53766.000,,,,251459.000
AccruedSalesCommissionCurrent,,,,,,,,8448.000,,,,188840.000,,,,117523.000,,,,8189.000,,,,72171.000
AccruedVacationCurrent,,,,,,,,273612.000,,,,267991.000,,,,328777.000,,,,394404.000,,,,390348.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,2187492.000,,,,2385584.000,,,,-2489483.000,,,,2654257.000,,,,2769186.000
AdditionalPaidInCapital,5740952.000,5777879.000,5800944.000,5921441.000,6040003.000,6361017.000,7057117.000,7108300.000,7768658.000,7902329.000,7941477.000,7987100.000,7999163.000,8019654.000,8042893.000,8046168.000,8052634.000,8061211.000,8069714.000,8074655.000,8082834.000,8091013.000,8099191.000,8107369.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,35470.000,35470.000,35470.000,35470.000,18940.000,17282.000,17282.000,17282.000,27282.000,27282.000,27282.000,27282.000,24975.000,24975.000,22737.000,26000.000,7500.000,7500.000,7500.000,7500.000,7500.000
Assets,9893934.000,10097034.000,11462305.000,12506409.000,13169060.000,13441587.000,12854895.000,11919434.000,11359950.000,10927890.000,10429301.000,10634353.000,10241714.000,9986259.000,9925634.000,9883487.000,10393793.000,10044200.000,9782525.000,10108119.000,10185890.000,9005578.000,9345119.000,6435948.000
AssetsCurrent,7732546.000,7833621.000,9034691.000,10529394.000,11107863.000,10774561.000,9949168.000,8571951.000,8075029.000,7720187.000,7353426.000,7814600.000,7393787.000,7071808.000,7088223.000,7194003.000,7957384.000,7788704.000,7786095.000,7812604.000,8069178.000,7031367.000,7428614.000,6241012.000
AssetsFairValueDisclosure,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,
CapitalLeaseObligations,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,7353.000,10445.000,62397.000,64675.000,67921.000,70401.000,72023.000,74508.000,77231.000,79468.000,69448.000,53608.000,37183.000,20895.000,16188.000,16758.000,17345.000,13231.000,8971.000,10232.000,5844.000,5981.000,6121.000,6268.000
CapitalLeaseObligationsNoncurrent,,57327.000,166727.000,149582.000,131910.000,113594.000,94607.000,76055.000,55695.000,34125.000,25159.000,21320.000,17345.000,13231.000,8971.000,4561.000,0.000,0.000,0.000,20524.000,18514.000,16966.000,15381.000,13760.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,192386.000,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,174282.000,,,,82947.000,,,,23356.000,,,,36127.000,,,,22937.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,91335.000,,,,59592.000,,,,18685.000,,,,12535.000,,,,7864.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,4670.000,,,,0.000,,,,0.000,,,,7864.000,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,18685.000,,,,4670.000,,,,0.000,,,,7864.000,,,,7209.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,59592.000,,,,18685.000,,,,4671.000,,,,7864.000,,,,7864.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,23719.000,,,,8019.000,,,,-2037.000,,,,5371.000,,,,2909.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,150563.000,,,,74928.000,,,,21319.000,,,,30756.000,,,,20028.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,418609.000,,,,446721.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,715323.000,932289.000,640170.000,413195.000,166674.000,196270.000,98794.000,310297.000,193950.000,145751.000,216347.000,232118.000,202458.000,243146.000,331991.000,185932.000,178023.000,795393.000,629053.000,972633.000,412570.000,830534.000,1162154.000,287873.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,136090.000,136090.000,,,,,,,,,,,,,,,,,,
