,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,520626.000,164942.000,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,138339.000,184136.000,29003.000,69363.000,163788.000,110719.000,38779.000,85291.000,155943.000,134744.000,115376.000,82197.000,55616.000,45912.000,111041.000,42492.000,100935.000,102690.000,39074.000,33497.000,75607.000,150912.000
AccruedLiabilitiesCurrent,,,125869.000,33105.000,75318.000,102372.000,33877.000,29543.000,87834.000,120014.000,96406.000,13557.000,10918.000,8279.000,52490.000,68180.000,13000.000,5000.000,4055.000,28755.000,90245.000,219092.000,294240.000,396989.000
AccruedSalariesCurrent,,,,,,,,,,,,,,,,,,,,,50032.000,126123.000,201170.000,276220.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,313695.000,334566.000,,374514.000,392944.000,411374.000,429804.000,444854.000,459905.000,474956.000,498666.000,512537.000,526410.000,541169.000,557703.000,564937.000,572170.000,579404.000,586638.000,593833.000,601028.000,608223.000,615418.000,622316.000
AdditionalPaidInCapital,,,,24801112.000,,,,,,,28239392.000,28591415.000,28669528.000,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,22490814.000,22625366.000,23319166.000,,25340144.000,25524390.000,25587148.000,26911206.000,27548968.000,27582316.000,,,,28863162.000,30823769.000,32536539.000,32553227.000,32570153.000,32587543.000,33347398.000,33450684.000,34167870.000,34914963.000,34977726.000
Assets,2134376.000,1812555.000,1645142.000,2837261.000,2290288.000,2036173.000,1477970.000,2129745.000,2044221.000,1961338.000,2839576.000,2172959.000,1520620.000,1053128.000,1333198.000,3359162.000,2664006.000,1998165.000,1331593.000,796452.000,339053.000,675191.000,610217.000,303677.000
AssetsCurrent,1347735.000,1003996.000,1418003.000,2633533.000,2109971.000,1879266.000,1344474.000,2013799.000,1945826.000,1793892.000,2698339.000,2048094.000,1400963.000,926391.000,1225495.000,3242843.000,2554920.000,1896313.000,1236975.000,709029.000,258825.000,602158.000,544379.000,240387.000
CashAndCashEquivalentsAtCarryingValue,668055.000,566657.000,1167980.000,2240486.000,1817014.000,1583819.000,1035925.000,1751436.000,1881393.000,1720616.000,2513861.000,2010326.000,1371802.000,862191.000,1101651.000,3146728.000,2475726.000,1821037.000,1060348.000,669482.000,215130.000,511096.000,454030.000,166749.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,2.070,0.540,0.660,0.240,0.200,0.200,0.140,0.140,0.140,0.160,0.070,0.050
ClassOfWarrantOrRightOutstanding,,,,,11282559.000,11225559.000,11225559.000,9458892.000,8292226.000,8292226.000,8292226.000,8284826.000,8284826.000,8284826.000,5108826.000,56442157.000,56442157.000,56442157.000,56442157.000,52777569.000,51377569.000,40620237.000,32751578.000,30656243.000
