,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesExpense,,,,,,,,,,,,,,,554365.000,528403.000,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,-7334291.000,1160184.000,,1951934.000,-2035898.000,-2708600.000,,-4034100.000,2304526.000,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,-7378123.000,1139146.000,,1921330.000,-2064370.000,-2728614.000,,-4057238.000,2280318.000,,,,,,,,,,,
FloorBrokerageExchangeAndClearanceFees,4928332.000,4534952.000,3910437.000,3537921.000,3141670.000,2717965.000,2570648.000,2493269.000,2215686.000,2073425.000,1916380.000,1132049.000,1084892.000,0.000,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,,34387.000,13091.000,,-10958.000,22377.000,13310.000,10591.000,18667.000,-623.000,-60189.000,-10533.000,415617.000,27598.000,,,,,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,-8971781.000,856077.000,,,,,,,,,,8943749.000,-8686661.000,6613728.000,-630970.000,,,,,
GainLossOnSaleOfCommodityContracts,,,,,,,,,,,,,,,,,,,805715.000,-3336506.000,1274049.000,-1750188.000,694962.000
IncentiveFeeExpense,,,,,,,,,,,,,,,,,183986.000,,208244.000,,60885.000,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,-0.270,-0.300,,-0.310,-0.250,-0.260,,
InterestIncomeOperating,,,,,,,,,,,,,,,,,5309.000,,,33381.000,35959.000,,63249.000
InvestmentIncomeInterest,14916.000,10607.000,27193.000,30062.000,37541.000,39108.000,28192.000,12128.000,7956.000,20754.000,8129.000,3865.000,2830.000,3025.000,1979.000,1601.000,,,43977.000,,,,
InvestmentIncomeInterestAndDividend,,,,10807.000,12124.000,,11985.000,4882.000,3515.000,,3966.000,1503.000,,,,,,,,,,,
InvestmentIncomeNet,,,,-43832.000,-21038.000,,-30604.000,-28472.000,-20014.000,,-23138.000,-24208.000,,,,,,,,,,,
ManagementFeeExpense,,,,,,,,,,,,,,,,,384786.000,,363256.000,324789.000,296059.000,260612.000,232870.000
NetIncomeLoss,-18749558.000,6190573.000,-13663120.000,-13382323.000,-2976606.000,-6239914.000,4438572.000,-5990742.000,-6956581.000,7041563.000,-8195269.000,6545536.000,4636925.000,11450597.000,6720187.000,-10145891.000,5076215.000,-1967090.000,532230.000,-2927152.000,214084.000,-3449300.000,-416508.000
NetIncomeLossAllocatedToGeneralPartners,-181806.000,60222.000,-153564.000,-164865.000,-38269.000,-75804.000,47942.000,-69230.000,-76365.000,81560.000,-102611.000,92276.000,67417.000,126951.000,75857.000,-112440.000,58839.000,-22568.000,9859.000,-30677.000,,,
NetIncomeLossAllocatedToLimitedPartners,-18567752.000,6130351.000,-13509556.000,-13217458.000,-2938337.000,-6164110.000,4390630.000,-5921512.000,-6880216.000,6960003.000,-8092658.000,6453260.000,4569508.000,11323646.000,6644330.000,-10033451.000,5017376.000,-1944522.000,522371.000,-2896475.000,,,
NetIncomeLossPerOutstandingGeneralPartnershipUnit,-1.260,0.400,-1.020,-1.090,-0.290,-0.540,0.440,-0.650,-0.760,0.810,-1.020,,,,,,,,,,,,
