,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,18695000.000,20168000.000,20320000.000,20912000.000,18393000.000,16161000.000,13984000.000,17084000.000,16538000.000,16468000.000,16845000.000,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,9980000.000,11298000.000,9210000.000,10183000.000,9471000.000,8853000.000,8148000.000,10415000.000,8981000.000,8538000.000,8056000.000,8278000.000
AccountsReceivableNetCurrent,40769000.000,41590000.000,40097000.000,42167000.000,34153000.000,33674000.000,35296000.000,37875000.000,33980000.000,34900000.000,34372000.000,43712000.000,35298000.000,33531000.000,31016000.000,40311000.000,29172000.000,31204000.000,31738000.000,34367000.000,27360000.000,31388000.000,28006000.000
AccruedIncomeTaxesNoncurrent,10306000.000,10277000.000,9837000.000,10590000.000,10200000.000,10192000.000,10209000.000,10514000.000,10504000.000,10435000.000,10484000.000,10818000.000,2863000.000,4485000.000,5444000.000,4607000.000,4785000.000,4680000.000,4615000.000,3813000.000,4398000.000,4609000.000,3773000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,8516000.000,6384000.000,6718000.000,6225000.000,7011000.000,5227000.000,5876000.000,5347000.000,6372000.000,5570000.000,5758000.000,5016000.000
AccruedSalariesCurrent,6156000.000,5091000.000,6013000.000,7299000.000,5756000.000,4046000.000,4928000.000,5304000.000,5483000.000,4928000.000,5904000.000,6642000.000,5160000.000,3824000.000,5093000.000,5565000.000,4325000.000,3479000.000,4022000.000,4922000.000,4501000.000,3924000.000,4441000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,122052000.000,,,,125309000.000,,,,140211000.000,,,,135129000.000,,,,132672000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-12892000.000,-13215000.000,-10763000.000,-25534000.000,-24910000.000,-25089000.000,-26011000.000,-24476000.000,-23316000.000,-25451000.000,,-20425000.000,-27395000.000,-32215000.000,-41167000.000,-45616000.000,-55396000.000,-55294000.000,-52388000.000,-51965000.000,-52780000.000,-47299000.000,-45888000.000
AdditionalPaidInCapital,51545000.000,51723000.000,51827000.000,51941000.000,52160000.000,52222000.000,52386000.000,52613000.000,53481000.000,53702000.000,,54063000.000,54235000.000,54468000.000,54581000.000,54869000.000,54964000.000,55010000.000,55020000.000,55227000.000,55376000.000,55567000.000,55702000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1186000.000,1164000.000,1189000.000,965000.000,749000.000,760000.000,729000.000,697000.000,681000.000,676000.000,707000.000,704000.000,700000.000,766000.000,603000.000,612000.000,609000.000,698000.000,746000.000,887000.000,843000.000,752000.000,773000.000
Assets,215021000.000,235185000.000,242191000.000,252166000.000,247831000.000,244948000.000,235467000.000,230794000.000,230528000.000,228784000.000,232874000.000,239248000.000,222309000.000,216316000.000,207492000.000,212272000.000,197724000.000,195001000.000,197527000.000,201598000.000,198912000.000,192509000.000,191405000.000
AssetsCurrent,135743000.000,142124000.000,148927000.000,151230000.000,146985000.000,144239000.000,134694000.000,133948000.000,134548000.000,132465000.000,137020000.000,147006000.000,140791000.000,136770000.000,131289000.000,133413000.000,120796000.000,118189000.000,121803000.000,120911000.000,115493000.000,113635000.000,110673000.000
AssetsFairValueDisclosure,,,,107368000.000,,,,109326000.000,,,,122924000.000,,,,122787000.000,,,,115015000.000,,,
AssetsHeldForSalePropertyPlantAndEquipment,788000.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,280000.000,268000.000,243000.000,219000.000,182000.000,157000.000,147000.000,141000.000,138000.000,159000.000,159000.000,113000.000,78000.000,43000.000,9000.000,6000.000,,,,
CapitalLeaseObligationsNoncurrent,,,,402000.000,340000.000,294000.000,253000.000,215000.000,181000.000,147000.000,112000.000,78000.000,44000.000,8000.000,,,,,,,,,
CapitalLeasedAssetsGross,,,,700000.000,,,,1300000.000,,,,700000.000,,,,700000.000,,,,0.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,400000.000,,,,800000.000,,,,600000.000,,,,600000.000,,,,,,,
Cash,,,,,,,,,,,,,,,,,,,,,,,17061000.000
CashAndCashEquivalentsAtCarryingValue,16448000.000,11204000.000,14358000.000,17502000.000,17261000.000,14577000.000,12835000.000,19755000.000,21148000.000,16557000.000,16101000.000,16233000.000,18323000.000,16139000.000,13646000.000,11108000.000,12939000.000,18380000.000,22231000.000,19794000.000,21307000.000,16727000.000,
CashCashEquivalentsAndShortTermInvestments,,,,20600000.000,,,,23500000.000,,,,21000000.000,,,,12000000.000,,,,10200000.000,,,
CertificatesOfDepositAtCarryingValue,,,,6300000.000,,,,7700000.000,,,,8700000.000,,,,7900000.000,,,,,,,
ConstructionInProgressGross,,,,3300000.000,,,,1300000.000,,,,1200000.000,,,,1300000.000,,,,2900000.000,,,
DebtAndCapitalLeaseObligations,,,,31187000.000,30637000.000,31532000.000,27026000.000,25809000.000,23906000.000,22614000.000,22131000.000,21352000.000,21893000.000,21506000.000,21113000.000,20104000.000,20307000.000,19405000.000,19031000.000,18652000.000,,,
DebtInstrumentBasisSpreadOnVariableRate,,,,0.015,0.015,0.015,0.015,,,,,,,,,,,,,,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,400000.000,400000.000,400000.000,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,3285000.000,,,,2643000.000,,,,2178000.000,,,,1713000.000,,,,1243000.000,,,
DeferredTaxAssetsGrossCurrent,,,,7620000.000,,,,5529000.000,,,,6556000.000,,,,5118000.000,,,,5531000.000,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,32262000.000,,,,27127000.000,,,,22740000.000,,,,29517000.000,,,
DeferredTaxAssetsInventory,,,,4892000.000,,,,2954000.000,,,,3596000.000,,,,2597000.000,,,,2888000.000,,,
