,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,122911000.000,95182000.000,126709000.000,105209000.000,98053000.000,88119000.000,87985000.000,94909000.000,95095000.000,77466000.000,105283000.000,121615000.000,153147000.000,145357000.000,136674000.000,125822000.000,168290000.000,137892000.000,180388000.000,126917000.000,111054000.000,86487000.000,108056000.000,113136000.000,111382000.000
AccountsReceivableGrossCurrent,48551000.000,13399000.000,17284000.000,47335000.000,31318000.000,12212000.000,19652000.000,47134000.000,41735000.000,13643000.000,19483000.000,80828000.000,83378000.000,22225000.000,25663000.000,69429000.000,56148000.000,18234000.000,20746000.000,40178000.000,35140000.000,14604000.000,18382000.000,59121000.000,52852000.000
AccruedLiabilitiesCurrent,,,,,,,4386000.000,26318000.000,21896000.000,25235000.000,,25895000.000,25236000.000,20883000.000,,31312000.000,29225000.000,27494000.000,,28046000.000,24045000.000,24844000.000,,35951000.000,33174000.000
AccumulatedDeferredInvestmentTaxCredit,2937000.000,2761000.000,2586000.000,2441000.000,2296000.000,2150000.000,2005000.000,1898000.000,1792000.000,1685000.000,1579000.000,1470000.000,1361000.000,1253000.000,1145000.000,1041000.000,937000.000,834000.000,731000.000,644000.000,557000.000,470000.000,383000.000,340000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2285313000.000,1607088000.000,1646394000.000,1694366000.000,1750636000.000,1817655000.000,1876010000.000,1935448000.000,2007535000.000,2088337000.000,2161477000.000,2242521000.000,2325636000.000,2413958000.000,2502700000.000,2598291000.000,2794981000.000,3455446000.000,3929428000.000,4428593000.000,4879363000.000,5012690000.000,5085099000.000,5133877000.000,5185077000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,3810000.000,909000.000,1358000.000,3313000.000,2145000.000,3143000.000,3637000.000,4879000.000,5087000.000,6337000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,557000.000,40979000.000,35097000.000,34385000.000,39502000.000,-1602000.000,12280000.000,-21341000.000,36865000.000,30722000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,79465000.000,89587000.000,89587000.000,89587000.000,89587000.000,100561000.000,100561000.000,100561000.000,100561000.000,56293000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,0.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-92521000.000,-75098000.000,47699000.000,-53132000.000,-51889000.000,-47940000.000,-99020000.000,-84644000.000,-117023000.000,-58609000.000,-19234000.000,-22038000.000,-45055000.000,-43638000.000,-3979000.000,122473000.000,126689000.000,92248000.000,93372000.000,98456000.000,82186000.000,7739000.000,-5640000.000,-54859000.000,-34091000.000
