,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,,,,,1409000.000,,,,1375000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,,,,,,,,,102000.000,,,,
AllocatedShareBasedCompensationExpense,,,,1363000.000,1508000.000,,1436000.000,1488000.000,1350000.000,,,1598000.000,1825000.000,,1622000.000,1289000.000,1408000.000,1410000.000,1409000.000,1433000.000,1490000.000,1393000.000,1374000.000
AmortizationOfAcquisitionCosts,,,,,,,,,,,,,,,,,,,36000.000,,,,131000.000
AmortizationOfDebtDiscountPremium,,,636000.000,659000.000,659000.000,684000.000,684000.000,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,380000.000,180000.000,180000.000,3487000.000,432000.000,,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,1168000.000,,,,860000.000,,,,131000.000,,,,131000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,7500000.000,8300000.000,,7400000.000,7800000.000,6500000.000,-15600000.000,300000.000,1100000.000,1300000.000,-1800000.000,1000000.000,1500000.000,,,,,,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,,,,1900000.000,,,,,300000.000,,,300000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,-1500000.000,,,,-1263000.000,,,,485000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1576000.000,,,,-695000.000,,,,3636000.000,,,,-851000.000,,,,711000.000,,,,-1070000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,0.000,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,18000.000,,,,20000.000,,,,-106000.000,,,,-1027000.000,,,,506000.000,,,,-118000.000
