,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,195541.000,338574.000,169046.000,29746.000,34046.000,66021.000,88246.000,32246.000,39746.000,64046.000,58534.000,23234.000,34234.000,37234.000,66234.000,28234.000,46034.000,40984.000,31234.000,60728.000,55574.000,23746.000,30246.000,27746.000
Assets,5862226.000,5264698.000,5428204.000,4894595.000,4923127.000,5878732.000,7262893.000,6002501.000,6508091.000,6935199.000,6164102.000,2296511.000,2681943.000,1474514.000,3056319.000,2880723.000,8751897.000,8372695.000,7834512.000,1783433.000,1815545.000,1754738.000,1777153.000,1460257.000
CashAndCashEquivalentsAtCarryingValue,5855326.000,5260298.000,5413804.000,4880195.000,4908727.000,5784916.000,7099918.000,5933101.000,6438691.000,6867999.000,6161902.000,2294311.000,2679743.000,1472314.000,3054119.000,2523234.000,8738441.000,8372695.000,7834512.000,1783433.000,1815545.000,1754738.000,1777153.000,1460257.000
DueToAffiliateCurrentAndNoncurrent,25039492.000,24662111.000,24929312.000,24351080.000,24612848.000,24562169.000,24809365.000,23832722.000,23760820.000,22833226.000,22182271.000,18789507.000,18970046.000,18052643.000,17127538.000,16781463.000,16820047.000,16235767.000,15678600.000,15273764.000,15349916.000,15416582.000,15480101.000,15299405.000
GeneralPartnersCapitalAccount,-2049919.000,-2053550.000,-2052893.000,-2051054.000,-2053428.000,-2043686.000,-2032540.000,-2034816.000,-2029116.000,-1974953.000,-1976097.000,-1976664.000,-1974724.000,-1977655.000,-1952787.000,-1950703.000,-1892555.000,-1890454.000,-1890166.000,-1892004.000,-1891893.000,-1892849.000,-1893326.000,-1894662.000
Liabilities,25326393.000,25092045.000,25189718.000,24472186.000,24738254.000,24719550.000,24988971.000,23956328.000,23891926.000,22982546.000,22326079.000,18898015.000,19089554.000,18175151.000,17270227.000,16886152.000,16942536.000,16353206.000,15786289.000,15410947.000,15431937.000,15466775.000,15536794.000,15353598.000
LiabilitiesAndStockholdersEquity,5862226.000,5264698.000,5428204.000,4894595.000,4923127.000,5878732.000,7262893.000,6002501.000,6508091.000,6935199.000,6164102.000,2296511.000,2681943.000,1474514.000,3056319.000,2880723.000,8751897.000,8372695.000,7834512.000,1783433.000,1815545.000,1754738.000,1777153.000,1460257.000
LimitedPartnersCapitalAccount,-17414248.000,-17773797.000,-17708621.000,-17526537.000,-17761699.000,-16797132.000,-15693538.000,-15919011.000,-15354719.000,-14072394.000,-14185880.000,-14624840.000,-14432887.000,-14722982.000,-12261121.000,-12054726.000,-6298084.000,-6090057.000,-6061611.000,-11735510.000,-11724499.000,-11819188.000,-11866315.000,-11998679.000
LimitedPartnersCapitalAccountUnitsAuthorized,22000000.000,22000000.000,22000000.000,,22000000.000,22000000.000,22000000.000,,22000000.000,22000000.000,22000000.000,,22000000.000,22000000.000,22000000.000,,22000000.000,22000000.000,22000000.000,,22000000.000,22000000.000,22000000.000,
LimitedPartnersCapitalAccountUnitsIssued,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000,21996102.000
LimitedPartnersCapitalAccountUnitsOutstanding,21994302.000,21994302.000,21994302.000,21992202.000,21992202.000,21992202.000,21992202.000,21986702.000,21986702.000,21986702.000,21981589.000,21981089.000,21981089.000,21981089.000,21937787.000,21936787.000,21936787.000,21936787.000,21936787.000,21902747.000,21902747.000,21902747.000,21902747.000,21843147.000
OtherAssets,6900.000,4400.000,14400.000,14400.000,14400.000,93816.000,162975.000,69400.000,69400.000,67200.000,2200.000,2200.000,2200.000,2200.000,2200.000,357489.000,13456.000,0.000,0.000,0.000,,,,
OtherInvestments,,,,,,,,10576858.000,,,,6890937.000,,,,776876.000,,,,301248.000,,,,-457661.000
PartnersCapital,-19464167.000,-19827347.000,-19761514.000,-19577591.000,-19815127.000,-18840818.000,-17726078.000,-17953827.000,-17383835.000,-16047347.000,-16161977.000,-16601504.000,-16407611.000,-16700637.000,-14213908.000,-14005429.000,-8190639.000,-7980511.000,-7951777.000,-13627514.000,-13616392.000,-13712037.000,-13759641.000,-13893341.000
PartnersCapitalAccountDistributionPerUnitOfLimitedPartnerInterest,10.000,10.000,10.000,,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000
PreferredUnitsPreferredPartnersCapitalAccounts,,,,,,,,-21884464.000,,,,-24576499.000,,,,-23062703.000,,,,-24145358.000,,,,-21181424.000
RealEstateInvestmentPropertyNet,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-19464167.000,-19827347.000,-19761514.000,-19577591.000,-19815127.000,-18840818.000,-17726078.000,-17953827.000,-17383835.000,-16047347.000,-16161977.000,-16601504.000,-16407611.000,-16700637.000,-14213908.000,-14005429.000,-8190639.000,-7980511.000,-7951777.000,-13627514.000,-13616392.000,-13712037.000,-13759641.000,-13893341.000
