,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
FloorBrokerageExchangeAndClearanceFees,,,,,,,,,,,26800.000,21744.000,24649.000,25869.000,17086.000,16352.000,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,74094.000,,,,,,,,
IncentiveFeeExpense,,,,,,,,,,,,,,,559525.000,-543108.000,83738.000,34921.000,17957.000,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,6.890,-23.290,,-18.920,-16.280,-17.510,-16.400,-15.510
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
InvestmentIncomeInterest,1993.000,1581.000,3785.000,4868.000,5310.000,6863.000,4429.000,1718.000,1206.000,2660.000,1846.000,900.000,682.000,753.000,569.000,460.000,1358.000,391.000,12385.000,10895.000,12646.000,12163.000,19540.000
InvestmentIncomeNet,-1112850.000,-1216655.000,-945713.000,-879513.000,-815053.000,-750390.000,-738138.000,-734082.000,-633871.000,-635419.000,-594709.000,-393617.000,-389166.000,-624117.000,-993482.000,148532.000,,,,,,,
ManagementFeeExpense,,,,,,,,,128631.000,,112695.000,101952.000,83815.000,92598.000,110548.000,98454.000,98045.000,96752.000,97809.000,87446.000,82377.000,70337.000,64213.000
NetIncomeLoss,-1250063.000,1018110.000,-332426.000,-909237.000,-243055.000,-2073527.000,1084893.000,-2058863.000,-1265407.000,1686009.000,-2712519.000,1591424.000,677990.000,5352156.000,2545910.000,-3606655.000,1294749.000,217104.000,-186438.000,-414893.000,-861437.000,-1855436.000,-755191.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,-32.350,25.740,-9.490,-26.760,-7.830,-61.610,34.330,-67.880,-43.020,59.570,-98.480,62.960,29.180,235.810,114.500,-168.390,60.850,10.720,-9.790,-18.770,-47.950,-106.360,-47.150
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,,,,,,-47.950,,-47.150
NetInvestmentIncome,,,,,,,,,,,,,,,,,-492271.000,,-387098.000,-321003.000,-322698.000,-276926.000,-249873.000
OperatingExpenses,1114843.000,1218236.000,949498.000,884381.000,820363.000,757253.000,742567.000,735800.000,635077.000,638079.000,596555.000,394517.000,389848.000,624870.000,994051.000,-148072.000,493629.000,389639.000,399483.000,331898.000,335344.000,289089.000,269413.000
OtherExpenses,81740.000,52205.000,71568.000,56507.000,29915.000,-111455.000,58305.000,72656.000,49444.000,-113212.000,59947.000,70421.000,86927.000,-170718.000,37432.000,43756.000,67012.000,,,,,,
PartnersCapitalAccountPeriodIncreaseDecrease,-2156647.000,-330144.000,-2394486.000,-2326556.000,-1616025.000,,-425213.000,-3284384.000,-2243645.000,,-4597939.000,21638.000,-1043356.000,,1164105.000,-3833923.000,536931.000,,-856604.000,-1598707.000,-2983146.000,,-2381473.000
PartnersCapitalAccountRedemptions,,,,,,,,,,,,,1594929.000,,1356252.000,227268.000,757818.000,370600.000,670166.000,1183814.000,,,
PartnersCapitalAccountUnitsSaleOfUnits,,,,,,,16045.000,,,,16045.000,,,,,,,,,,,,
ProfessionalFees,,,,,,,,,,,,,,,,,,,42948.000,41915.000,41493.000,37756.000,36696.000
RealizedInvestmentGainsLosses,583147.000,970227.000,1665154.000,488621.000,-149531.000,-1792576.000,1833951.000,-1127667.000,91227.000,1644697.000,-836352.000,1353173.000,578156.000,5480808.000,5347292.000,-2575130.000,692877.000,1023877.000,485039.000,-1391072.000,110955.000,-1345390.000,-24978.000
SellingExpense,798171.000,764260.000,679386.000,639903.000,608668.000,555964.000,535048.000,518645.000,457002.000,,,,194457.000,,165382.000,147573.000,146226.000,143171.000,146251.000,130435.000,123576.000,105158.000,95502.000
TradingActivityGainsAndLossesNet,-137213.000,2234765.000,613287.000,-29724.000,571998.000,-1323137.000,1823031.000,-1324781.000,-631536.000,2321428.000,-2117810.000,,,,,,,,,,,,
TradingGainsLosses,,,,,,,,,,,,1985041.000,1067156.000,,3539392.000,-3755187.000,1787020.000,606352.000,200660.000,-93890.000,-538739.000,-1578510.000,-505318.000
UnrealizedGainLossOnInvestments,-720360.000,1264538.000,-1051867.000,-518345.000,721529.000,469439.000,-10920.000,-197114.000,-722763.000,676731.000,-1281458.000,631868.000,489000.000,495465.000,-1807900.000,-1180057.000,1094143.000,-417525.000,-284379.000,1297182.000,-649694.000,-233120.000,-480340.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,39466.311,38740.228,36994.580,35219.897,34291.963,-71597.494,31318.289,30470.012,29254.401,-61209.287,27402.187,25396.888,24060.244,-51959.455,22197.771,21403.308,21124.947,-43382.385,20362.192,19723.032,18425.381,-39586.609,16112.153
