,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockValue,3230.000,3290.000,3290.000,3290.000,26948.000,27998.000,28364.000,29488.000,29498.000,29988.000,30186.000,30370.000,33261.000,33261.000,23330.000,23450.000,23450.000,23450.000
CommonStockValueOutstanding,,,,,,,,,,,,,,,,,,952828.000
ConvertibleDebtCurrent,,,,,,,,,,,,,,,275000.000,300000.000,340000.000,240000.000
CustomerDepositsCurrent,,,,,,,,,,,,,,500.000,1480.000,980.000,980.000,980.000
DeferredTaxAssetsGross,,,,,,,-423799.000,,,,803740.000,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,1246468.000,,,,725440.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,803740.000,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-7716.000,-25451.000,,35709.000,459889.000,-564251.000,1246468.000,1621213.000,2000518.000,2342906.000,,,,,,,,
DueToRelatedParties,6767.000,6767.000,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,7927.000,11527.000,92683.000,96219.000,53105.000,53105.000,53105.000,53105.000,,,,,75000.000,44060.000,43620.000,43798.000
DueToRelatedPartiesNoncurrent,,,,,,,,,,,53105.000,134211.000,,77955.000,59073.000,59995.000,,
FiniteLivedIntangibleAssetsGross,,,,,1531368.000,1585156.000,1623436.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,1531368.000,1585156.000,,,,,,,,,,,,
IntangibleAssetsCurrent,,,,,,,,,,,,,,,,,,111644.000
InterestReceivableCurrent,,,,,19525.000,,,,,,,,,,,,,
Liabilities,6767.000,6767.000,7927.000,11927.000,,,,187178.000,159162.000,117411.000,163215.000,235308.000,170419.000,210601.000,724179.000,793747.000,856438.000,713550.000
LiabilitiesAndStockholdersEquity,18751.000,7616.000,4372.000,2518.000,2552211.000,3610735.000,1908661.000,2281783.000,1773975.000,889801.000,404150.000,217056.000,547504.000,260957.000,161184.000,164863.000,154877.000,828273.000
LiabilitiesCurrent,6767.000,6767.000,,,297926.000,283999.000,134018.000,187178.000,159162.000,117411.000,110110.000,101097.000,170419.000,132646.000,665106.000,733752.000,856438.000,713550.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,59073.000,59995.000,,
LongTermDebtCurrent,,,,,40000.000,40000.000,,,,,,,,,,,,
LongTermInvestments,,,,,,1634049.000,1634049.000,1470644.000,1339920.000,267984.000,,,,,,,,
NotesReceivableNet,,,,,373424.000,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,35709.000,,,,,,,,,,,,,,
OtherLoansPayable,,,,,,,,,,,,,,,,,60875.000,
OtherPrepaidExpenseCurrent,,,,,,,,,,,,,,,6508.000,3800.000,6549.000,15639.000
PreferredStockValue,,,,,,,,,,,,,,,4565.000,4565.000,4565.000,4565.000
PreferredStockValueOutstanding,,,,,,,,,,,,,,,,,,13688.000
PrepaidExpense,,6333.000,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,2333.000,151364.000,121705.000,105102.000,78750.000,103340.000,67487.000,56424.000,39089.000,39944.000,37734.000,52391.000,52242.000,45015.000,44783.000
PrepaidExpenseCurrentAndNoncurrent,,,4333.000,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,,,,,14659.000,16628.000,15485.000,14985.000,,,,
PropertyPlantAndEquipmentNet,,,,,,,,,7064.000,6976.000,13606.000,14793.000,13002.000,11833.000,10995.000,10114.000,9108.000,7629.000
RetainedEarningsAccumulatedDeficit,,,-29855.000,,,564251.000,-1246468.000,,,,-4255516.000,-4615181.000,-4968862.000,-5901819.000,-6732750.000,-6930858.000,-7071813.000,-7478315.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,0.500,0.500,0.790,0.790,0.880,0.900,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,500000.000,500000.000,1194414.000,1194414.000,1499414.000,1581084.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,5500.000,5500.000,5500.000,255500.000,255500.000,57291.000,57291.000,57291.000,2630000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,1.000,1.000,1.000,1.240,1.240,1.250,1.250,1.250,0.600,,,,
SharePrice,,,,,,0.500,,,,,0.200,,,,,,,
SharesIssued,,,3290000.000,,,,,,,,,,,,,,,
SharesOutstanding,,,,,,,,,,,,,,,,,,23450233.000
ShortTermBorrowings,,,,,,5750.000,,,,,,,,,,,,
StockholdersEquity,11984.000,849.000,-3555.000,-9409.000,2254285.000,3326736.000,1774643.000,2094605.000,1614813.000,772390.000,240935.000,-18252.000,377085.000,50356.000,-562995.000,-628884.000,-701561.000,114723.000
StockholdersEquityBeforeTreasuryStock,,,,,,,,,,,,,,,,,,114723.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11984.000,849.000,-3555.000,-9409.000,,,,2094605.000,1614813.000,772390.000,240935.000,-18252.000,377085.000,50356.000,-562995.000,-628884.000,-701561.000,114723.000
StockholdersEquityNoteSubscriptionsReceivable,-4200.000,,,,,,,,,,,,,,,,,
WarrantsAndRightsOutstanding,,,,,,,,,,,,,562764.000,562764.000,676964.000,676964.000,676964.000,676964.000
