,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,487136.000,,495646.000,501043.000,490797.000,,,,,,
AccountsPayableCurrent,89124.000,87686.000,72171.000,98536.000,,105991.000,107811.000,102190.000,105569.000,107381.000,107301.000,103411.000,103772.000,104932.000,116150.000,108808.000,115563.000,117665.000,124163.000,124994.000,119207.000,124222.000,133083.000,128474.000
AccountsPayableInterestBearingInterestRate,,,,,,0.100,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,104014.000,142066.000,177026.000,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,75000.000,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,116660.000,,,,,,
AccountsReceivableNetCurrent,55159.000,170236.000,92042.000,62425.000,,61262.000,40812.000,43284.000,24078.000,19278.000,17709.000,15397.000,16766.000,15657.000,16197.000,8195.000,7650.000,8769.000,4504.000,9038.000,3725.000,772.000,7745.000,6551.000
AccruedEmployeeBenefitsCurrent,,,,,,,,1507.000,1295.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,2668.000,1701.000,2878.000,-233.000,,,614.000,72.000,1507.000,24.000,748.000,556.000,434.000,,495315.000,,,,492012.000,493372.000,495569.000,493739.000,495473.000,499502.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,36655.000,,104014.000,142066.000,177026.000,,,,,,
AccruedRoyaltiesCurrent,330309.000,341793.000,354736.000,366278.000,,385002.000,388323.000,389411.000,394400.000,395695.000,399838.000,402011.000,403511.000,404921.000,406790.000,407290.000,408034.000,407547.000,408134.000,408380.000,408576.000,408771.000,410533.000,410686.000
AccruedSalariesCurrent,,,,,,95516.000,93600.000,146800.000,226600.000,306400.000,,,,,,,,,,,,,,
AccruedVacationCurrent,,,,,,71538.000,75021.000,82793.000,79971.000,72726.000,73109.000,77638.000,75187.000,64215.000,68344.000,70356.000,69298.000,65126.000,64461.000,66542.000,68728.000,65827.000,66194.000,70268.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3956.000,4402.000,4907.000,5413.000,,6423.000,6928.000,7433.000,7939.000,8444.000,8949.000,9249.000,9549.000,,,,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,4285179.000
AdditionalPaidInCapitalCommonStock,845462.000,970686.000,1037469.000,1144538.000,,1251300.000,1369407.000,1498343.000,1498343.000,1499119.000,3734563.000,3884563.000,3715262.000,3715263.000,3720722.000,3792611.000,3860038.000,3881407.000,4147038.000,4160811.000,4167395.000,4215226.000,4259692.000,
AllowanceForDoubtfulAccountsReceivable,,,,,,9934.000,5600.000,5600.000,5600.000,5600.000,5600.000,5600.000,5600.000,,5600.000,,,,5600.000,,,,0.000,
AllowanceForDoubtfulAccountsReceivableCurrent,5600.000,5600.000,9934.000,9934.000,,9934.000,5600.000,5600.000,5600.000,0.000,5600.000,5600.000,5600.000,5600.000,5600.000,5600.000,5600.000,5600.000,5600.000,5600.000,5600.000,5600.000,0.000,
Assets,823119.000,1012914.000,983658.000,953260.000,,982945.000,954560.000,929631.000,908301.000,901124.000,78488.000,71988.000,45821.000,36118.000,39130.000,38904.000,76785.000,42919.000,51805.000,21223.000,29336.000,27474.000,32960.000,12247.000
AssetsCurrent,287485.000,505149.000,305587.000,342718.000,,418427.000,414984.000,243776.000,258159.000,210941.000,65740.000,65340.000,45274.000,35799.000,39130.000,38904.000,76785.000,42919.000,51805.000,21223.000,29336.000,27474.000,32960.000,12247.000
BorrowedFunds,,,,,,50000.000,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,5347.000,5347.000,5347.000,5347.000,5347.000,5347.000,5347.000,5347.000,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,
