,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashPeriodIncreaseDecrease,,,0.000,,,,,,,,,,,,,,,,0.000,,,,-64000.000
CostOfRealEstateSales,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,745000.000,0.000,,
CostsAndExpenses,1366000.000,1407000.000,1485000.000,1612000.000,1566000.000,1612000.000,1659000.000,1707000.000,1750000.000,1804000.000,1858000.000,1912000.000,836000.000,1922000.000,1890000.000,2115000.000,2197000.000,2265000.000,2337000.000,2971000.000,365000.000,444000.000,393000.000
DividendsPreferredStockStock,,,,-160000.000,-160000.000,,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,-160000.000,160000.000,800000.000,160000.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,,,,1.100,-0.100,,
EarningsPerShareBasicAndDiluted,-0.280,-0.290,-0.310,-0.330,-0.320,-0.330,-0.340,-0.350,-0.360,-0.370,-0.380,-0.390,-0.190,-0.380,-0.380,-0.430,-0.440,-0.460,-0.470,,,,-0.110
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,,,,0.600,-0.100,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,1217000.000,,185000.000,24000.000,0.000,0.000,0.000,0.000,0.000,0.000,
GeneralAndAdministrativeExpense,15000.000,17000.000,18000.000,106000.000,18000.000,17000.000,19000.000,19000.000,16000.000,16000.000,19000.000,19000.000,106000.000,19000.000,19000.000,22000.000,18000.000,20000.000,20000.000,20000.000,18000.000,29000.000,25000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,-392000.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,,57000.000
InterestExpense,1335000.000,1372000.000,309000.000,311000.000,313000.000,315000.000,316000.000,318000.000,320000.000,323000.000,323000.000,326000.000,327000.000,321000.000,320000.000,323000.000,324000.000,326000.000,328000.000,330000.000,332000.000,334000.000,336000.000
InterestExpenseRelatedParty,,,1142000.000,1181000.000,1223000.000,1265000.000,1308000.000,1355000.000,1402000.000,1450000.000,1500000.000,1553000.000,1607000.000,1662000.000,1720000.000,1780000.000,1842000.000,1907000.000,1973000.000,1859000.000,0.000,0.000,0.000
InterestIncomeOperating,11000.000,10000.000,8000.000,7000.000,7000.000,7000.000,4000.000,4000.000,4000.000,4000.000,4000.000,3000.000,3000.000,2000.000,3000.000,2000.000,2000.000,1000.000,1000.000,1000.000,1000.000,-1000.000,1000.000
NetCashProvidedByUsedInInvestingActivities,,,26000.000,,,,30000.000,,,,32000.000,,,,27000.000,,,,29000.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,26000.000,,,,30000.000,,,,32000.000,,,,27000.000,,,,29000.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,-26000.000,,,,-30000.000,,,,-32000.000,,,,-27000.000,,,,-29000.000,,,,-64000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-26000.000,,,,-30000.000,,,,-32000.000,,,,-27000.000,,,,-29000.000,,,,-64000.000
NetIncomeLoss,-1355000.000,-1397000.000,-1477000.000,-1605000.000,-1559000.000,-1605000.000,-1655000.000,-1703000.000,-1746000.000,-1800000.000,-1854000.000,-1909000.000,-833000.000,-1916000.000,-1887000.000,-2113000.000,-2195000.000,-2264000.000,-2336000.000,6030000.000,-364000.000,-438000.000,-449000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-1765000.000,-1719000.000,,-1815000.000,-1863000.000,-1906000.000,-1960000.000,-2014000.000,-2069000.000,-993000.000,-2076000.000,-2047000.000,-2273000.000,-2355000.000,-2424000.000,-2496000.000,5870000.000,-524000.000,-598000.000,-609000.000
