,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CostsAndExpenses,,,,,,,,,,,,,,,27120000000.000,27303000000.000,33404000000.000,33960000000.000,34482000000.000,37593000000.000,32501000000.000
DeferredIncomeTaxExpenseBenefit,731000000.000,,,,337000000.000,,,,509000000.000,,,,578000000.000,,214000000.000,,1346000000.000,,,,480000000.000
DefinedBenefitPlanActuarialGainLoss,,,,,,,0.000,,,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,280000000.000,,280000000.000,,240000000.000,233000000.000,230000000.000,9554000000.000,130000000.000,131000000.000,130000000.000,-7781000000.000,-33000000.000,-32000000.000,-207000000.000,-206000000.000,-148000000.000,-149000000.000,-148000000.000,748000000.000,-201000000.000
DepreciationDepletionAndAmortization,4584000000.000,4602000000.000,4618000000.000,4573000000.000,4560000000.000,4499000000.000,4512000000.000,4572000000.000,4529000000.000,4571000000.000,4615000000.000,4680000000.000,4617000000.000,4550000000.000,4578000000.000,4696000000.000,6563000000.000,6576000000.000,6579000000.000,6129000000.000,6127000000.000
DilutiveSecurities,3000000.000,3000000.000,3000000.000,2000000.000,3000000.000,2000000.000,3000000.000,4000000.000,4000000.000,2000000.000,3000000.000,3000000.000,4000000.000,3000000.000,4000000.000,2000000.000,4000000.000,2000000.000,3000000.000,4000000.000,4000000.000
EarningsPerShareBasic,0.570,0.600,0.610,-1.120,0.600,0.670,0.630,-0.650,0.670,0.710,0.720,1.290,0.700,0.680,0.610,0.580,0.620,0.550,0.540,,0.560
EarningsPerShareDiluted,0.570,0.600,0.610,-1.120,0.600,0.660,0.630,-0.640,0.670,0.710,0.720,1.290,0.700,0.680,0.610,0.580,0.610,0.550,0.540,,0.560
EffectiveIncomeTaxRateContinuingOperations,0.342,,0.340,,,,,,,,,,,,,,,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,11000000.000,,,,122000000.000,,33000000.000,,44000000.000,,,,-61000000.000
IncomeLossFromContinuingOperations,3408000000.000,3591000000.000,3623000000.000,-6678000000.000,3584000000.000,3902000000.000,3635000000.000,-3857000000.000,3700000000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,5442000000.000,,5330000000.000,5794000000.000,5500000000.000,11153000000.000,5651000000.000,6106000000.000,4627000000.000,4861000000.000,6007000000.000,5421000000.000,5193000000.000,3191000000.000,5378000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3468000000.000,3658000000.000,3686000000.000,-6628000000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.570,0.600,0.610,-1.120,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.570,0.600,0.610,-1.120,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,249000000.000,207000000.000,193000000.000,135000000.000,223000000.000,132000000.000,182000000.000,215000000.000,185000000.000,218000000.000,91000000.000,148000000.000,88000000.000,102000000.000,0.000,33000000.000,13000000.000,28000000.000,16000000.000,41000000.000,-173000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,233000000.000,,,,223000000.000,,,,185000000.000,,,,-17000000.000,,0.000,,13000000.000,,,,-182000000.000
IncomeTaxExpenseBenefit,1802000000.000,1893000000.000,1899000000.000,-3062000000.000,1865000000.000,2066000000.000,1741000000.000,-2772000000.000,1557000000.000,1914000000.000,1595000000.000,4158000000.000,1917000000.000,2485000000.000,1351000000.000,1715000000.000,2122000000.000,1906000000.000,1775000000.000,676000000.000,1804000000.000
IncomeTaxesPaidNet,-511000000.000,,,,-712000000.000,,,,-1114000000.000,,,,-40000000.000,,-247000000.000,,477000000.000,,,,-160000000.000
IncreaseDecreaseInOperatingLiabilities,-406000000.000,,,,-1573000000.000,,,,-1675000000.000,,,,1025000000.000,,-1817000000.000,,-4006000000.000,,,,-1778000000.000
IncreaseDecreaseInOtherOperatingAssets,196000000.000,,,,-1082000000.000,,,,-864000000.000,,,,340000000.000,,-13000000.000,,-612000000.000,,,,-228000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,479000000.000,,,,469000000.000,,,,162000000.000,,,,313000000.000,,377000000.000,,1304000000.000,,,,497000000.000
IncreaseDecreaseInReceivables,-72000000.000,,,,-111000000.000,,,,-295000000.000,,,,498000000.000,,-739000000.000,,-627000000.000,,,,-445000000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,4000000.000,5000000.000,3000000.000,-8000000.000,4000000.000,4000000.000,4000000.000,-9000000.000,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,16000000.000,16000000.000,15000000.000,-29000000.000,18000000.000,17000000.000,17000000.000,-35000000.000,17000000.000,16000000.000,16000000.000,-32000000.000,16000000.000,16000000.000,16000000.000,16000000.000,18000000.000,21000000.000,21000000.000,-39000000.000,20000000.000
InterestExpense,846000000.000,848000000.000,889000000.000,952000000.000,859000000.000,941000000.000,824000000.000,820000000.000,827000000.000,825000000.000,829000000.000,1459000000.000,860000000.000,881000000.000,899000000.000,932000000.000,1207000000.000,1258000000.000,1224000000.000,1221000000.000,1293000000.000
InterestPaid,,,,,1224000000.000,,,,1081000000.000,,,,976000000.000,,1021000000.000,,1459000000.000,,,,1643000000.000
InterestPaidCapitalized,,,,,65000000.000,,,,66000000.000,,,,55000000.000,,123000000.000,,218000000.000,,,,231000000.000
InterestPaidNet,1096000000.000,,,,,,,,,,,,,,,,,,,,
LossesGainsOnSalesOfAssetsAndAssetImpairmentCharges,,,,,-9000000.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-3703000000.000,,,,-3802000000.000,,,,-3835000000.000,,,,-2445000000.000,,10690000000.000,,1295000000.000,,,,6049000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3703000000.000,,,,-3802000000.000,,,,-3835000000.000,,,,-2445000000.000,,10690000000.000,,1295000000.000,,,,6049000000.000
NetCashProvidedByUsedInInvestingActivities,-4075000000.000,,,,-4737000000.000,,,,-5357000000.000,,,,-6082000000.000,,-21587000000.000,,-4308000000.000,,,,-6171000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4075000000.000,,,,-4737000000.000,,,,-5357000000.000,,,,-6082000000.000,,-21587000000.000,,-4308000000.000,,,,-6171000000.000
NetCashProvidedByUsedInOperatingActivities,7732000000.000,,,,7796000000.000,,,,8199000000.000,,,,8799000000.000,,6738000000.000,,7900000000.000,,,,9218000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7732000000.000,,,,7796000000.000,,,,8199000000.000,,,,8799000000.000,,6738000000.000,,7900000000.000,,,,9218000000.000
NetIncomeLoss,3408000000.000,3591000000.000,3623000000.000,-6678000000.000,3584000000.000,3902000000.000,3635000000.000,-3857000000.000,3700000000.000,3822000000.000,3814000000.000,6913000000.000,3652000000.000,3547000000.000,3200000000.000,3044000000.000,3803000000.000,3408000000.000,3328000000.000,,3469000000.000
NetIncomeLossAttributableToNoncontrollingInterest,60000000.000,67000000.000,63000000.000,50000000.000,68000000.000,63000000.000,66000000.000,78000000.000,73000000.000,58000000.000,91000000.000,82000000.000,82000000.000,74000000.000,76000000.000,102000000.000,82000000.000,107000000.000,90000000.000,78000000.000,105000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,3411000000.000,3594000000.000,3626000000.000,-6676000000.000,3587000000.000,3904000000.000,3638000000.000,-3853000000.000,3704000000.000,3824000000.000,3817000000.000,6916000000.000,3656000000.000,3550000000.000,3204000000.000,3046000000.000,3807000000.000,3410000000.000,3331000000.000,2441000000.000,3473000000.000
NonoperatingIncomeExpense,-538000000.000,-614000000.000,-650000000.000,-700000000.000,-584000000.000,-786000000.000,-595000000.000,-593000000.000,-610000000.000,-319000000.000,-688000000.000,-1085000000.000,-627000000.000,490000000.000,-829000000.000,-851000000.000,-1124000000.000,-1139000000.000,-1215000000.000,-1057000000.000,-1486000000.000
NumberOfReportableSegments,,,,,,,3.000,,3.000,,,,2.000,,3.000,,4.000,,,,4.000
OperatingExpenses,25439000000.000,25330000000.000,25243000000.000,41493000000.000,25721000000.000,24758000000.000,25422000000.000,38536000000.000,25416000000.000,25962000000.000,25970000000.000,20925000000.000,26198000000.000,26959000000.000,,,,,,,
OperatingIncomeLoss,5808000000.000,6165000000.000,6235000000.000,-8990000000.000,6101000000.000,6817000000.000,6037000000.000,-5958000000.000,5940000000.000,6113000000.000,6188000000.000,12238000000.000,6278000000.000,5616000000.000,5456000000.000,5712000000.000,7131000000.000,6560000000.000,6408000000.000,4248000000.000,6864000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,-115000000.000,-109000000.000,-112000000.000,,-137000000.000,-137000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,,,-84000000.000,,-109000000.000,-109000000.000,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,0.000,0.000,0.000,,1000000.000,-1000000.000,,,0.000,-1000000.000,-1000000.000,0.000,0.000,1000000.000,0.000,0.000,,,21000000.000,,6000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,121000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,93000000.000,135000000.000,-519000000.000,,243000000.000,-101000000.000,57000000.000,-112000000.000,121000000.000,-239000000.000,-37000000.000,15000000.000,-20000000.000,26000000.000,-186000000.000,1000000.000,-44000000.000,218000000.000,-225000000.000,-726000000.000,372000000.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,50000000.000,73000000.000,-280000000.000,,131000000.000,-55000000.000,33000000.000,-61000000.000,62000000.000,-127000000.000,-21000000.000,8000000.000,-9000000.000,15000000.000,-104000000.000,1000000.000,-10000000.000,136000000.000,-91000000.000,322000000.000,391000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,,,,,-178000000.000,,-240000000.000,-239000000.000,-215000000.000,-214000000.000,-215000000.000,-214000000.000,-215000000.000,-214000000.000,-228000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,,,,,,,,-109000000.000,,-147000000.000,-142000000.000,-131000000.000,-131000000.000,-131000000.000,-131000000.000,-131000000.000,-132000000.000,-139000000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,,137000000.000,,-178000000.000,-177000000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,,-66000000.000,-69000000.000,,-84000000.000,-87000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,,,75000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,68000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,2000000.000,,-506000000.000,,54000000.000,,,,412000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,97000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,,,,,,,,,0.000,,-25000000.000,-391000000.000,0.000,0.000,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationTax,,,,,,,,,,,0.000,,-14000000.000,-210000000.000,0.000,0.000,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,,,,,,,,0.000,-34000000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationTax,,,,,,,,,,-19000000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,167000000.000,,108000000.000,-238000000.000,174000000.000,2598000000.000,-214000000.000,186000000.000,-719000000.000,-302000000.000,-154000000.000,-366000000.000,57000000.000,110000000.000,205000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,7000000.000,-1043000000.000,,207000000.000,-448000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,108000000.000,,,,-214000000.000,,-719000000.000,,-154000000.000,,,,199000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,,,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,-178000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,,,,,,11000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,-51000000.000,,7000000.000,3000000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,,,28000000.000,,4000000.000,1000000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,,3000000.000,,11000000.000,3000000.000,5000000.000,4000000.000,3000000.000,-3000000.000,5000000.000,-4000000.000,-5000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,,,,2000000.000,,7000000.000,1000000.000,3000000.000,2000000.000,2000000.000,-2000000.000,3000000.000,-2000000.000,-3000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,-7000000.000,,-7000000.000,-14000000.000,-7000000.000,-10000000.000,-10000000.000,-9000000.000,-10000000.000,-9000000.000,-10000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,-4000000.000,,-4000000.000,-7000000.000,-4000000.000,-5000000.000,-5000000.000,-5000000.000,-5000000.000,-6000000.000,-5000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,8000000.000,,-7000000.000,-8000000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,,,-4000000.000,,-4000000.000,-4000000.000,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,35000000.000,6000000.000,2000000.000,,6000000.000,6000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,-19000000.000,2000000.000,2000000.000,-14000000.000,3000000.000,3000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,-2000000.000,-3000000.000,-2000000.000,,-6000000.000,-7000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,1000000.000,-2000000.000,-1000000.000,10000000.000,-3000000.000,-4000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,7000000.000,-21000000.000,-249000000.000,,0.000,-107000000.000,232000000.000,158000000.000,90000000.000,120000000.000,316000000.000,-1000000.000,6000000.000,-104000000.000,-354000000.000,-95000000.000,124000000.000,-387000000.000,446000000.000,507000000.000,13000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,4000000.000,-12000000.000,-135000000.000,3000000.000,0.000,-58000000.000,126000000.000,86000000.000,49000000.000,66000000.000,171000000.000,0.000,3000000.000,-56000000.000,-190000000.000,-52000000.000,67000000.000,-208000000.000,240000000.000,272000000.000,7000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,49000000.000,6000000.000,-165000000.000,,101000000.000,-52000000.000,59000000.000,10000000.000,75000000.000,11000000.000,69000000.000,102000000.000,16000000.000,43000000.000,34000000.000,0.000,-26000000.000,5000000.000,46000000.000,33000000.000,33000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,27000000.000,2000000.000,-88000000.000,38000000.000,54000000.000,-27000000.000,31000000.000,6000000.000,40000000.000,6000000.000,38000000.000,53000000.000,10000000.000,24000000.000,19000000.000,0.000,-15000000.000,2000000.000,28000000.000,21000000.000,15000000.000
OtherCostOfServices,,,,,,,,,,,,,,,,,9396000000.000,9514000000.000,9526000000.000,9840000000.000,9065000000.000
OtherNonoperatingIncomeExpense,59000000.000,27000000.000,46000000.000,117000000.000,52000000.000,23000000.000,47000000.000,12000000.000,32000000.000,288000000.000,50000000.000,226000000.000,145000000.000,1269000000.000,70000000.000,48000000.000,70000000.000,91000000.000,-7000000.000,123000000.000,-20000000.000
OtherSalesRevenueNet,2687000000.000,2799000000.000,2699000000.000,3782000000.000,2824000000.000,2885000000.000,3011000000.000,4062000000.000,,,,,,,,,,,,,
PaymentsForProceedsFromInvestments,-127000000.000,,,,-5000000.000,,,,0.000,,,,,,-1890000000.000,,-445000000.000,,,,0.000
PaymentsForProceedsFromOtherInvestingActivities,-9000000.000,,,,-1000000.000,,,,-1000000.000,,,,0.000,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,-2066000000.000,,,,5911000000.000,,,,1237000000.000,,0.000,,,,,,177000000.000
PaymentsOfDividends,2540000000.000,,,,2606000000.000,,,,,,,,,,,,,,,,
PaymentsOfDividendsCommonStock,,,,,,,,,2502000000.000,,,,2398000000.000,,2434000000.000,,2947000000.000,,,,3009000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,54000000.000,,,,433000000.000,,,,1045000000.000,,,,662000000.000,,19514000000.000,,165000000.000,,,,162000000.000
PaymentsToAcquireProductiveAssets,4133000000.000,,,,4261000000.000,,,,4252000000.000,,,,5716000000.000,,3848000000.000,,4451000000.000,,,,5784000000.000
PensionAndOtherPostretirementBenefitContributions,,,,,,,,,,,,,140000000.000,,140000000.000,,140000000.000,,,,140000000.000
PensionContributions,,,,,,,,,,,,,140000000.000,280000000.000,,,,,,,
ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,11000000.000,,,,16000000.000,,,,5000000.000,,,,351000000.000,,8000000.000,,81000000.000,,,,6000000.000
ProceedsFromIssuanceOfLongTermDebt,,,,,2986000000.000,,,,4875000000.000,,,,2987000000.000,,16572000000.000,,5978000000.000,,,,12440000000.000
ProceedsFromOtherShortTermDebt,,,,,,,,,1474000000.000,,,,0.000,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,119000000.000,,,,-130000000.000,,,,-310000000.000,,,,74000000.000,,-2860000000.000,,471000000.000,,,,-172000000.000
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,-36000000.000,,,,0.000,,,,274000000.000,,,,-17000000.000,,0.000,,,,,,-1000000.000
ProceedsFromSaleOfFinanceReceivables,,,,,,,,,,,,,,,1524000000.000,1049000000.000,1521000000.000,1126000000.000,,,
ProceedsFromSaleOfTreasuryStock,18000000.000,,,,218000000.000,,,,56000000.000,,,,13000000.000,,8000000.000,,89000000.000,,,,21000000.000
ProfitLoss,3468000000.000,3658000000.000,3686000000.000,-6628000000.000,3652000000.000,3965000000.000,3701000000.000,-3779000000.000,3773000000.000,3880000000.000,3905000000.000,6995000000.000,3734000000.000,3621000000.000,3276000000.000,3146000000.000,3885000000.000,3515000000.000,3418000000.000,,3574000000.000
ProvisionForDoubtfulAccounts,292000000.000,,,,328000000.000,,,,262000000.000,,,,241000000.000,,285000000.000,,374000000.000,,,,393000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,-216000000.000,,213000000.000,,208000000.000,,,,213000000.000
ReductionsInOtherAssetsAmount,,,,,,,,,,,,,,,,,2482000000.000,,,,
RepaymentsOfLongTermDebt,1264000000.000,,,,2204000000.000,,,,1791000000.000,,,,1867000000.000,,596000000.000,,2296000000.000,,,,3053000000.000
Revenues,31247000000.000,31495000000.000,31478000000.000,32503000000.000,31822000000.000,31575000000.000,31459000000.000,32578000000.000,31356000000.000,32075000000.000,32158000000.000,33163000000.000,32476000000.000,32575000000.000,32576000000.000,33015000000.000,40535000000.000,40520000000.000,40890000000.000,41841000000.000,39365000000.000
SalesRevenueNet,31247000000.000,31495000000.000,31478000000.000,32503000000.000,31822000000.000,31575000000.000,31459000000.000,32578000000.000,31356000000.000,32075000000.000,32158000000.000,33163000000.000,32476000000.000,32575000000.000,32576000000.000,33015000000.000,40535000000.000,40520000000.000,40890000000.000,41841000000.000,39365000000.000
SegmentReportingInformationExpendituresForAdditionsToLongLivedAssets,4168000000.000,,,,,,,,,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,7452000000.000,7396000000.000,7460000000.000,16536000000.000,8248000000.000,7890000000.000,8192000000.000,16749000000.000,8333000000.000,8121000000.000,7952000000.000,4008000000.000,8260000000.000,8197000000.000,7961000000.000,7467000000.000,8441000000.000,8909000000.000,9013000000.000,9984000000.000,8487000000.000
TreasuryStockSharesAcquired,,,,,,,,,168000000.000,,,,37000000.000,,,,,,,,
TreasuryStockValueAcquiredCostMethod,,,,,,,,,5911000000.000,,,,1237000000.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,5945000000.000,5953000000.000,5954000000.000,-11902000000.000,5940000000.000,5876000000.000,5792000000.000,-11787000000.000,5530000000.000,5397000000.000,5331000000.000,-10873000000.000,5238000000.000,5220000000.000,5219000000.000,5220000000.000,6190000000.000,6195000000.000,6189000000.000,-12385000000.000,6186000000.000
WeightedAverageNumberOfSharesOutstandingBasic,5925000000.000,5932000000.000,5936000000.000,-11865000000.000,5918000000.000,5855000000.000,5771000000.000,-11743000000.000,5513000000.000,5381000000.000,5315000000.000,-10841000000.000,5222000000.000,5204000000.000,5203000000.000,5204000000.000,6172000000.000,6174000000.000,6168000000.000,-12346000000.000,6166000000.000
