,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
IncomeTaxesPaid,,,,,,,3000000.000,,,,0.000,,,,,,,,1000000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,34000000.000,,,,0.000,,,,,,,,,
IncreaseDecreaseInOperatingCapital,,,-63000000.000,,,,-15000000.000,,,,42000000.000,,,,62000000.000,,,,0.000,
InterestExpense,87000000.000,88000000.000,107000000.000,124000000.000,137000000.000,158000000.000,184000000.000,190000000.000,191000000.000,195000000.000,198000000.000,124000000.000,58000000.000,61000000.000,292000000.000,58000000.000,58000000.000,61000000.000,58000000.000,58000000.000
InterestExpenseDebt,,,,103000000.000,116000000.000,,150000000.000,161000000.000,160000000.000,159000000.000,161000000.000,104000000.000,0.000,,,,,,,
InterestExpenseOther,,,,,,,,,,,,,,,,0.000,0.000,,,
InterestPaidNet,,,,,,,125000000.000,,,,125000000.000,,,,347000000.000,,,,58000000.000,
InvestmentIncomeInterestAndDividend,158000000.000,160000000.000,153000000.000,157000000.000,152000000.000,136000000.000,284000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,163000000.000,,,,-523000000.000,,,,0.000,,,,-473000000.000,,,,-14000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,163000000.000,,,,-523000000.000,,,,0.000,,,,-473000000.000,,,,-14000000.000,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,680000000.000,,,,0.000,,,,0.000,,,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,680000000.000,,,,0.000,,,,0.000,,,,0.000,
NetCashProvidedByUsedInOperatingActivities,,,39000000.000,,,,-106000000.000,,,,-106000000.000,,,,-292000000.000,,,,-40000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,39000000.000,,,,-106000000.000,,,,-106000000.000,,,,-292000000.000,,,,-40000000.000,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,55000000.000,112000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,,30000000.000,61000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-31000000.000,191000000.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,17000000.000,103000000.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,-31000000.000,192000000.000,,-185000000.000,0.000,1000000.000,-15000000.000,,1000000.000,-1000000.000,,1000000.000,0.000,1000000.000,-7000000.000,0.000,1000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,31000000.000,113000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-24000000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,13000000.000,,,,,,,,,,,,,,,,,,
OtherNonoperatingExpense,,,,,,,,,,,77000000.000,122000000.000,12000000.000,-83000000.000,70000000.000,65000000.000,86000000.000,-48000000.000,0.000,0.000
PaymentsOfDistributionsToAffiliates,,,950000000.000,,,,680000000.000,,,,0.000,,,,,,,,,
PaymentsOfFinancingCosts,,,37000000.000,,,,6000000.000,,,,0.000,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,1150000000.000,,,,0.000,,,,,,,,,,,,,
ProfitLoss,118000000.000,160000000.000,86000000.000,104000000.000,118000000.000,7000000.000,131000000.000,-49000000.000,-14000000.000,-170000000.000,-134000000.000,-292000000.000,69000000.000,3000000.000,-272000000.000,-7000000.000,45000000.000,-65000000.000,-24000000.000,25000000.000
ReorganizationItems,,,,,,,,,,,,228000000.000,7000000.000,,48000000.000,18000000.000,16000000.000,-9000000.000,35000000.000,19000000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,,,,,,,,,,,,,,,445000000.000,,,,0.000,
SellingGeneralAndAdministrativeExpense,,,,,,,,,5000000.000,,11000000.000,8000000.000,2000000.000,1000000.000,2000000.000,1000000.000,2000000.000,1000000.000,1000000.000,1000000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,,,,,,,,,,36000000.000,,,,
ValuationAllowancesAndReservesDeductions,,,,,,,,,,,,,,,115000000.000,36000000.000,57000000.000,289000000.000,,
