,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,142480000.000,125755000.000,151869000.000,130862000.000,146022000.000,221348000.000,217041000.000,173250000.000,168006000.000,166649000.000,175916000.000,143305000.000,193658000.000,165882000.000,181686000.000,165036000.000,163977000.000,204950000.000,200000000.000,193000000.000,158000000.000,213000000.000,194000000.000,163000000.000
AccountsReceivableGrossCurrent,,,280279000.000,,,,367321000.000,,,,419598000.000,,,,328015000.000,,,,330000000.000,,,,269000000.000,
AccruedIncomeTaxes,,,2604000.000,,,,14381000.000,,,,2974000.000,,,,4673000.000,,,,4000000.000,,,,6000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,859686000.000,,,,900477000.000,,,,913736000.000,,,,939954000.000,,,,999000000.000,,,,1066000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-311000.000,1173000.000,860000.000,2464000.000,2232000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-91000.000,-91000.000,-91000.000,-113000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,62085000.000,61008000.000,58765000.000,57630000.000,64206000.000,,,,,,,8415000.000,20001000.000,19960000.000,19471000.000,19175000.000,18000000.000,18000000.000,,,20000000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-93669000.000,-93209000.000,-96810000.000,-102833000.000,-109457000.000,,,,41380000.000,49411000.000,50353000.000,50801000.000,55745000.000,60076000.000,66988000.000,71917000.000,82000000.000,88000000.000,,,87000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-123624000.000,-129452000.000,-156065000.000,-153135000.000,-154806000.000,-158090000.000,-171544000.000,-176045000.000,-182336000.000,-194984000.000,-181797000.000,-207365000.000,-209612000.000,-212368000.000,-252637000.000,-256636000.000,-264530000.000,-270935000.000,-278000000.000,-303000000.000,-292000000.000,-298000000.000,-304000000.000,-304000000.000
AssetRetirementObligation,,,13109000.000,,,,14315000.000,,,,15578000.000,,,,16727000.000,,,,18000000.000,,,,19000000.000,
