,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
IncomeTaxExpenseBenefit,2921000.000,4039000.000,3397000.000,4714000.000,4358000.000,3258000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,737000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,-1587000.000
IncomeTaxReconciliationNondeductibleExpense,,,,,,151000.000
IncomeTaxReconciliationOtherAdjustments,,,,,,565000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,179000.000
IncomeTaxReconciliationTaxContingenciesForeign,,,,,,86000.000
IncomeTaxesPaid,2027000.000,3667000.000,3240000.000,5700000.000,4152000.000,2805000.000
IncreaseDecreaseInAccountsPayable,-82000.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,383000.000,581000.000,-486000.000,344000.000,8004000.000
IncreaseDecreaseInAccountsReceivable,-1287000.000,-173000.000,909000.000,1369000.000,-84000.000,-6274000.000
IncreaseDecreaseInDeferredRevenue,-233000.000,-547000.000,14000.000,-77000.000,3000.000,6489000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-4046000.000,-205000.000,214000.000,884000.000,-742000.000,-424000.000
IncreaseDecreaseInIncomeTaxes,,,75000.000,,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,-911000.000,949000.000,-523000.000
IncreaseDecreaseInIncomeTaxesReceivable,-706000.000,-599000.000,-527000.000,,,
IncreaseDecreaseInInventories,,,,,,241000.000
IncreaseDecreaseInOtherAccruedLiabilities,,239000.000,,,,
IncreaseDecreaseInOtherReceivables,,,,,,3292000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,44000.000,293000.000,-133000.000,138000.000,-7000.000,1698000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,17000.000,15000.000,114000.000,188000.000,
InterestExpense,252000.000,240000.000,520000.000,854000.000,711000.000,1661000.000
InterestPaidNet,,240000.000,455000.000,810000.000,638000.000,1570000.000
InvestmentIncomeInterest,25000.000,18000.000,,,,
MarketingAndAdvertisingExpense,,1500000.000,700000.000,956000.000,964000.000,1399000.000
MarketingExpense,,600000.000,70000.000,222000.000,389000.000,580000.000
NetCashProvidedByUsedInContinuingOperations,-2166000.000,-4997000.000,1210000.000,3947000.000,-1047000.000,1844000.000
NetCashProvidedByUsedInFinancingActivities,-8592000.000,3732000.000,12272000.000,-5811000.000,497000.000,63516000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-8592000.000,3732000.000,12272000.000,-5811000.000,497000.000,63516000.000
NetCashProvidedByUsedInInvestingActivities,-934000.000,-18517000.000,-19682000.000,-611000.000,-13401000.000,-73773000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-934000.000,-18517000.000,-19682000.000,-611000.000,-13401000.000,-73773000.000
NetCashProvidedByUsedInOperatingActivities,7360000.000,9788000.000,8620000.000,10369000.000,11857000.000,12068000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7360000.000,9788000.000,8620000.000,10369000.000,11857000.000,12068000.000
NetIncomeLossAvailableToCommonStockholdersBasic,7510000.000,6833000.000,6074000.000,9820000.000,8433000.000,-7927000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,6074000.000,9820000.000,8433000.000,-7927000.000
NonoperatingIncomeExpense,-227000.000,-222000.000,-518000.000,-854000.000,-525000.000,-1270000.000
OperatingIncomeLoss,10658000.000,11094000.000,9989000.000,15388000.000,13316000.000,-3399000.000
OperatingLeasesRentExpenseNet,,300000.000,300000.000,387000.000,414000.000,584000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,33000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,33000.000
OtherNoncashIncomeExpense,,-84000.000,44000.000,-81000.000,-68000.000,21000.000
OtherOperatingIncomeExpenseNet,,,,,,-1270000.000
PaymentsForRepurchaseOfCommonStock,9145000.000,,,,,735000.000
PaymentsOfDebtIssuanceCosts,,129000.000,95000.000,,30000.000,3866000.000
PaymentsOfDividends,6746000.000,5873000.000,3361000.000,841000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,12871000.000,84598000.000
PaymentsToAcquireIntangibleAssets,258000.000,18026000.000,19053000.000,70000.000,96000.000,71000.000
PaymentsToAcquirePropertyPlantAndEquipment,676000.000,491000.000,629000.000,541000.000,434000.000,441000.000
ProceedsFromAccountsReceivableSecuritization,,,,,,8701000.000
ProceedsFromIssuanceOfCommonStock,200000.000,,,,,36890000.000
ProceedsFromIssuanceOfLongTermDebt,10000000.000,,,,,
ProceedsFromSalesOfAssetsInvestingActivities,,,,,,11337000.000
ProceedsFromStockOptionsExercised,161000.000,72000.000,36000.000,1855000.000,1859000.000,
ProvisionForDoubtfulAccounts,37000.000,,,,,
RepaymentsOfAccountsReceivableSecuritization,,,,,,2456000.000
RepaymentsOfLongTermDebt,3062000.000,6938000.000,,,,
RestructuringCharges,,,,,,3782000.000
Revenues,,,,,,40621000.000
RoyaltyRevenue,25604000.000,26558000.000,28614000.000,34968000.000,34654000.000,34022000.000
SalesRevenueGoodsNet,,,,,,6599000.000
SalesRevenueNet,,,,,,40621000.000
SellingGeneralAndAdministrativeExpense,13575000.000,13973000.000,17630000.000,18648000.000,20456000.000,34243000.000
ServiceManagementCosts,,,,,,206000.000
SeveranceCosts1,,,,,,1270000.000
ShareBasedCompensation,573000.000,967000.000,784000.000,1175000.000,2222000.000,2380000.000
StockIssuedDuringPeriodValueNewIssues,,,,,,37060000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,72000.000,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,161000.000,,,,,
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,735000.000
StockRepurchasedDuringPeriodValue,1885000.000,,,,,
TaxAdjustmentsSettlementsAndUnusualProvisions,,,,,-271000.000,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,170000.000,13000.000,566000.000,96000.000,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,192000.000,170000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,100000.000,60000.000,-260000.000,-84000.000,15000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,24000.000,22000.000,57000.000,,1411000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,273000.000,10000.000,105000.000,,2566000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,,1000.000,,183000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,8457090.000,8411000.000,8409000.000,8543000.000,8862000.000,9424000.000
WeightedAverageNumberOfSharesOutstandingBasic,8454143.000,8394000.000,8394000.000,8429000.000,8674000.000,9424000.000
