,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,119324000.000,139508000.000,122987000.000,132383000.000,117003000.000,114094000.000,109846000.000,122797000.000,108286000.000,116318000.000,119170000.000,141398000.000,150894000.000,182123000.000,175416000.000,91349000.000,75606000.000,78028000.000,75811000.000,45884000.000,39512000.000,54822000.000,70536000.000,92270000.000
AccountsReceivableGrossCurrent,,,,,,,396640000.000,,,,450629000.000,,,,650081000.000,,,,242792000.000,,,,171719000.000,
AccountsReceivableNetCurrent,400348000.000,437257000.000,461272000.000,425766000.000,413511000.000,378156000.000,387530000.000,375126000.000,380951000.000,390008000.000,437132000.000,467978000.000,565940000.000,591585000.000,634730000.000,430612000.000,299550000.000,285134000.000,232187000.000,175554000.000,130903000.000,144785000.000,169166000.000,246583000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,5636000.000,6139000.000,5066000.000,5701000.000,8434000.000,11315000.000,7326000.000,5026000.000,7932000.000,8862000.000,5002000.000,6505000.000,8411000.000,10609000.000,6821000.000,5980000.000,5967000.000,7320000.000,2838000.000,3978000.000,6786000.000,6992000.000,3094000.000,4746000.000
AccruedIncomeTaxesCurrent,19081000.000,3985000.000,10705000.000,35403000.000,2865000.000,1553000.000,6428000.000,777000.000,10111000.000,168000.000,,6593000.000,535000.000,558000.000,944000.000,1727000.000,4051000.000,5961000.000,7639000.000,8704000.000,8167000.000,4026000.000,4929000.000,3805000.000
AccruedInsuranceCurrent,6018000.000,6041000.000,5744000.000,6138000.000,5463000.000,6353000.000,6152000.000,6404000.000,6321000.000,5880000.000,6072000.000,6374000.000,6624000.000,5526000.000,5632000.000,6494000.000,6878000.000,4730000.000,4296000.000,4964000.000,4292000.000,4932000.000,4099000.000,4681000.000
AccruedInsuranceNoncurrent,9189000.000,8889000.000,9000000.000,9254000.000,9230000.000,10791000.000,10400000.000,10714000.000,11005000.000,10989000.000,10225000.000,11183000.000,11412000.000,10082000.000,10099000.000,10868000.000,11324000.000,10874000.000,11348000.000,10249000.000,10085000.000,9706000.000,9537000.000,9882000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,924235000.000,,,,1069321000.000,,1156000.000,1199595000.000,1239163000.000,1289333.000,1347146000.000,1409343000.000,1422542000.000,1477000.000,1520000.000,1562000.000,1595508000.000,1631602000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,-14688000.000,-14564000.000,-14440000.000,14316000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,413000.000,169000.000,-214000.000,,,,,,,,,,,,,,,
