,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetManagementCosts,6761103.000,5751949.000,3981890.000,3197210.000,11638694.000,15146837.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-684346353.000,180397432.000,-448130385.000,568195750.000,1586105518.000,195340753.000
DividendIncomeOperating,193961.000,221143.000,130166.000,63583.000,75426.000,2090136.000
FeesAndCommissions,,,,276000.000,348000.000,343000.000
FloorBrokerageExchangeAndClearanceFees,1529433.000,1298827.000,965576.000,988505.000,5196820.000,6875314.000
GainLossOnSaleOfInvestments,201717550.000,-196807460.000,144592660.000,-314354470.000,-1300519431.000,431308189.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,,-1000.000,2000.000,0.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,0.000,
IncreaseDecreaseInAccruedInterestReceivableNet,202.000,-202.000,52.000,-52.000,0.000,0.000
IncreaseDecreaseInDividendsReceivable,-38126.000,9523.000,-12213.000,-2875.000,3836.000,214021.000
IncreaseDecreaseInDueToOfficersAndStockholders,-5050.000,4564.000,-7508.000,899.000,21083.000,-16747.000
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,49162371.000,-148904382.000,-133954726.000,254254816.000,276673230.000,-301869975.000
IncreaseDecreaseInOtherAccountsPayable,,,,-153.000,0.000,0.000
IncreaseDecreaseInOtherOperatingAssets,-66609.000,-126062.000,-362248.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,153.000,,0.000,0.000,,
IncreaseDecreaseInPayablesToBrokerDealers,-27000.000,12275.000,-24800.000,54000.000,187300.000,-25000.000
IncreaseDecreaseInPrepaidExpense,,,,0.000,726055.000,550777.000
IncreaseDecreaseInTradingLiabilities,553.000,-553.000,0.000,,,
InterestIncomeOperating,72005.000,176231.000,166245.000,182708.000,1692164.000,8864931.000
LicenseCosts,353950.000,191732.000,132730.000,106574.000,387957.000,504895.000
NetCashProvidedByUsedInFinancingActivities,-827196655.000,236405011.000,-720599443.000,1141499353.000,3179665743.000,-633992870.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-827196655.000,236405011.000,-720599443.000,1141499353.000,3179665743.000,-633992870.000
NetCashProvidedByUsedInOperatingActivities,142850302.000,-56007579.000,272469058.000,-573303603.000,-1593560225.000,829333623.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,142850302.000,-56007579.000,272469058.000,-573303603.000,-1593560225.000,829333623.000
NetIncomeLoss,142025798.000,-131522392.000,73967556.000,-489273234.000,-1288412920.000,666552810.000
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,2.920,-22.270,-7.930,2.070
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,1.810,-15.080,-9.130,0.690
NoninterestExpenseDirectorsFees,,,,181613.000,298255.000,373311.000
NoninterestExpenseTransferAgentAndCustodianFees,,20000.000,20000.000,20000.000,,
OperatingExpenses,9804068.000,8955036.000,6727065.000,5098155.000,19117491.000,25866368.000
OtherExpenses,109999.000,103875.000,88352.000,,,
OtherGeneralExpense,1200000.000,1000000.000,1000000.000,920000.000,1300000.000,2200000.000
OtherIncome,279000.000,190000.000,261000.000,,,
PartnersCapitalAccountContributions,5159411628.000,3503707052.000,4397936880.000,5187835835.000,9173312546.000,4450820824.000
PartnersCapitalAccountRedemptions,5982086116.000,3297040207.000,5080730717.000,3995159782.000,6040509746.000,5137486718.000
PartnersCapitalAccountUnitsContributed,138300000.000,100100000.000,124700000.000,166500000.000,573900000.000,456900000.000
PartnersCapitalAccountUnitsRedeemed,155100000.000,93800000.000,143800000.000,119400000.000,354100000.000,475100000.000
ProceedsFromPartnershipContribution,5121337398.000,3541781282.000,4352135605.000,5182907528.000,9185457218.000,4489405734.000
ProfessionalFees,881228.000,1299277.000,1088401.000,622903.000,1345741.000,2626030.000
Revenues,,,,-484175079.000,-1269295429.000,692419178.000
SalesRevenueNet,,,,-484175079.000,-1269295429.000,692419178.000
TradingSecuritiesRealizedGainLoss,,,,,-1458.000,14302.000
TrusteeFees,20000.000,,,,,
UnrealizedGainLossOnDerivativesAndCommodityContracts,-50432650.000,73652730.000,-64455450.000,-170342900.000,29109870.000,249798620.000
UnrealizedGainLossOnInvestments,-50432650.000,73652730.000,-64455450.000,-170342900.000,29109870.000,249798620.000
WeightedAverageLimitedPartnershipUnitsOutstanding,39764384.000,36296721.000,25330685.000,21970685.000,162412877.000,322665574.000
