,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,32069000.000,29189000.000,25763000.000,26095000.000,35827000.000,28470000.000,32824000.000,63370000.000,33143000.000,28623000.000,44119000.000,36463000.000,51488000.000,44078000.000,54507000.000,48793000.000,58473000.000,57358000.000,55111000.000,52213000.000,44526000.000,34428000.000,36659000.000,38712000.000,45656000.000
AccountsPayableRelatedPartiesCurrent,,,,32400.000,,,,77000.000,,,,12000.000,,,,12000.000,,,,,,,,,
AccountsReceivableNetCurrent,236952000.000,226327000.000,246971000.000,248541000.000,253732000.000,246335000.000,248441000.000,247083000.000,237257000.000,250124000.000,261595000.000,264238000.000,268794000.000,281338000.000,308671000.000,283203000.000,315524000.000,314678000.000,333467000.000,314705000.000,349271000.000,396693000.000,413867000.000,432847000.000,405746000.000
AccountsReceivableRelatedPartiesCurrent,,,,9700.000,,,,7500.000,,,,7400.000,,,,19000.000,,,,,,,,,
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,34648000.000,22505000.000,8043000.000,,,,,,
AccruedIncomeTaxesCurrent,,14921000.000,,5731000.000,24414000.000,9952000.000,10286000.000,10936000.000,3038000.000,,1799000.000,6410000.000,,,,,,,,,,,,,40914000.000
AccruedLiabilitiesCurrent,,29544000.000,34348000.000,40141000.000,38154000.000,40384000.000,41623000.000,30963000.000,34728000.000,26809000.000,23699000.000,24236000.000,25181000.000,27318000.000,21913000.000,23617000.000,25973000.000,27289000.000,29046000.000,26017000.000,30683000.000,32474000.000,29429000.000,32861000.000,27226000.000
AccruedSalesCommissionCurrent,,,,,,,,,,,,6546000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,331400000.000,342400000.000,352400000.000,357130000.000,365400000.000,359100000.000,365700000.000,364233000.000,367600000.000,376800000.000,388200000.000,400948000.000,401100000.000,416200000.000,423600000.000,423196000.000,432500000.000,449100000.000,449500000.000,457328000.000,466800000.000,473200000.000,483800000.000,480690000.000,496200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7405000.000,8334000.000,51000.000,-445000.000,3489000.000,-6841000.000,1644000.000,1408000.000,-9431000.000,-9950000.000,-220000.000,3749000.000,5320000.000,12504000.000,1046000.000,-11926000.000,-24274000.000,-14395000.000,-27164000.000,-33544000.000,-36410000.000,-47277000.000,-47626000.000,-56158000.000,-52381000.000
AdditionalPaidInCapitalCommonStock,95346000.000,136072000.000,124741000.000,125948000.000,129104000.000,132374000.000,135657000.000,141793000.000,139815000.000,138936000.000,150492000.000,165841000.000,144682000.000,158415000.000,165161000.000,171270000.000,179305000.000,194990000.000,206715000.000,241891000.000,240162000.000,256002000.000,270141000.000,279627000.000,224436000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4500000.000,4900000.000,3300000.000,4100000.000,3700000.000,3900000.000,4800000.000,3900000.000,4100000.000,4500000.000,4300000.000,3400000.000,4600000.000,4600000.000,5000000.000,5200000.000,5800000.000,5000000.000,4800000.000,4000000.000,4600000.000,5300000.000,5100000.000,4800000.000,5300000.000
Assets,1785025000.000,1832278000.000,1849050000.000,1858392000.000,1906135000.000,1936541000.000,1969919000.000,2023838000.000,2039194000.000,3188177000.000,3754886000.000,3686568000.000,3721219000.000,3677909000.000,3720582000.000,3733581000.000,3777438000.000,3812524000.000,3889522000.000,3908300000.000,5423933000.000,6477033000.000,6375178000.000,6366177000.000,6350680000.000
AssetsCurrent,572011000.000,587661000.000,631791000.000,650181000.000,712980000.000,753840000.000,690953000.000,574726000.000,566702000.000,1716637000.000,760581000.000,653933000.000,688856000.000,651938000.000,688701000.000,690553000.000,760640000.000,787745000.000,896324000.000,882902000.000,2426434000.000,1009431000.000,984868000.000,1022689000.000,1050811000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,43614000.000,4003000.000,4003000.000,4003000.000,4003000.000,3289000.000,3395000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,14467000.000,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,230797000.000,,,,232141000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,,,,,,,,,,814100000.000,
CapitalLeaseObligations,,,,38852000.000,,,,30418000.000,,,,30532000.000,,,,14101000.000,,,,7131000.000,,,,3748000.000,
CapitalLeaseObligationsCurrent,12898000.000,13293000.000,13919000.000,14363000.000,13201000.000,12991000.000,13806000.000,13263000.000,23007000.000,23025000.000,23153000.000,23032000.000,10625000.000,8777000.000,6359000.000,7127000.000,3735000.000,4344000.000,3574000.000,3468000.000,3271000.000,3225000.000,2793000.000,2687000.000,2493000.000
