,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,900000.000,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,,1600000.000,,,,1600000.000,,,,2500000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,7000.000,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,862000.000,807000.000,,1400000.000,1000000.000,1200000.000,,1300000.000,,,,1600000.000,,,,2500000.000,,,,2200000.000
AmortizationOfIntangibleAssets,,,,,,,800000.000,,,,1100000.000,,1000000.000,,1700000.000,1500000.000,1600000.000,1600000.000,1600000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,43000.000,20.000,,,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,4000000.000,0.000,0.000,0.000,0.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,0.370,0.890,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,0.370,0.880,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,4443000.000,10728000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,308817000.000,286462000.000,,,,,,,,,,,,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,600000.000,,,,0.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-33413000.000,,,,6500000.000,,,,3800000.000,,,,-11300000.000,,,,-1600000.000,,,,3200000.000
