,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,210573000.000,205357000.000,192924000.000,184472000.000,224267000.000,194905000.000,166564000.000,172866000.000,207496000.000,179173000.000,192897000.000,194064000.000,183461000.000,185024000.000,205809000.000,231705000.000,340815000.000,342482000.000,371649000.000,306517000.000,303805000.000,253067000.000,241511000.000,281874000.000,336890000.000
AccountsReceivableNetCurrent,401637000.000,419841000.000,394159000.000,355372000.000,386788000.000,379260000.000,378938000.000,378973000.000,407823000.000,407842000.000,409206000.000,446864000.000,427979000.000,407298000.000,383325000.000,385212000.000,626965000.000,638339000.000,618301000.000,552828000.000,565724000.000,446352000.000,441266000.000,486035000.000,508460000.000
AccrualForEnvironmentalLossContingencies,,13677000.000,12952000.000,12359000.000,12382000.000,20088000.000,20481000.000,20322000.000,19185000.000,18293000.000,17025000.000,16599000.000,15334000.000,13045000.000,11619000.000,9235000.000,37344000.000,37764000.000,39341000.000,35298000.000,36683000.000,32789000.000,33646000.000,34919000.000,35439000.000
AccrualForEnvironmentalLossContingenciesDiscountRate,,,,,,,,,,,,,,,,,,,,,,0.038,0.035,0.035,0.036
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,19834000.000,,,,25025000.000,,,,23864000.000,,,,10101000.000,,,,,,,,,
AccruedEnvironmentalLossContingenciesCurrent,,1149000.000,1013000.000,1433000.000,-1277000.000,1622000.000,3080000.000,3109000.000,9715000.000,8841000.000,7984000.000,7386000.000,7118000.000,7133000.000,6055000.000,4394000.000,5009000.000,5645000.000,3085000.000,1493000.000,1904000.000,1145000.000,3051000.000,2324000.000,2345000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,12528000.000,11939000.000,10926000.000,11105000.000,18466000.000,17401000.000,17213000.000,9470000.000,9452000.000,9041000.000,9213000.000,8216000.000,5912000.000,5564000.000,4841000.000,32335000.000,32119000.000,36256000.000,33805000.000,34779000.000,31644000.000,30595000.000,32595000.000,33094000.000
AccruedIncomeTaxesCurrent,15474000.000,19109000.000,20816000.000,11796000.000,8875000.000,3615000.000,4646000.000,4426000.000,7472000.000,7055000.000,19128000.000,8015000.000,5260000.000,4691000.000,3115000.000,9453000.000,57512000.000,60000000.000,67304000.000,69432000.000,58256000.000,21528000.000,23967000.000,254416000.000,267412000.000
AccruedLiabilitiesCurrent,131653000.000,142216000.000,161506000.000,175257000.000,168275000.000,184657000.000,181213000.000,177546000.000,189166000.000,160825000.000,160025000.000,190533000.000,194927000.000,216232000.000,214243000.000,166174000.000,553947000.000,505308000.000,566932000.000,402379000.000,315649000.000,211444000.000,240652000.000,322165000.000,253930000.000
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,,,7768000.000,,,,,,,,,
