,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-07-04,2015-10-03,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
GainLossRelatedToLitigationSettlement,,-48000000.000,,,,,,,,,,,,,,,,,,,42000000.000
GainsLossesOnExtinguishmentOfDebt,,-81000000.000,,,,-6000000.000,0.000,,,0.000,0.000,,,-37000000.000,,0.000,,,,,
GoodwillAcquiredDuringPeriod,,,,,3000000.000,,,,,,,22000000.000,,,,,170000000.000,,,,3000000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,4000000.000
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,,,,,2000000.000
GoodwillTranslationAdjustments,,,,,,,,,-5000000.000,,,,,,,,,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,0.000,,,,,,,,,,,,,,,,
GrossProfit,942000000.000,1039000000.000,1060000000.000,1105000000.000,973000000.000,1060000000.000,1087000000.000,1228000000.000,955000000.000,1029000000.000,1043000000.000,845000000.000,656000000.000,685000000.000,648000000.000,685000000.000,502000000.000,676000000.000,762000000.000,929000000.000,570000000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,
ImpairmentOfInvestments,3000000.000,,,,2000000.000,0.000,6000000.000,0.000,0.000,4000000.000,1000000.000,,0.000,0.000,3000000.000,0.000,,0.000,2000000.000,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,,,,,,17000000.000,0.000,,8000000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,6000000.000,,,,26000000.000,,,0.000,,
IncomeLossFromContinuingOperations,365000000.000,58000000.000,152000000.000,172000000.000,159000000.000,177000000.000,206000000.000,336000000.000,192000000.000,258000000.000,307000000.000,,78000000.000,66000000.000,150000000.000,126000000.000,17000000.000,107000000.000,192000000.000,244000000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,173000000.000,73000000.000,237000000.000,255000000.000,244000000.000,240000000.000,324000000.000,407000000.000,205000000.000,224000000.000,325000000.000,151000000.000,98000000.000,151000000.000,215000000.000,197000000.000,22000000.000,167000000.000,293000000.000,362000000.000,120000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,359000000.000,56000000.000,153000000.000,173000000.000,159000000.000,177000000.000,206000000.000,336000000.000,192000000.000,262000000.000,308000000.000,,78000000.000,67000000.000,151000000.000,126000000.000,17000000.000,108000000.000,193000000.000,244000000.000,
IncomeLossFromContinuingOperationsPerBasicShare,1.080,0.170,0.450,0.540,0.510,0.610,0.730,1.160,0.700,0.960,1.170,,0.310,0.270,0.720,0.630,0.100,0.620,1.150,1.430,
IncomeLossFromContinuingOperationsPerDilutedShare,1.060,0.170,0.450,0.520,0.500,0.600,0.720,1.130,0.680,0.940,1.160,,0.300,0.270,0.720,0.630,0.100,0.610,1.130,1.400,
IncomeLossFromDiscontinuedOperationsNetOfTax,132000000.000,291000000.000,-24000000.000,12000000.000,-2000000.000,5000000.000,0.000,0.000,0.000,0.000,0.000,,746000000.000,81000000.000,-8000000.000,-11000000.000,0.000,0.000,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,132000000.000,291000000.000,-24000000.000,12000000.000,-2000000.000,5000000.000,0.000,0.000,0.000,0.000,0.000,,746000000.000,81000000.000,-8000000.000,-11000000.000,0.000,0.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.390,0.850,-0.070,0.060,-0.010,0.020,0.000,-0.010,0.000,0.000,0.000,,2.940,0.330,-0.040,-0.050,0.000,0.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.380,0.830,-0.070,0.070,-0.010,0.010,0.000,0.010,0.000,0.000,0.000,,2.920,0.320,-0.040,-0.060,0.000,0.000,0.000,0.000,
IncomeTaxExpenseBenefit,-186000000.000,17000000.000,84000000.000,82000000.000,85000000.000,63000000.000,118000000.000,71000000.000,13000000.000,-38000000.000,17000000.000,24000000.000,20000000.000,84000000.000,64000000.000,71000000.000,5000000.000,59000000.000,100000000.000,118000000.000,42000000.000
IncomeTaxReconciliationTaxCreditsForeign,,,,,,,,,,128000000.000,96000000.000,,,,,,,,,,
IncomeTaxesPaid,,,,,,,,,,,87000000.000,,,,,,,,,,
IncomeTaxesPaidNet,16000000.000,,,,38000000.000,,,,64000000.000,,,-2000000.000,,,,,52000000.000,,,,21000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-221000000.000,,,,-249000000.000,,,,-417000000.000,,,-216000000.000,,,,,-363000000.000,,,,-307000000.000
IncreaseDecreaseInAccountsReceivable,-175000000.000,,,,-141000000.000,,,,-200000000.000,,,-191000000.000,,,,,-277000000.000,,,,-368000000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,,,721000000.000,55000000.000,,,,,,,
IncreaseDecreaseInInventories,10000000.000,,,,-9000000.000,,,,5000000.000,,,54000000.000,,,,,4000000.000,,,,69000000.000
IncreaseDecreaseInOtherOperatingAssets,13000000.000,,,,100000000.000,,,,75000000.000,,,-24000000.000,,,,,43000000.000,,,,59000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,49000000.000,,,,-2000000.000,,,,4000000.000,,,133000000.000,,,,,17000000.000,,,,10000000.000
IncreaseDecreaseInPensionPlanObligations,,,,,,0.000,0.000,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,,,,,,,,,500000.000,900000.000,,2400000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,6800000.000,7300000.000,4100000.000,-12300000.000,6400000.000,5500000.000,4300000.000,-10900000.000,6200000.000,5200000.000,3100000.000,4200000.000,2500000.000,1900000.000,1500000.000,2100000.000,2500000.000,2400000.000,2400000.000,-4600000.000,3300000.000
InterestExpense,34000000.000,40000000.000,31000000.000,27000000.000,25000000.000,25000000.000,29000000.000,29000000.000,30000000.000,38000000.000,33000000.000,30000000.000,34000000.000,38000000.000,42000000.000,47000000.000,53000000.000,59000000.000,58000000.000,55000000.000,54000000.000
InterestIncomeExpenseNonoperatingNet,,-21000000.000,-18000000.000,,-14000000.000,-16000000.000,-16000000.000,-20000000.000,-25000000.000,-32000000.000,-29000000.000,-25000000.000,-29000000.000,-31000000.000,-39000000.000,-43000000.000,-49000000.000,-54000000.000,-54000000.000,-48000000.000,-51000000.000
InterestPaidNet,16000000.000,,,,8000000.000,,,,6000000.000,,,18000000.000,,,,,59000000.000,,,,54000000.000
InvestmentIncomeNet,14000000.000,19000000.000,13000000.000,12000000.000,11000000.000,9000000.000,13000000.000,9000000.000,5000000.000,6000000.000,4000000.000,5000000.000,5000000.000,7000000.000,3000000.000,4000000.000,4000000.000,5000000.000,4000000.000,7000000.000,3000000.000
NetCashProvidedByUsedInDiscontinuedOperations,,,,,0.000,,,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-2919000000.000,,,,-1411000000.000,,,,212000000.000,,,-114000000.000,,,,,577000000.000,,,,-234000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2919000000.000,,,,-1411000000.000,,,,212000000.000,,,-114000000.000,,,,,577000000.000,,,,-234000000.000
NetCashProvidedByUsedInInvestingActivities,1267000000.000,,,,1152000000.000,,,,-144000000.000,,,-18000000.000,,,,,-623000000.000,,,,-121000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1267000000.000,,,,1152000000.000,,,,-144000000.000,,,-18000000.000,,,,,-623000000.000,,,,-121000000.000
NetCashProvidedByUsedInOperatingActivities,231000000.000,,,,69000000.000,,,,-31000000.000,,,46000000.000,,,,,13000000.000,,,,142000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,231000000.000,,,,69000000.000,,,,-31000000.000,,,46000000.000,,,,,13000000.000,,,,142000000.000
NetIncomeLoss,497000000.000,349000000.000,128000000.000,184000000.000,157000000.000,182000000.000,206000000.000,336000000.000,192000000.000,258000000.000,307000000.000,127000000.000,824000000.000,147000000.000,142000000.000,115000000.000,17000000.000,107000000.000,192000000.000,244000000.000,77000000.000
NetIncomeLossAttributableToNoncontrollingInterest,-6000000.000,-2000000.000,1000000.000,1000000.000,0.000,0.000,0.000,0.000,,4000000.000,1000000.000,,0.000,1000000.000,1000000.000,0.000,0.000,1000000.000,1000000.000,0.000,1000000.000
NonoperatingIncomeExpense,3000000.000,-97000000.000,-16000000.000,-10000000.000,12000000.000,-38000000.000,0.000,-15000000.000,-11000000.000,-42000000.000,5000000.000,-19000000.000,-40000000.000,-56000000.000,-39000000.000,-34000000.000,-78000000.000,-57000000.000,-48000000.000,-40000000.000,-56000000.000
OperatingIncomeLoss,170000000.000,170000000.000,253000000.000,265000000.000,232000000.000,278000000.000,324000000.000,422000000.000,216000000.000,266000000.000,320000000.000,170000000.000,138000000.000,207000000.000,254000000.000,231000000.000,100000000.000,224000000.000,341000000.000,402000000.000,176000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,46000000.000,53000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,-18000000.000,,,,,,,,9000000.000,10000000.000,9000000.000,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,-45000000.000,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,-4000000.000,-18000000.000,4000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,-3000000.000,,,,-4000000.000,-6000000.000,21000000.000,-15000000.000,-1000000.000,-5000000.000,2000000.000,1000000.000,-5000000.000,-1000000.000,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,,,,,,13000000.000,11000000.000,8000000.000,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,,,,,,,,,6000000.000,5000000.000,4000000.000,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,,,,-19000000.000,-16000000.000,-17000000.000,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,,,,,26000000.000,25000000.000,14000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,4000000.000,-5000000.000,4000000.000,-1000000.000,1000000.000,,0.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,4000000.000,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,-37000000.000,-5000000.000,20000000.000,2000000.000,13000000.000,-34000000.000,7000000.000,-16000000.000,13000000.000,-98000000.000,-49000000.000,-94000000.000,34000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-19000000.000,10000000.000,37000000.000,17000000.000,25000000.000,-379000000.000,-72000000.000,-21000000.000,21000000.000,-43000000.000,-43000000.000,-386000000.000,53000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,,49000000.000,34000000.000,140000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,,,,,,,83000000.000,0.000,-4000000.000,-56000000.000,-5000000.000,291000000.000,-19000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,,,,,,,,,,,,0.000,0.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,,,,,,,,,,0.000,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,,,,,0.000,52000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,4000000.000,-2000000.000,2000000.000,0.000,-1000000.000,0.000,-1000000.000,0.000,1000000.000,0.000,0.000,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,2000000.000,,,,0.000,0.000,0.000,-1000000.000,,0.000,0.000,0.000,0.000,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,8000000.000,-6000000.000,,,-1000000.000,1000000.000,2000000.000,0.000,0.000,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,6000000.000,-5000000.000,,,0.000,0.000,-2000000.000,0.000,,,,,,,,
OtherCostAndExpenseOperating,55000000.000,106000000.000,60000000.000,120000000.000,15000000.000,17000000.000,16000000.000,6000000.000,17000000.000,25000000.000,32000000.000,5000000.000,34000000.000,25000000.000,-16000000.000,42000000.000,33000000.000,,,,
OtherNonoperatingIncome,3000000.000,-2000000.000,8000000.000,-1000000.000,1000000.000,2000000.000,3000000.000,7000000.000,3000000.000,2000000.000,2000000.000,1000000.000,-1000000.000,-4000000.000,2000000.000,1000000.000,,,,,
OtherNonoperatingIncomeExpense,5000000.000,-77000000.000,,,9000000.000,-25000000.000,-3000000.000,5000000.000,7000000.000,-10000000.000,5000000.000,-1000000.000,-7000000.000,-26000000.000,-4000000.000,-1000000.000,-8000000.000,-4000000.000,-1000000.000,1000000.000,-8000000.000
OtherOperatingIncomeExpenseNet,,,,,,,,,,,,,,,,,,-74000000.000,-37000000.000,,-27000000.000
OtherRestructuringCosts,5000000.000,17000000.000,10000000.000,20000000.000,9000000.000,11000000.000,10000000.000,11000000.000,11000000.000,19000000.000,24000000.000,21000000.000,25000000.000,13000000.000,13000000.000,14000000.000,7000000.000,19000000.000,6000000.000,45000000.000,15000000.000
PaymentsForLegalSettlements,,48000000.000,,,,,,,,,,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,1365000000.000,,,,357000000.000,,,57000000.000,,,285000000.000,,64000000.000,,,,178000000.000
PaymentsForRestructuring,,,,,,,,,,,,40000000.000,,,,,23000000.000,,,,30000000.000
PaymentsOfDividends,,,,,70000000.000,64000000.000,63000000.000,,72000000.000,71000000.000,,,,,,,,,,,
PaymentsOfDividendsCommonStock,,,,,70000000.000,,,,72000000.000,,,79000000.000,79000000.000,78000000.000,72000000.000,70000000.000,71000000.000,72000000.000,70000000.000,67000000.000,77000000.000
PaymentsToAcquireProductiveAssets,27000000.000,,,,49000000.000,,,,46000000.000,,,45000000.000,,,,,51000000.000,,,,68000000.000
ProceedsFromIssuanceOfCommonStock,70000000.000,,,,30000000.000,,,,40000000.000,,,14000000.000,,,,,40000000.000,,,,22000000.000
ProceedsFromIssuanceOfDebt,,,,,,,,,593000000.000,,,4000000.000,,,,,673000000.000,,,,0.000
ProceedsFromLegalSettlements,,,,,,,,,,,,,,,,,,,,,52000000.000
ProceedsFromSaleAndCollectionOfReceivables,19000000.000,17000000.000,173000000.000,23000000.000,,,,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,1000000.000,,,,0.000,,,,,,,24000000.000,,,,,0.000,,,,
ProfitLoss,491000000.000,347000000.000,129000000.000,185000000.000,157000000.000,182000000.000,206000000.000,336000000.000,192000000.000,262000000.000,308000000.000,127000000.000,824000000.000,148000000.000,143000000.000,115000000.000,17000000.000,108000000.000,193000000.000,244000000.000,78000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,-13000000.000,,,,,,,,,
RelatedPartyTransactionAmountsOfTransaction,,488000000.000,,,,,,,,,,,,,,,,,,,
RepaymentsOfLongTermDebt,,,,,1000000.000,,,,1000000.000,,,1000000.000,,,,,1000000.000,,,,1000000.000
ResearchAndDevelopmentExpense,249000000.000,271000000.000,272000000.000,243000000.000,254000000.000,269000000.000,262000000.000,290000000.000,262000000.000,268000000.000,253000000.000,243000000.000,176000000.000,166000000.000,156000000.000,153000000.000,135000000.000,138000000.000,137000000.000,143000000.000,135000000.000
RestructuringCharges,,,,,,,,,16000000.000,,,18000000.000,,,,,24000000.000,,,,19000000.000
RestructuringReserveAccrualAdjustment,,,,,,,,,,,,2000000.000,,,,,,,,,
RestructuringReserveAccrualAdjustment1,,,,,,,,,,,,,,,,,-4000000.000,,,,
RestructuringReservePeriodExpense,9000000.000,,,,12000000.000,,,,,,,,,,,,,,,,
RestructuringReserveSettledWithCash,14000000.000,,,,15000000.000,,,,15000000.000,,,,,,,,,,,,
RestructuringSettlementAndImpairmentProvisions,8000000.000,17000000.000,10000000.000,23000000.000,9000000.000,14000000.000,13000000.000,14000000.000,11000000.000,28000000.000,32000000.000,22000000.000,28000000.000,20000000.000,16000000.000,41000000.000,23000000.000,44000000.000,7000000.000,66000000.000,19000000.000
Revenues,1884000000.000,2055000000.000,2105000000.000,2159000000.000,1956000000.000,2148000000.000,2153000000.000,2441000000.000,1973000000.000,2107000000.000,2112000000.000,1801000000.000,1393000000.000,1436000000.000,1368000000.000,1422000000.000,1193000000.000,1430000000.000,1532000000.000,1883000000.000,1281000000.000
SalesRevenueGoodsNet,1424000000.000,1524000000.000,1572000000.000,1548000000.000,1444000000.000,1563000000.000,1567000000.000,1789000000.000,1381000000.000,1479000000.000,1482000000.000,1211000000.000,887000000.000,921000000.000,867000000.000,925000000.000,702000000.000,801000000.000,920000000.000,1226000000.000,703000000.000
SalesRevenueNet,1884000000.000,2055000000.000,2105000000.000,2159000000.000,1956000000.000,2148000000.000,2153000000.000,2441000000.000,1973000000.000,2107000000.000,2112000000.000,1801000000.000,1393000000.000,1436000000.000,1368000000.000,1422000000.000,1193000000.000,1430000000.000,1532000000.000,1883000000.000,1281000000.000
SalesRevenueServicesNet,460000000.000,531000000.000,533000000.000,611000000.000,512000000.000,585000000.000,586000000.000,652000000.000,592000000.000,628000000.000,630000000.000,590000000.000,506000000.000,515000000.000,501000000.000,497000000.000,491000000.000,629000000.000,612000000.000,657000000.000,578000000.000
