,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
FiniteLivedIntangibleAssetsNet,,,,,,,6588000.000,,,,8444000.000,,,,5863000.000,,,
Goodwill,14538000.000,14324000.000,14624000.000,14624000.000,15524000.000,15524000.000,15524000.000,15524000.000,15524000.000,15524000.000,15524000.000,15524000.000,15524000.000,15648000.000,15897000.000,15897000.000,15897000.000,15648000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,2900000.000,,,,2600000.000,,,,2600000.000,,,
InterestPayableCurrent,,,,,76000.000,42000.000,24000.000,24000.000,47000.000,82000.000,141000.000,224000.000,276000.000,322000.000,368000.000,344000.000,118000.000,112000.000
InterestRateDerivativeAssetsAtFairValue,,,,,,,,,,,,,,,,0.000,0.000,0.000
InterestRateDerivativeLiabilitiesAtFairValue,,,,,,,,,,,,,,,,611000.000,366000.000,1214000.000
InterestRateDerivativesAtFairValueNet,,,,,,,,,503000.000,,,,,,95000.000,,,
InventoryAdjustments,,,,,,,300000.000,,,,,,,,,,,
InventoryFinishedGoods,167000.000,160000.000,,70000.000,129000.000,231000.000,116000.000,139000.000,214000.000,133000.000,231000.000,214000.000,169000.000,92000.000,219000.000,191000.000,67000.000,41000.000
InventoryNet,,,26557000.000,,,,31711000.000,,,,35443000.000,,,,37383000.000,,,
InventoryRawMaterialsAndSupplies,18506000.000,18801000.000,,21447000.000,22507000.000,22880000.000,25124000.000,23183000.000,23668000.000,24280000.000,27165000.000,24933000.000,25482000.000,25949000.000,27358000.000,26162000.000,26540000.000,26643000.000
InventoryValuationReserves,,,,,,,1978000.000,,,,1963000.000,,,,1732000.000,,,
InventoryWorkInProcess,7495000.000,7978000.000,,7825000.000,9766000.000,11086000.000,8449000.000,10712000.000,11485000.000,13551000.000,10010000.000,14303000.000,11989000.000,15223000.000,11538000.000,12586000.000,15233000.000,17044000.000
Liabilities,87157000.000,84678000.000,88343000.000,86092000.000,100145000.000,101781000.000,112549000.000,109028000.000,114400000.000,147523000.000,151671000.000,149548000.000,156547000.000,149763000.000,141707000.000,140934000.000,149984000.000,139488000.000
LiabilitiesAndStockholdersEquity,197451000.000,195688000.000,207232000.000,206187000.000,221560000.000,223171000.000,231628000.000,229873000.000,241821000.000,279516000.000,285167000.000,284850000.000,297488000.000,290339000.000,284171000.000,281823000.000,296887000.000,284444000.000
LiabilitiesCurrent,43113000.000,41311000.000,41999000.000,40294000.000,45235000.000,46427000.000,50439000.000,46772000.000,52013000.000,61535000.000,62523000.000,61298000.000,68493000.000,63767000.000,56067000.000,58347000.000,58775000.000,48434000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,3933000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,3933000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,,,,,,0.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,,,,,150000000.000,150000000.000,150000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,,,39300000.000,,38700000.000,38700000.000,38700000.000,,85800000.000,73400000.000,73400000.000
LongTermDebt,,,,,41817000.000,41827000.000,41799000.000,43184000.000,42405000.000,65402000.000,65307000.000,64398000.000,64396000.000,64392000.000,64295000.000,64443000.000,68984000.000,68982000.000
LongTermDebtAndCapitalLeaseObligations,32855000.000,32709000.000,31051000.000,30055000.000,39347000.000,39328000.000,39609000.000,41052000.000,41045000.000,63337000.000,63196000.000,62732000.000,62728000.000,61990000.000,61853000.000,59891000.000,68891000.000,68891000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,2727000.000,2584000.000,4112000.000,2481000.000,2470000.000,2499000.000,2190000.000,2132000.000,1360000.000,2065000.000,2111000.000,1666000.000,1668000.000,2402000.000,2442000.000,4552000.000,93000.000,91000.000
LongTermDebtCurrent,,,,,2470000.000,2499000.000,2190000.000,2132000.000,,,2111000.000,,,,2442000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,2180000.000,,,,2097000.000,,,,2434000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,39300000.000,,,,0.000,,,,0.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,60604000.000,,,,0.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,137000.000,,,,1249000.000,,,,60604000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,137000.000,,,,1334000.000,,,,1249000.000,,,
LongTermDebtNoncurrent,,,,,39347000.000,39328000.000,39609000.000,41052000.000,41045000.000,63337000.000,63196000.000,62732000.000,62728000.000,61990000.000,61853000.000,59891000.000,68891000.000,68891000.000
LongTermDebtPercentageBearingFixedInterestRate,,,,,0.025,0.025,,,,,,,,,,,,
LongTermDebtPercentageBearingVariableInterestRate,,,,,,0.020,0.020,0.020,0.020,0.019,0.019,0.019,0.019,0.019,0.019,0.014,0.014,0.015
LossContingencyAccrualCarryingValueCurrent,,,,,,,,,,,1934000.000,1934000.000,1934000.000,1934000.000,1934000.000,1934000.000,1934000.000,2434000.000
NoncurrentAssets,,,,,45152000.000,47958000.000,50621000.000,54491000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,29944000.000,,,,44119000.000,,,,42444000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,8542000.000,,,,13030000.000,,,,14019000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1667000.000,,,,2632000.000,,,,2261000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,3588000.000,,,,5578000.000,,,,3995000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,5471000.000,,,,8729000.000,,,,8177000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,6824000.000,,,,10762000.000,,,,11177000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,3852000.000,,,,3388000.000,,,,2815000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,2183000.000,2313000.000,1438000.000,1581000.000,1802000.000,2183000.000,1765000.000,1708000.000,2063000.000,2104000.000,1491000.000,1386000.000,1313000.000,1296000.000
OtherAssetsNoncurrent,,,,,,,,,,,,12584000.000,11749000.000,10940000.000,9990000.000,9570000.000,9006000.000,7613000.000
OtherEmployeeRelatedLiabilitiesCurrent,,,,,86000.000,177000.000,222000.000,575000.000,439000.000,466000.000,373000.000,595000.000,398000.000,657000.000,630000.000,621000.000,638000.000,595000.000
OtherLiabilitiesNoncurrent,2598000.000,2461000.000,2919000.000,2976000.000,3091000.000,3179000.000,3965000.000,3985000.000,4253000.000,5263000.000,8047000.000,8012000.000,7931000.000,8023000.000,6672000.000,6924000.000,6773000.000,7477000.000
PreferredStockNoParValue,,,,,,,0.000,,,,0.000,,,,0.000,,,
PrepaidExpenseAndOtherAssetsCurrent,5769000.000,4616000.000,13171000.000,6770000.000,6141000.000,5746000.000,7743000.000,6760000.000,5818000.000,6913000.000,12494000.000,12824000.000,10708000.000,9398000.000,14011000.000,13365000.000,8930000.000,9944000.000
PropertyPlantAndEquipmentGross,83204000.000,82374000.000,82758000.000,85200000.000,88086000.000,93766000.000,93375000.000,96028000.000,98143000.000,108328000.000,110221000.000,112398000.000,114361000.000,113437000.000,112716000.000,111665000.000,114591000.000,112929000.000
PropertyPlantAndEquipmentNet,35189000.000,34549000.000,34060000.000,34590000.000,36445000.000,39650000.000,42243000.000,43777000.000,45267000.000,52854000.000,55347000.000,54810000.000,54335000.000,52802000.000,51930000.000,50424000.000,50277000.000,49748000.000
RestructuringReserve,,,,,1075000.000,356000.000,2121000.000,498000.000,450000.000,464000.000,391000.000,391000.000,393000.000,367000.000,295000.000,,,
RetainedEarningsAccumulatedDeficit,-3201000.000,381000.000,11597000.000,10767000.000,12611000.000,11331000.000,12402000.000,14966000.000,21727000.000,23847000.000,26429000.000,27445000.000,31952000.000,33014000.000,37784000.000,38097000.000,41472000.000,41632000.000
SalesAndExciseTaxPayableCurrent,,,,,1504000.000,1328000.000,1284000.000,1456000.000,1524000.000,1475000.000,1622000.000,1498000.000,1970000.000,1802000.000,1668000.000,1524000.000,1734000.000,1194000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,6100000.000,,,,8100000.000,,,,8100000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,,,,,,,2529524.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,415700.000,,,,294550.000,,,,470004.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,4.540,,,,4.260,,,,5.720,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,983000.000,,,,5808000.000,,,,1553000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,1262938.000,,,,1210209.000,,,,1187830.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,4.820,,,,5.820,,,,6.850,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,,,,,5415000.000,,,,1503000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,1118643.100,,,,1116047.400,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,,5.780,,,,6.800,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased,,,,,4.630,,,,,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,415700.000,,,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,1262938.000,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,437000.000,,,,1872000.000,,,,1058000.000,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,4.540,,,,,,,,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,4.820,,,,,,,,,,,
StockholdersEquity,110294000.000,111010000.000,118889000.000,120095000.000,121415000.000,121390000.000,119079000.000,120845000.000,127421000.000,131993000.000,133496000.000,135302000.000,140941000.000,140576000.000,142464000.000,140889000.000,146903000.000,144956000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,110294000.000,111010000.000,118889000.000,120095000.000,121415000.000,121390000.000,119079000.000,120845000.000,127421000.000,131993000.000,133496000.000,135302000.000,140941000.000,140576000.000,142464000.000,140889000.000,146903000.000,144956000.000
TreasuryStockShares,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000,4008963.000
