,2011-01-29,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableAndAccruedLiabilitiesCurrent,689281000.000,835703000.000,706869000.000,1028555000.000,655653000.000,813948000.000,699026000.000,1028163000.000,653769000.000,847625000.000,713103000.000,1035827000.000,640336000.000,820782000.000,658239000.000,1025968000.000,730422000.000,927754000.000,730338000.000,1094718000.000,691310000.000,846819000.000,760624000.000,1123087000.000,839305000.000,1058329000.000
AccountsPayableTradeCurrent,,,,,452408000.000,,,,469237000.000,,,,464870000.000,,,,530809000.000,,,,494268000.000,,,,635833000.000,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,46730000.000,86861000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,42173000.000,,,,42127000.000,,,,42560000.000,,,,44885000.000,,,,56397000.000,,,,59279000.000,
AccruedRentCurrent,,,,,3382000.000,,,,3928000.000,,,,3814000.000,,,,3934000.000,,,,3631000.000,,,,2666000.000,
AccumulatedCapitalizedInterestCosts,,,,,,,,,,,,,,,,,1700000.000,,,,2100000.000,,,,100000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2211600000.000,,,,2235610000.000,2288698000.000,2352658000.000,2411756000.000,2167477000.000,2225365000.000,2288603000.000,2353194000.000,2260675000.000,2319162000.000,2379919000.000,2437364000.000,2341948000.000,2402420000.000,2461417000.000,2493815000.000,2385012000.000,2437660000.000,2494914000.000,2553315000.000,2478490000.000,2520550000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-17830000.000,-17419000.000,-17008000.000,-16597000.000,-39034000.000,-38116000.000,-37198000.000,-36280000.000,-31275000.000,-26265000.000,-25785000.000,-25305000.000,-24074000.000,-23664000.000,-23253000.000,-22842000.000,-31029000.000,-30457000.000,-29886000.000,-29314000.000,-17118000.000,-16932000.000,-16746000.000,-16559000.000,-11137000.000,-11137000.000
AdditionalPaidInCapitalCommonStock,805422000.000,817006000.000,827939000.000,828796000.000,828796000.000,834625000.000,837401000.000,838264000.000,932495000.000,932495000.000,933264000.000,933264000.000,935208000.000,935208000.000,936106000.000,936106000.000,937993000.000,937993000.000,938922000.000,938922000.000,940796000.000,940796000.000,941709000.000,941709000.000,943467000.000,943467000.000
Assets,4374166000.000,4336878000.000,4177338000.000,4717130000.000,4306137000.000,4516034000.000,4261462000.000,4559367000.000,4048744000.000,4261160000.000,4107463000.000,4459915000.000,4050739000.000,4293622000.000,4070127000.000,4357068000.000,4170071000.000,4472958000.000,4002331000.000,4380186000.000,3865625000.000,4025646000.000,3843008000.000,4184228000.000,3888136000.000,4114905000.000
AssetsCurrent,1701926000.000,1715971000.000,1601154000.000,1971141000.000,1591729000.000,1826916000.000,1602549000.000,1944586000.000,1491980000.000,1775313000.000,1649325000.000,2037544000.000,1660156000.000,1942727000.000,1733935000.000,2040709000.000,1888442000.000,2206941000.000,1748986000.000,2150871000.000,1668883000.000,1882694000.000,1736634000.000,2090467000.000,1837921000.000,2092742000.000
AssetsHeldForSaleLongLived,,,,,17300000.000,,,,7400000.000,,,,10400000.000,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,,,,,,,4000000.000,
BuildingsAndImprovementsGross,3110053000.000,,,,3091063000.000,,,,3047108000.000,,,,3061446000.000,,,,3083734000.000,,,,3106014000.000,,,,3106481000.000,
