,2011-07-30,2011-10-29,2012-04-28
BusinessExitCosts,-710000.000,202000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3335000.000
DepreciationDepletionAndAmortization,,,4439000.000
EarningsPerShareBasic,-0.360,-0.390,0.000
EarningsPerShareDiluted,-0.360,-0.390,0.000
GrossProfit,59017000.000,62136000.000,68631000.000
IncomeLossFromContinuingOperations,-7762000.000,-8246000.000,129000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8139000.000,-8863000.000,132000.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-4916000.000,-5524000.000,3110000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.350,-0.370,0.010
IncomeLossFromContinuingOperationsPerDilutedShare,-0.350,-0.370,0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-284000.000,-345000.000,-203000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.010,-0.020,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.010,-0.020,-0.010
IncomeTaxExpenseBenefit,-377000.000,-617000.000,3000.000
IncomeTaxesPaidNet,,,1044000.000
IncreaseDecreaseInAccountsPayable,,,-20686000.000
IncreaseDecreaseInIncomeTaxes,,,-1048000.000
IncreaseDecreaseInInventories,,,-1952000.000
IncreaseDecreaseInOtherOperatingAssets,,,2380000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-7343000.000
InterestExpense,3223000.000,3339000.000,2978000.000
InterestPaid,,,2906000.000
NetCashProvidedByUsedInFinancingActivities,,,23134000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,23134000.000
NetCashProvidedByUsedInInvestingActivities,,,-2425000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2425000.000
NetCashProvidedByUsedInOperatingActivities,,,-24044000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-24044000.000
NetIncomeLoss,-8046000.000,-8591000.000,-74000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,2425000.000
PreOpeningCosts,0.000,176000.000,200000.000
ProceedsFromIssuanceOfCommonStock,,,784000.000
ProceedsFromLinesOfCredit,,,88157000.000
RepaymentsOfLinesOfCredit,,,65357000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,224000.000
Revenues,197949000.000,201862000.000,214565000.000
SalesRevenueNet,197949000.000,201862000.000,214565000.000
SellingGeneralAndAdministrativeExpense,64643000.000,67282000.000,65321000.000
ShareBasedCompensation,,,1096000.000
WeightedAverageNumberOfDilutedSharesOutstanding,22223000.000,22333000.000,23773000.000
WeightedAverageNumberOfSharesOutstandingBasic,22223000.000,22333000.000,22420000.000
