,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1535000000.000,1651000000.000,1598000000.000,1674000000.000,1545000000.000,1497000000.000,1517000000.000,1688000000.000,1427000000.000,1527000000.000,1566000000.000,1782000000.000,,,,,,,,,,,,,
AccountsPayableCurrent,889000000.000,985000000.000,935000000.000,1038000000.000,943000000.000,909000000.000,853000000.000,1032000000.000,904000000.000,982000000.000,989000000.000,1144000000.000,1074000000.000,1123000000.000,1027000000.000,1137000000.000,919000000.000,983000000.000,1004000000.000,1212000000.000,1050000000.000,1042000000.000,1059000000.000,1135000000.000,1017000000.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,757000000.000,911000000.000,976000000.000,887000000.000,583000000.000,697000000.000,742000000.000,782000000.000,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,718000000.000,872000000.000,936000000.000,850000000.000,549000000.000,666000000.000,712000000.000,753000000.000,,,,857000000.000,580000000.000,844000000.000
AccruedIncomeTaxesCurrent,,,,38000000.000,,,,43000000.000,,,,38000000.000,,,,43000000.000,,,,36000000.000,,,,58000000.000,
AccruedLiabilitiesCurrent,,,,449000000.000,,,,441000000.000,,,,431000000.000,,,,372000000.000,417000000.000,458000000.000,527000000.000,371000000.000,467000000.000,518000000.000,,383000000.000,
AccruedSalariesCurrent,,,,149000000.000,,,,172000000.000,,,,169000000.000,,,,145000000.000,,,,145000000.000,,,,174000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4070000000.000,4240000000.000,4067000000.000,4022000000.000,4165000000.000,4056000000.000,4102000000.000,3898000000.000,3829000000.000,3820000000.000,3909000000.000,3806000000.000,,,,3446000000.000,,,,3266000000.000,,,,3270000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-806000000.000,-672000000.000,-987000000.000,-1321000000.000,-1205000000.000,-1373000000.000,-1270000000.000,-1506000000.000,-1485000000.000,-1559000000.000,-1520000000.000,-1121000000.000,,,,-1494000000.000,,,,-2017000000.000,,,,-2172000000.000,
AdditionalPaidInCapitalCommonStock,3041000000.000,2986000000.000,2990000000.000,2991000000.000,2996000000.000,3000000000.000,3002000000.000,3005000000.000,3013000000.000,3018000000.000,3034000000.000,3040000000.000,,,,3066000000.000,,,,3064000000.000,,,,3080000000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,43000000.000,41000000.000,38000000.000,38000000.000,42000000.000,40000000.000,42000000.000,41000000.000,41000000.000,42000000.000,42000000.000,39000000.000,39000000.000,40000000.000,37000000.000,34000000.000,31000000.000,30000000.000,29000000.000,29000000.000,31000000.000,31000000.000,32000000.000,32000000.000,36000000.000
