,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,28227000.000,27219000.000,29535000.000,33010000.000,32308000.000,41276000.000,39431000.000,35591000.000,38490000.000,37694000.000,39188000.000,39159000.000,36130000.000,38034000.000,42783000.000,32859000.000,42334000.000,37905000.000,42992000.000,30138000.000,42999000.000,35378000.000,41329000.000,42192000.000
AccountsReceivableGrossCurrent,,,,,194082000.000,199568000.000,226676000.000,221010000.000,190637000.000,207679000.000,221588000.000,191395000.000,182159000.000,172835000.000,217734000.000,183052000.000,180289000.000,155521000.000,158025000.000,145191000.000,130419000.000,125618000.000,142118000.000,124450000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1318568000.000,1359250000.000,1417264000.000,1473986000.000,1531505000.000,1586780000.000,1640963000.000,1674292000.000,1716684000.000,1751601000.000,1768103000.000,1805168000.000,1827404000.000,1837708000.000,1860727000.000,1900852000.000,1924547000.000,1961699000.000,1976732000.000,2018988000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,54732000.000,58241000.000,64281000.000,63467000.000,51081000.000,54819000.000,52854000.000,46481000.000,47707000.000,50516000.000,54728000.000,55126000.000,55157000.000,50419000.000,38669000.000,33169000.000,31756000.000,30543000.000,29560000.000,28611000.000
Assets,4071147000.000,4020168000.000,4035398000.000,4516919000.000,4492031000.000,3637308000.000,3669881000.000,3638594000.000,3855504000.000,3824517000.000,3576648000.000,3515731000.000,3571338000.000,3559065000.000,3472931000.000,3457992000.000,3372595000.000,3140176000.000,3180214000.000,3119811000.000,3172846000.000,3139847000.000,3130237000.000,3117118000.000
AssetsCurrent,334964000.000,349811000.000,413587000.000,947925000.000,981414000.000,296146000.000,379736000.000,399282000.000,419675000.000,685370000.000,477638000.000,444524000.000,534535000.000,552526000.000,510540000.000,517405000.000,451759000.000,234052000.000,276873000.000,272416000.000,354614000.000,343496000.000,393738000.000,394868000.000
BuildingsAndImprovementsGross,,,,,2622449000.000,2623101000.000,2626384000.000,2626882000.000,2627986000.000,2627920000.000,2633106000.000,2632796000.000,2634161000.000,2631354000.000,2632997000.000,2626444000.000,2624088000.000,2627638000.000,2630788000.000,2639749000.000,2641846000.000,2641063000.000,2596743000.000,2599352000.000
CashAndCashEquivalentsAtCarryingValue,138475000.000,156955000.000,201399000.000,740610000.000,771928000.000,90522000.000,148415000.000,170455000.000,205890000.000,214474000.000,231156000.000,214367000.000,320300000.000,347728000.000,266360000.000,142978000.000,165651000.000,50827000.000,77062000.000,73939000.000,177732000.000,168804000.000,225686000.000,239178000.000
ConstructionInProgressGross,,,,,4228000.000,4646000.000,2518000.000,6538000.000,10433000.000,4778000.000,4619000.000,5778000.000,5119000.000,6554000.000,5971000.000,7305000.000,17942000.000,11445000.000,12294000.000,27281000.000,20585000.000,28746000.000,33229000.000,50593000.000
ConstructionPayableCurrent,,,,,3400000.000,4300000.000,4100000.000,3400000.000,4400000.000,2400000.000,3500000.000,1300000.000,,,,,,,,,,,,
