,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesExpense,,,,,,,,,,,,,,,175425.000,157794.000,,,,,,,
FloorBrokerageExchangeAndClearanceFees,2472118.000,2223265.000,1753078.000,1541158.000,1331064.000,1200516.000,1096857.000,998190.000,905969.000,854852.000,779209.000,472889.000,472219.000,0.000,,,,,,,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,-7121532.000,3822023.000,,1622382.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,-0.090,-0.140,,-0.150,-0.140,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
InvestmentIncomeInterest,7386.000,5094.000,12233.000,13079.000,15764.000,16390.000,11874.000,4851.000,3321.000,8622.000,3358.000,1579.000,1191.000,1050.000,657.000,493.000,1707.000,261.000,4657.000,4250.000,5560.000,5933.000,14407.000
ManagementFeeExpense,,,,,,,,,,,,,,,,,56937.000,,64253.000,62178.000,61166.000,50554.000,43145.000
NetIncomeLoss,-14664182.000,-10645146.000,1199821.000,-9351206.000,1902988.000,-4398780.000,43215.000,-3304165.000,1423313.000,-863365.000,732408.000,4311304.000,-1114040.000,-3225406.000,-2239797.000,-2148485.000,-567251.000,-186151.000,-9212.000,1109788.000,-1034901.000,-1127593.000,-785919.000
NetIncomeLossAllocatedToGeneralPartners,-166228.000,-110398.000,10960.000,-112421.000,21483.000,-49311.000,-147.000,-37420.000,16559.000,-11072.000,9637.000,66381.000,-12533.000,-36969.000,-25677.000,-24141.000,-6674.000,-2045.000,205.000,12945.000,,,
NetIncomeLossAllocatedToLimitedPartners,-14497954.000,-10534748.000,1188861.000,-9238785.000,1881505.000,-4349469.000,43362.000,-3266745.000,1406754.000,-852293.000,722771.000,4244923.000,-1101507.000,-3188437.000,2214120.000,2124344.000,-560577.000,-8861034.000,-9417.000,1096843.000,,,
NetIncomeLossPerOutstandingGeneralPartnershipUnit,-1.860,-1.410,0.140,-1.430,0.310,-0.790,-0.010,-0.710,0.330,-0.220,0.190,,,,,,,,,,,,
NetIncomeLossPerOutstandingGeneralPartnershipUnitNetOfTax,,,,,,,,,,,,1.310,-0.400,,-0.880,-0.880,-0.240,-0.080,-0.010,0.590,,,
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,,,,,,,,,,,,,,,,,,-0.550,,-0.550
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-1.860,-1.410,0.140,-1.430,0.310,-0.790,-0.010,-0.710,0.330,-0.220,0.190,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,1.310,-0.400,,-0.880,-0.880,-0.240,-0.080,-0.010,0.590,,,
NetInvestmentIncome,,,,,,,,,,,,,,,,,-336428.000,,-302964.000,-280630.000,-274676.000,-223941.000,-180144.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,,,,-7121532.000,3822023.000,,1622382.000,-1860018.000,2739429.000,377529.000,,,,,,,,,,,,,
NoninterestExpenseInvestmentAdvisoryFees,1103621.000,964521.000,798985.000,701595.000,603735.000,542984.000,494184.000,450808.000,413468.000,394664.000,247701.000,22495.000,19893.000,22517.000,24486.000,40055.000,,,,,,,
NoninterestExpenseRelatedToPerformanceFees,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,126908.000,126908.000,,,,,,,
OperatingExpenses,3575739.000,3187786.000,2552063.000,2242753.000,1934799.000,1743500.000,1591041.000,1448998.000,1319437.000,1249516.000,1026910.000,495384.000,492112.000,464777.000,502244.000,228735.000,338135.000,315182.000,307621.000,284880.000,280236.000,229874.000,194551.000
PartnersCapitalAccountRedemptions,,,-7808979.000,,,,5061914.000,,,,5621296.000,,,,1520028.000,,,,1255938.000,,,,1170549.000
PartnersCapitalAccountUnitsRedeemed,,,-472066.919,,,,351442.247,,,,406550.791,,,,114998.269,,,,108188.191,,,,111483.046
ProceedsFromLegalSettlements,,0.000,,,,,,,,,,,,,,,,,,,,,
RealizedInvestmentGainsLosses,-6667836.000,7703480.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,,,,,25898.000,,,,,,,,
TradingGainsLosses,,,,,,,,,,,,4805109.000,-623119.000,,-1738210.000,-1920243.000,-230823.000,,293752.000,1390418.000,-760225.000,-903652.000,-605775.000
UnrealizedGainLossOnInvestments,874112.000,661962.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,8011792.351,7724877.060,7138967.965,6545944.429,5964788.262,-13376297.800,5079822.638,4715549.379,4433621.713,-9646877.142,3776698.942,3351997.579,3066728.604,-6951697.636,2588121.828,2474277.307,2373221.973,-5017571.167,2095233.815,1970641.167,1840850.893,-4022804.741,1414816.223
