,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,500000.000,300000.000,100000.000,0.000,0.000,,,,,,
AccountsPayableCurrent,301800000.000,282300000.000,274200000.000,256600000.000,298200000.000,320200000.000,292000000.000,285400000.000,320000000.000,338300000.000,326200000.000,339300000.000,350200000.000,376700000.000,356900000.000,369800000.000,357500000.000,358600000.000,343500000.000,307200000.000,332100000.000,339800000.000,334900000.000,351100000.000,387800000.000
AccountsReceivableGrossCurrent,,526100000.000,534600000.000,461300000.000,534700000.000,530900000.000,577500000.000,430400000.000,514300000.000,523300000.000,550900000.000,447400000.000,539000000.000,568100000.000,555200000.000,484000000.000,495500000.000,497300000.000,496400000.000,457500000.000,484800000.000,498900000.000,516000000.000,456500000.000,530800000.000
AccountsReceivableGrossNoncurrent,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccountsReceivableNetCurrent,,,,,,,,412600000.000,,,,434800000.000,525800000.000,553500000.000,539200000.000,470400000.000,482500000.000,486600000.000,486800000.000,448700000.000,475800000.000,490300000.000,508400000.000,450800000.000,523000000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,,,,,4200000.000,,,,3500000.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,12600000.000,,,,12000000.000,,,,14600000.000,,,,11600000.000,,,,16600000.000,,,,16000000.000,
AccruedLiabilitiesCurrent,206900000.000,215100000.000,218900000.000,209600000.000,218500000.000,223300000.000,234000000.000,218900000.000,207800000.000,213700000.000,226800000.000,229700000.000,223900000.000,223200000.000,298000000.000,337600000.000,304600000.000,316100000.000,312700000.000,286700000.000,256300000.000,266900000.000,264200000.000,257700000.000,241700000.000
AccruedMarketingCostsCurrent,,,,23800000.000,,,,26200000.000,,,,25200000.000,,,,30700000.000,,,,35100000.000,,,,35200000.000,
AccruedSalariesCurrent,,,,48900000.000,,,,60300000.000,,,,64200000.000,,,,67300000.000,,,,75100000.000,,,,76800000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1197800000.000,1211800000.000,1203800000.000,1193200000.000,1208800000.000,1209300000.000,1240800000.000,1237400000.000,1245700000.000,1241700000.000,1261800000.000,1266600000.000,1266800000.000,1287600000.000,1202000000.000,1193800000.000,1138300000.000,1152100000.000,1153900000.000,1146500000.000,1164600000.000,1155800000.000,1169500000.000,1165400000.000,1186000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-2300000.000,-19300000.000,-21500000.000,18600000.000,-25800000.000,-26000000.000,-25500000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,-49900000.000,-49300000.000,60900000.000,60200000.000,59100000.000,58400000.000,67000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,187500000.000,145000000.000,147600000.000,163900000.000,140300000.000,159600000.000,163500000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,124200000.000,135300000.000,76400000.000,65200000.000,85100000.000,55400000.000,75200000.000,71000000.000,56900000.000,46800000.000,70000000.000,94500000.000,80100000.000,92900000.000,60800000.000,-2600000.000,-40800000.000,-36300000.000,-68400000.000,-91100000.000,-61500000.000,-77000000.000,-77200000.000,-113600000.000,-96200000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,3600000.000,,,,,,,,,,,,,,,,,,,,,
