,2011-03-26,2011-06-25,2011-09-24,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01
AccountsPayableCurrent,1135302000.000,1081739000.000,1093252000.000,1133120000.000,1299732000.000,1215277000.000,1218571000.000,1306996000.000,1420029000.000,1342065000.000,1324377000.000,1383134000.000,1441393000.000,1405569000.000,1405719000.000,1538108000.000,1642287000.000,1476418000.000,1489523000.000,1675858000.000,1650496000.000,1505544000.000,1510815000.000,1609652000.000,1730028000.000
AccountsReceivableNetCurrent,488227000.000,484518000.000,477198000.000,542990000.000,553194000.000,505551000.000,502235000.000,519137000.000,622868000.000,518918000.000,518054000.000,540156000.000,553286000.000,549307000.000,542418000.000,549443000.000,594071000.000,565474000.000,597918000.000,723685000.000,724195000.000,611515000.000,633777000.000,715292000.000,665464000.000
AccruedIncomeTaxesCurrent,207089000.000,8511000.000,32149000.000,39225000.000,232383000.000,,,,224078000.000,,15814000.000,19916000.000,255314000.000,20364000.000,3731000.000,12982000.000,211938000.000,42119000.000,74177000.000,9634000.000,229051000.000,15957000.000,20821000.000,12787000.000,232821000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4030503000.000,4100175000.000,4122558000.000,4132786000.000,4150183000.000,4185240000.000,4225919000.000,4288753000.000,3323523000.000,3422266000.000,3536917000.000,3613884000.000,3695559000.000,3759916000.000,3859861000.000,3943848000.000,4041258000.000,4144566000.000,4247886000.000,4325014000.000,4425873000.000,4541729000.000,4647345000.000,4694509000.000,4778233000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,72879000.000,,,,95016000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,43442000.000,47731000.000,25272000.000,30261000.000,51359000.000,36763000.000,55909000.000,38289000.000,71158000.000,33470000.000,63545000.000,86999000.000,95559000.000,124667000.000,103786000.000,109134000.000,96634000.000,82042000.000,14642000.000,26268000.000,33738000.000,54798000.000,72336000.000,23427000.000,43158000.000
AdditionalPaidInCapitalCommonStock,1306628000.000,1312045000.000,1348571000.000,1354881000.000,1581730000.000,1584900000.000,1622866000.000,1627258000.000,1860864000.000,1860864000.000,1890799000.000,1898974000.000,2170996000.000,2170996000.000,2198465000.000,2200892000.000,2509382000.000,2509382000.000,2541872000.000,2556391000.000,2823792000.000,2823792000.000,2840901000.000,2849947000.000,3139647000.000
Assets,10829269000.000,10572579000.000,10938866000.000,11268232000.000,12122371000.000,11769973000.000,12214693000.000,12278320000.000,13227853000.000,13016134000.000,13502686000.000,13546641000.000,14439916000.000,14378513000.000,14729731000.000,15083480000.000,15905937000.000,15714319000.000,15946059000.000,16359278000.000,17004056000.000,16940312000.000,17332819000.000,17463954000.000,18026221000.000
AssetsCurrent,3071547000.000,2566618000.000,2801670000.000,2803240000.000,3175210000.000,2874098000.000,3128882000.000,3149122000.000,3596334000.000,3246897000.000,3314186000.000,3260144000.000,3561972000.000,3190879000.000,3421375000.000,3733549000.000,3832747000.000,3649341000.000,3740394000.000,4314433000.000,4334454000.000,4145837000.000,4283155000.000,4595673000.000,4613395000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,5281239000.000,5383736000.000,5662102000.000,5551207000.000,5994112000.000,5836424000.000,5794335000.000,,5536112000.000
