,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,5534000.000,,,,7496000.000,
AccountsPayableOtherCurrent,8289000.000,7726000.000,7540000.000,8298000.000,11962000.000,11444000.000,11051000.000,12055000.000,13681000.000,12400000.000,12073000.000,14533000.000,16305000.000,14186000.000,15496000.000,14282000.000,14316000.000,11946000.000,5534000.000,4757000.000,6844000.000,5840000.000,7496000.000,12365000.000
AccountsPayableTradeCurrent,5847000.000,4955000.000,5032000.000,4568000.000,4512000.000,4427000.000,5267000.000,3762000.000,3944000.000,3313000.000,5254000.000,4639000.000,3592000.000,3578000.000,3951000.000,5195000.000,4275000.000,4057000.000,3629000.000,3890000.000,3819000.000,3989000.000,4007000.000,5999000.000
AccountsReceivableNetCurrent,1720000.000,2276000.000,1374000.000,815000.000,1536000.000,4025000.000,1410000.000,1698000.000,2030000.000,2053000.000,2091000.000,1735000.000,2097000.000,1992000.000,1884000.000,1816000.000,1936000.000,4573000.000,,,1493000.000,2096000.000,693000.000,2737000.000
AccruedLiabilitiesCurrent,,,,,,,2032000.000,,,,1785000.000,,,,5097000.000,,,,1571000.000,,,,3575000.000,
AccruedRoyaltiesCurrent,,,,,,,1560000.000,,,,419000.000,,,,495000.000,,,,29000.000,,,,226000.000,
AccruedVacationCurrent,,,,,,,1453000.000,,,,1572000.000,,,,1412000.000,,,,1406000.000,,,,1399000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,14786000.000,,,,18319000.000,,,,21454000.000,,,,23803000.000,,,,25601000.000,
AdditionalPaidInCapitalCommonStock,,,145814000.000,,,,180145000.000,,,,184346000.000,,,,185633000.000,,,,194064000.000,,,,202575000.000,
Assets,71888000.000,60829000.000,51805000.000,68464000.000,84304000.000,77378000.000,78727000.000,69942000.000,62306000.000,121156000.000,113333000.000,103416000.000,96651000.000,84795000.000,78470000.000,72048000.000,65954000.000,59492000.000,97253000.000,87310000.000,78864000.000,70474000.000,82247000.000,71852000.000
AssetsCurrent,51195000.000,40282000.000,32491000.000,49837000.000,65890000.000,59580000.000,61170000.000,52894000.000,45932000.000,105200000.000,97903000.000,88561000.000,82364000.000,71208000.000,65520000.000,59584000.000,53868000.000,47876000.000,85881000.000,76269000.000,67645000.000,59648000.000,71867000.000,61543000.000
