,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-05-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1348000000.000,1297000000.000,1334000000.000,1597000000.000,1412000000.000,,1585000000.000,1768000000.000,1691000000.000,1657000000.000,1582000000.000,1803000000.000,1735000000.000,1717000000.000,1787000000.000,2035000000.000,1973000000.000,1884000000.000,1877000000.000,2170000000.000,1944000000.000,1934000000.000,1950000000.000,2318000000.000,2233000000.000
AccountsReceivableNetCurrent,4060000000.000,3946000000.000,3925000000.000,4533000000.000,4878000000.000,,4598000000.000,4672000000.000,4877000000.000,4915000000.000,4924000000.000,5208000000.000,5489000000.000,5472000000.000,5524000000.000,5694000000.000,5928000000.000,5804000000.000,5827000000.000,5889000000.000,5880000000.000,5669000000.000,5503000000.000,5826000000.000,5664000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,232000000.000,,,,235000000.000,,,,252000000.000,,,,255000000.000,,,,277000000.000,,,,283000000.000,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,438000000.000,448000000.000,458000000.000,468000000.000,,
AccruedSalariesCurrent,975000000.000,1009000000.000,876000000.000,965000000.000,909000000.000,,1027000000.000,1120000000.000,969000000.000,1036000000.000,1085000000.000,1193000000.000,1052000000.000,1140000000.000,1238000000.000,1370000000.000,1180000000.000,1282000000.000,1358000000.000,1233000000.000,1309000000.000,1405000000.000,1241000000.000,1265000000.000,1150000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,14508000000.000,14754000000.000,15002000000.000,15241000000.000,15567000000.000,,16185000000.000,16342000000.000,16620000000.000,16848000000.000,17150000000.000,17454000000.000,17757000000.000,18120000000.000,18423000000.000,18625000000.000,18901000000.000,19243000000.000,19503000000.000,19600000000.000,19921000000.000,20249000000.000,20574000000.000,20703000000.000,21126000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,7000000.000,10000000.000,,12000000.000,11000000.000,12000000.000,6000000.000,7000000.000,7000000.000,9000000.000,12000000.000,13000000.000,13000000.000,14000000.000,10000000.000,11000000.000,,15000000.000,16000000.000,15000000.000,,9000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-253000000.000,-249000000.000,,-295000000.000,-271000000.000,-255000000.000,-205000000.000,-204000000.000,-187000000.000,-173000000.000,-165000000.000,-137000000.000,-126000000.000,-121000000.000,-106000000.000,-97000000.000,-69000000.000,-76000000.000,-78000000.000,-52000000.000,12000000.000,19000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-169000000.000,165000000.000,,156000000.000,-196000000.000,-192000000.000,-187000000.000,-176000000.000,-88000000.000,-86000000.000,-83000000.000,-81000000.000,-174000000.000,-170000000.000,-166000000.000,-163000000.000,-135000000.000,-133000000.000,-129000000.000,-127000000.000,-146000000.000,-143000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-25000000.000,-7000000.000,,-1000000.000,-1000000.000,-40000000.000,-40000000.000,-1000000.000,11000000.000,18000000.000,37000000.000,-1000000.000,-36000000.000,-67000000.000,-28000000.000,-60000000.000,-74000000.000,-100000000.000,-153000000.000,-177000000.000,-211000000.000,-205000000.000
