,2011-06-29,2011-09-29,2011-12-30,2012-03-30,2012-06-29,2012-09-29,2012-12-30,2013-03-30,2013-06-29,2013-09-29,2013-12-30,2014-03-30,2014-06-29,2014-09-29,2014-12-30,2015-03-30,2015-06-29,2015-09-29,2015-12-30,2016-03-30,2016-06-29,2016-09-29
AccountsPayableAndOtherAccruedLiabilities,20785.000,31079.000,60848.000,75632.000,16400.000,29650.000,58444.000,88601.000,50938.000,18875.000,39056.000,59033.000,30688.000,21375.000,40017.000,52134.000,33754.000,18375.000,48866.000,124543.000,10938.000,18375.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,31642.000,-37128.000,-39801.000,3945.000,6882.000,32057.000,28925.000,31689.000,15015.000,20791.000,26866.000,20759.000,32977.000,6211.000,-7639.000,5664.000,-3084.000,-3083.000,-10999.000,-666.000,9699.000,6238.000
Assets,4446487.000,4429201.000,4149643.000,4377640.000,4305333.000,4427225.000,6474475.000,6547701.000,6779248.000,6729730.000,6455588.000,6590006.000,6518991.000,3688557.000,7150384.000,8019277.000,3749047.000,3700667.000,4016030.000,4024433.000,3879371.000,3838696.000
AvailableForSaleSecuritiesDebtSecurities,96005.000,91000.000,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesEquitySecurities,3179090.000,3121354.000,3089934.000,3113846.000,3076374.000,3085864.000,2796651.000,2807679.000,2799169.000,6117022.000,6140004.000,6149426.000,6221187.000,3486359.000,6680702.000,6884812.000,2640774.000,2646578.000,3444960.000,3463931.000,3482878.000,3487225.000
CashAndCashEquivalentsAtCarryingValue,312414.000,299579.000,21901.000,31046.000,7345.000,21420.000,3677824.000,3740022.000,3967586.000,612708.000,315584.000,375716.000,265275.000,202198.000,469682.000,265061.000,1095219.000,1054089.000,316417.000,560502.000,367300.000,351471.000
CashEquivalentsAtCarryingValue,,299579.000,21901.000,,7345.000,21420.000,3677824.000,,3967586.000,612708.000,315584.000,,265276.000,202198.000,469682.000,,1095219.000,1054089.000,316417.000,,367300.000,351471.000
CashFDICInsuredAmount,,,,,,,,,,,,,,,,250000.000,,,,250000.000,,
DueFromAffiliates,,,,37500.000,,,,,,,,64864.000,20820.000,,,869404.000,,,254653.000,,,
DueToAffiliateCurrentAndNoncurrent,297167.000,370840.000,50700.000,147254.000,209521.000,284069.000,55424.000,119966.000,184475.000,248331.000,12509.000,25276.000,67833.000,110391.000,14706.000,33951.000,54481.000,72702.000,10655.000,19823.000,28989.000,38155.000
GeneralPartnersCapitalAccount,-451802.000,-452127.000,-451992.000,-451263.000,-452046.000,-451957.000,-429454.000,-429697.000,-427483.000,-428354.000,-429000.000,-427922.000,-428578.000,-457267.000,-421740.000,-413498.000,-456135.000,-456647.000,-453098.000,-453966.000,-454476.000,-455014.000
InterestReceivable,2317.000,99.000,,,,,,,,,,,,,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,838762.000,917169.000,1037808.000,1195248.000,1206430.000,1319941.000,,,,,,,,,,,,,,,,
Liabilities,317952.000,401919.000,111548.000,222886.000,225921.000,313719.000,113868.000,208567.000,235413.000,267206.000,51565.000,84309.000,98521.000,131766.000,54723.000,86085.000,88235.000,91077.000,59521.000,144366.000,39927.000,56530.000
LiabilitiesAndStockholdersEquity,4446487.000,4429201.000,4149643.000,4377640.000,4305333.000,4427225.000,6474475.000,6547701.000,6779248.000,6729730.000,6455588.000,6590006.000,6518991.000,3688557.000,7150384.000,8019277.000,3749047.000,3700667.000,4016030.000,4024433.000,3879371.000,3838696.000
LimitedPartnersCapitalAccount,4548695.000,4516537.000,4529888.000,4602072.000,4524576.000,4533406.000,6761136.000,6737142.000,6956303.000,6870087.000,6806157.000,6912860.000,6816071.000,4007847.000,7525040.000,8341026.000,4120031.000,4069320.000,4420606.000,4334699.000,4284221.000,4230942.000
LimitedPartnersCapitalAccountUnitsOutstanding,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000,55746.000
PartnersCapital,4128535.000,4027282.000,4038095.000,4154754.000,4079412.000,4113506.000,6360607.000,6339134.000,6543835.000,6462524.000,6404023.000,6505697.000,6420470.000,3556791.000,7095661.000,7933192.000,3660812.000,3609590.000,3956509.000,3880067.000,3839444.000,3782166.000
PrepaidExpenseCurrentAndNoncurrent,17899.000,,,,15184.000,,,,12493.000,,,,11709.000,,,,13054.000,,,,29193.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4128535.000,4027282.000,4038095.000,4154754.000,4079412.000,4113506.000,6360607.000,6339134.000,6543835.000,6462524.000,6404023.000,6505697.000,6420470.000,3556791.000,7095661.000,7933192.000,3660812.000,3609590.000,3956509.000,3880067.000,3839444.000,3782166.000
