,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IncomeTaxExpenseBenefit,90000.000,120000.000,129000.000,209000.000,-126000.000,-51000.000,115000.000,313000.000,242000.000,303000.000,235000.000,332000.000,304000.000
IncomeTaxesPaidNet,0.000,,,,0.000,,,,0.000,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,,,,,,,,-340000.000
IncreaseDecreaseInAccountsPayable,-2181000.000,,,,-275000.000,,,,412000.000,,,,-171000.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,,,-31000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,-4436000.000,,,,7662000.000,,,,2834000.000,,,,-1115000.000
IncreaseDecreaseInAccruedLiabilities,360000.000,,,,556000.000,,,,139000.000,,,,122000.000
IncreaseDecreaseInDeferredRevenue,663000.000,,,,,,,,,,,,
IncreaseDecreaseInDueToAffiliatesCurrent,,,,,,,,,180000.000,,,,-116000.000
IncreaseDecreaseInInterestPayableNet,,,,,,,,,,,,,5525000.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,-2771000.000,,,,7755000.000,,,,1986000.000,,,,-4368000.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,,,,-418000.000,,,,-111000.000,,,,-438000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,122000.000,,,,172000.000,,,,199000.000,,,,355000.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,-385000.000,,,,-224000.000,,,,-6000.000,,,,-706000.000
InterestCostsIncurredCapitalized,,,,,5000.000,1000.000,6000.000,30988000.000,32000.000,3000.000,13000.000,,
InterestExpense,228000.000,221000.000,214000.000,209000.000,601000.000,1411000.000,1353000.000,2748000.000,2659000.000,3251000.000,3672000.000,5333000.000,8289000.000
InterestExpenseRelatedParty,,,,,,,,,1566000.000,1584000.000,1649000.000,1809000.000,2107000.000
InterestPaidNet,236000.000,,,,172000.000,,,,2502000.000,,,,1908000.000
LeaseAndRentalExpense,,,,,747000.000,700000.000,1700000.000,3553000.000,2200000.000,2300000.000,2500000.000,,
NetCashProvidedByUsedInFinancingActivities,-6717000.000,,,,79711000.000,,,,-23144000.000,,,,325000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-6717000.000,,,,79711000.000,,,,-23144000.000,,,,325000.000
NetCashProvidedByUsedInInvestingActivities,-864000.000,,,,-301087000.000,,,,-6267000.000,,,,-80810000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-864000.000,,,,-301087000.000,,,,-6267000.000,,,,-80810000.000
NetCashProvidedByUsedInOperatingActivities,16322000.000,,,,12507000.000,,,,50906000.000,,,,74718000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,16322000.000,,,,12507000.000,,,,50906000.000,,,,74718000.000
NetIncomeLoss,10482000.000,12200000.000,,,,,,,,,,,
NetIncomeLossAllocatedToGeneralPartners,210000.000,244000.000,351000.000,574000.000,852000.000,1357000.000,1612000.000,2248000.000,3504000.000,5213000.000,6634000.000,8202000.000,9467000.000
NetIncomeLossAllocatedToLimitedPartners,10272000.000,11956000.000,17192000.000,18482000.000,21269000.000,32305000.000,29816000.000,42419000.000,39794000.000,44234000.000,45075000.000,51597000.000,48670000.000
OperatingCostsAndExpenses,5726000.000,5738000.000,8553000.000,11702000.000,17864000.000,14374000.000,15042000.000,36401000.000,19096000.000,20520000.000,24089000.000,32410000.000,23545000.000
OperatingIncomeLoss,10152000.000,12050000.000,17730000.000,28748000.000,12969000.000,34996000.000,32867000.000,27150000.000,46122000.000,52944000.000,52538000.000,52970000.000,66666000.000
OperatingLeasesIncomeStatementContingentRevenue,,,2325000.000,,,,,,,,,,
OperatingLeasesIncomeStatementLeaseRevenue,,,9616000.000,,,,,,,,,,
OperatingLeasesIncomeStatementMinimumLeaseRevenue,,,7291000.000,,,,,,,,,,
OperatingLeasesRentExpenseMinimumRentals,,,,,,,,,,,,,2742000.000
OtherAmortizationOfDeferredCharges,,,,,,,,,,,,,47000.000
OtherNoncashIncomeExpense,-11000.000,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,648000.000,491000.000,156000.000,209000.000,111000.000,26000.000,29000.000,57000.000,77000.000,57000.000,76000.000,74000.000,64000.000
OtherPreferredStockDividendsAndAdjustments,,,,,3000.000,3000.000,2000.000,4000.000,5000.000,5000.000,5000.000,5000.000,5000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,1001000.000,,,,,,,,
PartnersCapitalAccountContributions,,,,,4839000.000,,,,7390000.000,,,,9220000.000
PartnersCapitalAccountDistributions,2174000.000,,,,15826000.000,,,,22707000.000,,,,34895000.000
PartnersCapitalAccountPublicSaleOfUnits,,,,,,,,,,,,,33892000.000
PartnersCapitalAccountUnitBasedCompensation,11000.000,,,,41000.000,,,,34000.000,,,,87000.000
PartnersCapitalAccountUnitsAcquisitions,,,,,1947041.000,,,,,,,,
PartnersCapitalAccountUnitsContributed,,,,,,,,,,,,,15412.000
PartnersCapitalAccountUnitsSoldInPublicOffering,,,,,,,,,,,,,733601.000
PartnersCapitalAccountUnitsUnitbasedCompensation,,,,,4443.000,,,,5958.000,,,,5997.000
PaymentsOfDebtIssuanceCosts,1071000.000,,,,0.000,,,,,,,,401000.000
PaymentsOfStockIssuanceCosts,3223000.000,,,,0.000,,,,107000.000,,,,414000.000
PaymentsToAcquireOilAndGasPropertyAndEquipment,,,,,,,,,,,,,71793000.000
PaymentsToAcquireProductiveAssets,864000.000,,,,4978000.000,,,,6267000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,296109000.000,,,,0.000,,,,9017000.000
PreferredStockDividendsAndOtherAdjustments,,,,,17266000.000,18456000.000,20164000.000,22711000.000,25608000.000,28912000.000,32175000.000,34895000.000,38043000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,,,,,,,,,,,,35296000.000
ProceedsFromLongTermLinesOfCredit,,,,,200000000.000,,,,0.000,,,,
ProceedsFromOtherEquity,,,,,,,,,,,,,739000.000
ProceedsFromRelatedPartyDebt,,,,,160000000.000,,,,0.000,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,1539000.000,1544000.000,2450000.000,3302000.000,,,,,9910000.000,10863000.000,12986000.000,27890000.000,15632000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,2085000.000,2085000.000,2413000.000,3286000.000,,,,,2858000.000,2998000.000,3156000.000,3527000.000,3186000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,,,,,,,,,0.000
RepaymentsOfLongTermCapitalLeaseObligations,249000.000,,,,284000.000,,,,326000.000,,,,
RevenueFromRelatedParties,21531000.000,23660000.000,33666000.000,50323000.000,41886000.000,60245000.000,62037000.000,79456000.000,78767000.000,87664000.000,92040000.000,104148000.000,105816000.000
ShareBasedCompensation,11455.000,25000.000,,,,,,,,,,,
UndistributedEarnings,-2005000.000,-874000.000,3441000.000,,,,,,,,,,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,,,,,4855000.000,,,,,,,,
WeightedAverageLimitedPartnershipUnitsOutstanding,,,17250000.000,,29426000.000,,30698000.000,,,,,,
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,,,17251000.000,,29426000.000,,30698000.000,,,,,,
