,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,762667.000,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,1127418.000,,,,,,,,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-506173.000,,,,352308.000,,,,112383.000,,,,81572.000,,,,667215.000,,,,216243.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,26307.000,25047.000,,,,,16926.000,,,,28716.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,13200000.000,,11700000.000,,,,13000000.000,12800000.000,,,74600000.000,,,,85200000.000,,,,91700000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1072506.000,,,,715511.000,,,,-503535.000,,,,2045077.000,,,,-390866.000,,,,-287281.000
ConversionOfStockAmountConverted1,,,,-459578.000,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,23411.000,,,,17550.000,,,,16372.000,,,,7234.000,,,,7195.000,,,,6898.000
EarningsPerShareBasicAndDiluted,-0.010,-0.020,-0.040,-0.030,-0.020,-0.030,-0.030,-0.020,-0.010,-0.050,-0.020,-0.030,-0.020,-0.030,,-0.020,-0.020,,-0.040,-0.020,-0.010,-0.010,-0.010
GeneralAndAdministrativeExpense,579380.000,583386.000,512818.000,492316.000,334166.000,413465.000,612943.000,415784.000,316452.000,446981.000,371802.000,344862.000,411814.000,679127.000,,364889.000,335932.000,,906505.000,344818.000,220707.000,659396.000,292667.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-431336.000,,,,22747.000,,,,-77006.000,,,,29707.000,,,,39455.000,,,,178054.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,18227.000,,,,6248.000,,,,-5801.000,,,,3657.000,,,,-17102.000,,,,-10151.000
IncreaseDecreaseInReceivables,,,161597.000,,,,-52434.000,,,,-140909.000,,,,-31386.000,,,,-119978.000,,,,-6560.000
InvestmentIncomeInterest,455.000,466.000,596.000,1271.000,1077.000,876.000,1094.000,1138.000,1197.000,1116.000,1404.000,1086.000,711.000,862.000,,1865.000,1424.000,,630.000,279.000,340.000,417.000,386.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,0.000,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,2309192.000,,,,1060000.000,,,,,,,,2679809.000,,,,238198.000,,,,49167.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,2309192.000,,,,1060000.000,,,,,,,,2679809.000,,,,238198.000,,,,49167.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,,,-15850.000,,,,,,,,-4350.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,,,-15850.000,,,,,,,,-4350.000
NetCashProvidedByUsedInOperatingActivities,,,-1236686.000,,,,-344489.000,,,,-503535.000,,,,-618882.000,,,,-629064.000,,,,-332098.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1236686.000,,,,-344489.000,,,,-503535.000,,,,-618882.000,,,,-629064.000,,,,-332098.000
NetIncomeLoss,-211344.000,-375852.000,-730513.000,-497763.000,-296779.000,-610085.000,-696797.000,-526284.000,-190148.000,-871714.000,-615918.000,-679537.000,-514515.000,-923585.000,-700454.000,-676203.000,-619899.000,-692731.000,-1296279.000,-575835.000,-464200.000,-935387.000,-548341.000
NonoperatingIncomeExpense,455.000,466.000,596.000,1271.000,1077.000,876.000,1094.000,1138.000,1197.000,1116.000,1404.000,1086.000,711.000,862.000,,,1424.000,,,,340.000,,386.000
OperatingExpenses,1964832.000,1673324.000,1585172.000,1204732.000,935856.000,1070527.000,1494931.000,968983.000,1195556.000,1047568.000,774662.000,861064.000,837312.000,1147536.000,,749542.000,714453.000,,1344509.000,742394.000,904646.000,1110736.000,844462.000
OperatingIncomeLoss,-211799.000,-376318.000,-731109.000,-499034.000,-297856.000,-610961.000,-697891.000,-527422.000,-191345.000,-872830.000,-617322.000,-680623.000,-515226.000,-924447.000,,-678068.000,-621323.000,,-1296909.000,-576114.000,-464540.000,-935804.000,-548727.000
OtherGeneralAndAdministrativeExpense,,,,,,,218551.000,19617.000,,,,,,,,,,,,,,,
