,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,48200000.000,44400000.000,44100000.000,71800000.000,51500000.000,78300000.000,57400000.000,90500000.000,53300000.000,52100000.000,84300000.000,99900000.000,78100000.000,93200000.000,92700000.000,134100000.000,98900000.000,94800000.000,125000000.000,88800000.000,58800000.000,64800000.000,72600000.000,74000000.000,59200000.000
AccountsReceivableGrossCurrent,,,,,,,,70400000.000,,,,78700000.000,,,,85500000.000,,,,105300000.000,,,,106500000.000,
AccountsReceivableNetCurrent,91500000.000,71900000.000,75800000.000,79700000.000,76700000.000,66700000.000,73200000.000,89000000.000,86200000.000,78700000.000,79900000.000,96300000.000,97400000.000,78900000.000,82400000.000,103000000.000,111800000.000,103900000.000,110700000.000,121200000.000,124800000.000,113600000.000,108100000.000,122500000.000,122800000.000
AccumulatedDeferredInvestmentTaxCredit,,,,,,,,11900000.000,,,,11100000.000,,,,10300000.000,,,,26000000.000,,,,33300000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1062600000.000,1079000000.000,,1099000000.000,1124500000.000,1146700000.000,,1179800000.000,1202800000.000,1225300000.000,,1266700000.000,1288900000.000,1316600000.000,,1367000000.000,1380100000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-1300000.000,,,,,-100000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-300000.000,,,,,-300000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,27300000.000,,,,,-21200000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-21900000.000,-21300000.000,-22700000.000,-28900000.000,-27500000.000,-27600000.000,-26700000.000,-22000000.000,-21600000.000,-21000000.000,-21300000.000,-17100000.000,-16800000.000,-16300000.000,-16100000.000,-21100000.000,-20600000.000,-20200000.000,-20600000.000,-24500000.000,-24700000.000,-24200000.000,-23700000.000,-28200000.000,-27700000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1000000.000,1000000.000,900000.000,900000.000,1000000.000,1100000.000,1100000.000,1000000.000,1000000.000,1100000.000,1100000.000,1100000.000,1000000.000,1100000.000,1000000.000,1100000.000,1100000.000,1100000.000,1300000.000,1000000.000,1200000.000,1500000.000,1800000.000,3100000.000,2400000.000
