,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1068000.000,1499000.000,1328000.000,1380000.000,2150000.000,1867000.000,1673000.000,1385000.000,2311000.000,1905000.000,2196000.000,2187000.000,1959000.000,1439000.000,1293000.000,1005000.000,829000.000,1823000.000,1384000.000,1360000.000,1856000.000,1423000.000,2620000.000,1731000.000
AccountsReceivableNetCurrent,796000.000,1160000.000,1876000.000,1532000.000,2443000.000,1230000.000,1208000.000,2326000.000,1718000.000,2421000.000,1501000.000,3233000.000,2822000.000,1845000.000,2419000.000,1996000.000,1022000.000,2938000.000,3238000.000,3184000.000,2601000.000,3256000.000,4381000.000,3229000.000
AccrualForEnvironmentalLossContingencies,,,,,14500000.000,14200000.000,13900000.000,13900000.000,13700000.000,13500000.000,13241000.000,13230000.000,13027000.000,12547000.000,21651000.000,21365000.000,21079000.000,20072000.000,,13539000.000,12587000.000,11481000.000,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear,,,,,13600000.000,13600000.000,13200000.000,13200000.000,13200000.000,13000000.000,,,,10400000.000,,16800000.000,8600000.000,5300000.000,,1600000.000,700000.000,1200000.000,4100000.000,3900000.000
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,,,,833000.000,578000.000,750000.000,671000.000,497000.000,455000.000,,,,2100000.000,,4600000.000,12500000.000,14800000.000,,11900000.000,11900000.000,10300000.000,8700000.000,5500000.000
AccruedEnvironmentalLossContingenciesCurrent,224000.000,,,,833000.000,578000.000,,,,,,,,2060000.000,3700000.000,4600000.000,12488000.000,14797000.000,11200000.000,11946000.000,11905000.000,10254000.000,8650000.000,5520000.000
AccruedEnvironmentalLossContingenciesNoncurrent,1536000.000,,,,13624000.000,13624000.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,2461000.000,2849000.000,3021000.000,1886000.000,2269000.000,2898000.000,2866000.000,2061000.000,2519000.000,4285000.000,4109000.000,3054000.000,2306000.000,3337000.000,3196000.000,2798000.000,3372000.000,3949000.000,3442000.000,2800000.000,3393000.000,4619000.000,3843000.000,3332000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,6012000.000,,,,6437000.000,6539000.000,6647000.000,6752000.000,6849000.000,6990000.000,7113000.000,7268000.000,7251000.000,7380000.000,7520000.000,7656000.000,7713000.000,7838000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,58509.000,,,,19492.000,,,,17000.000,,,,13000.000,,,,8000.000,
Assets,233907000.000,232031000.000,230408000.000,227339000.000,225683000.000,225038000.000,267499000.000,266417000.000,269958000.000,269552000.000,310908000.000,318094000.000,314834000.000,312242000.000,345077000.000,347114000.000,341386000.000,331902000.000,370056000.000,361307000.000,365187000.000,402347000.000,399050000.000,384127000.000
AssetsCurrent,4576000.000,4273000.000,6717000.000,4741000.000,6477000.000,7860000.000,7254000.000,9565000.000,16587000.000,19921000.000,20379000.000,30289000.000,29118000.000,73833000.000,37480000.000,38172000.000,32051000.000,26440000.000,18126000.000,10773000.000,12680000.000,19787000.000,32206000.000,17091000.000
AssetsHeldForSaleCurrent,672000.000,1148000.000,1255000.000,1258000.000,1279000.000,1583000.000,1179000.000,2208000.000,2433000.000,9078000.000,10258000.000,4432000.000,4083000.000,,,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,672000.000,,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,20554000.000,7160000.000,4493000.000,2526000.000,3957000.000,3642000.000,2779000.000,6624000.000,10750000.000,20503000.000,7873000.000
CashAndCashEquivalentsAtCarryingValue,2484000.000,1239000.000,2653000.000,1143000.000,1878000.000,3928000.000,3779000.000,3903000.000,11326000.000,7060000.000,6960000.000,21027000.000,17644000.000,42186000.000,24028000.000,26105000.000,23123000.000,18393000.000,9706000.000,3941000.000,2804000.000,3454000.000,2937000.000,4360000.000
ContractReceivableDueAfterOneYearHighestInterestRate,,,,,,,0.087,,,,0.087,,,,,,,,,,,,,
ContractReceivableDueAfterOneYearLowestInterestRate,,,,,,,0.070,,,,0.070,,,,,,,,,,,,,
ContractReceivableDueFiveYearsOrMore,,,,,,,99000.000,,,,88000.000,,,,,,,,,,,,,
ContractReceivableDueFourToFiveYears,,,,,,,10000.000,,,,11000.000,,,,,,,,,,,,,
ContractReceivableDueOneToTwoYears,,,,,,,160000.000,,,,9000.000,,,,,,,,,,,,,
ContractReceivableDueOneYearOrLess,,,,,,,13000.000,,,,98000.000,,,,,,,,,,,,,
ContractReceivableDueThreeToFourYears,,,,,,,10000.000,,,,10000.000,,,,,,,,,,,,,
ContractReceivableDueTwoToThreeYears,,,,,,,9000.000,,,,10000.000,,,,,,,,,,,,,
