,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,,,100000000.000,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,159100000.000,169600000.000,166900000.000,143500000.000,155800000.000,221800000.000,185800000.000,169000000.000,174700000.000,185300000.000,198600000.000,172800000.000,174800000.000,196100000.000,165500000.000,166500000.000,173800000.000,190300000.000,191500000.000,169500000.000,195700000.000,206000000.000,202200000.000,190900000.000
Assets,14761800000.000,15129000000.000,15749900000.000,16527600000.000,16815000000.000,17171000000.000,17378600000.000,17390000000.000,18201700000.000,19040500000.000,19417100000.000,19880900000.000,20735600000.000,21504400000.000,22408700000.000,23002800000.000,23316400000.000,23767000000.000,24399400000.000,25049300000.000,26311100000.000,26759300000.000,26985200000.000,27213400000.000
CashAndCashEquivalentsAtCarryingValue,15500000.000,1900000.000,17500000.000,12200000.000,35500000.000,15000000.000,21700000.000,89300000.000,15300000.000,16100000.000,14600000.000,14200000.000,15900000.000,7100000.000,36500000.000,10000000.000,9000000.000,5700000.000,11900000.000,13400000.000,7900000.000,29200000.000,3000000.000,9800000.000
CollateralizedFinancings,,,,,,,,,,,,,,,,,,,,,,110800000.000,93000000.000,500000.000
ConstructionLoan,,,,,,,,,,,160000000.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,12474200000.000,12975600000.000,13185900000.000,13061900000.000,13490800000.000,14082400000.000,,14664300000.000,16068200000.000,16473900000.000,,,,,,,,,,
InvestmentOwnedAtCost,15772900000.000,15903400000.000,16249500000.000,16647500000.000,16674000000.000,16817500000.000,16842400000.000,16425300000.000,16999900000.000,17499800000.000,17607800000.000,17803600000.000,18305500000.000,18675200000.000,19123800000.000,19670100000.000,19821300000.000,19997500000.000,20627600000.000,21002000000.000,22095300000.000,22401500000.000,22581200000.000,22787100000.000
InvestmentOwnedUnrecognizedUnrealizedAppreciation,,,,,,,,368600000.000,715700000.000,1149000000.000,,,,,,,,,,,,,,
InvestmentsFairValueDisclosure,14525400000.000,14893300000.000,15487200000.000,16279700000.000,16528800000.000,16900400000.000,17087900000.000,17038900000.000,17925200000.000,18757700000.000,19109600000.000,19575600000.000,20493000000.000,21234400000.000,22168100000.000,22795800000.000,23084400000.000,23520600000.000,24151600000.000,24794300000.000,26051300000.000,26367900000.000,26643700000.000,26960900000.000
Liabilities,2138500000.000,2155500000.000,2222700000.000,2308400000.000,2321800000.000,2475100000.000,2517500000.000,2294600000.000,2459300000.000,2569200000.000,2509200000.000,2374500000.000,2398100000.000,2582100000.000,2579700000.000,2389000000.000,2220500000.000,2072500000.000,2039400000.000,2019400000.000,2632900000.000,2747800000.000,2680500000.000,2565700000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,758800000.000,,,,1642000000.000,,,,1782100000.000,,,,1400800000.000,,,,1862400000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,758800000.000,,,,222700000.000,,,,185800000.000,,,,34700000.000,,,,50800000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,51800000.000,,,,16800000.000,,,,112400000.000,,,,156200000.000,,,,125900000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,188600000.000,,,,51900000.000,,,,16800000.000,,,,107400000.000,,,,156200000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,273100000.000,,,,188500000.000,,,,51900000.000,,,,13800000.000,,,,107400000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,222700000.000,,,,185800000.000,,,,188500000.000,,,,50800000.000,,,,13800000.000,
MarketableSecurities,2537300000.000,2385800000.000,2802800000.000,2976500000.000,,,,,,,,,,,,,,,,,,,,
NotesPayable,,,,,,,,,,,,,2191800000.000,,,,,,,,,,,
