,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,189949000.000,119839000.000,134095000.000,80159000.000,72318000.000,60711000.000,145451000.000,75623000.000,78531000.000,82790000.000,101529000.000,72865000.000,76757000.000,67809000.000,98337000.000,39071000.000,42924000.000,58126000.000,157432000.000,44241000.000,71846000.000,69613000.000,73801000.000,93300000.000
AccruedIncomeTaxes,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,1446000.000,1488000.000,903000.000,691000.000,-399000.000,-194000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,123000.000,864000.000,618000.000,1327000.000,1446000.000,1488000.000,903000.000,691000.000,-399000.000,-194000.000,-549000.000,-153000.000,278000.000,160000.000,468000.000,421000.000,107000.000,201000.000,58000.000,342000.000,435000.000,416000.000,-370000.000,-409000.000
AdditionalCollateralAggregateFairValue,,,,,,,,,,,,,,,,,,,24995000.000,,,,62000.000,
AssetRetirementObligation,,,,,,,381362000.000,,,,408050000.000,,,,432260000.000,,,,602230000.000,,,,698051000.000,
AssetRetirementObligationsNoncurrent,289736000.000,294298000.000,298758000.000,303615000.000,309640000.000,314378000.000,381362000.000,383774000.000,389301000.000,394724000.000,408050000.000,413977000.000,420016000.000,426212000.000,432260000.000,438510000.000,465573000.000,473851000.000,602230000.000,599631000.000,688330000.000,698240000.000,698051000.000,706913000.000
Assets,7592470000.000,7754909000.000,8078829000.000,8164807000.000,8226995000.000,8243502000.000,8314566000.000,8525609000.000,8629521000.000,8935321000.000,9095212000.000,9046994000.000,9261680000.000,9365250000.000,9546243000.000,9697255000.000,9757016000.000,9858741000.000,10059783000.000,10080403000.000,10413332000.000,10581763000.000,10701113000.000,10756228000.000
AssetsCurrent,821027000.000,872684000.000,937967000.000,913187000.000,887974000.000,879802000.000,778154000.000,840463000.000,875036000.000,1122409000.000,1112933000.000,916137000.000,1043719000.000,989712000.000,898330000.000,938982000.000,972218000.000,979747000.000,912871000.000,798693000.000,1066698000.000,1058553000.000,1061088000.000,970959000.000
AvailableForSaleSecurities,,,,,,,,,,,425419000.000,430690000.000,445291000.000,439521000.000,451732000.000,462411000.000,458069000.000,434628000.000,450600000.000,459911000.000,470579000.000,485906000.000,485903000.000,506466000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,82819000.000,47423000.000,28372000.000,38652000.000,42498000.000,46489000.000,53187000.000,52221000.000,49349000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,10011000.000,5785000.000,13625000.000,13130000.000,11151000.000,9918000.000,7107000.000,8466000.000,6751000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,323368000.000,325502000.000,330627000.000,335228000.000,350369000.000,354254000.000,359797000.000,364846000.000,369713000.000,376406000.000,383001000.000,389603000.000,416431000.000,419881000.000,425078000.000,428564000.000,434008000.000,439826000.000,442148000.000,463868000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,359230000.000,372730000.000,377808000.000,394465000.000,389224000.000,404277000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,10723000.000,8666000.000,8176000.000,8250000.000,13776000.000,9320000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,46585000.000,55894000.000,55357000.000,67487000.000,52631000.000,59343000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,62148000.000,58482000.000,54816000.000,51201000.000,47585000.000,43970000.000,40355000.000,36793000.000,33231000.000,29669000.000,26107000.000,22747000.000,19388000.000,16028000.000,12669000.000,9501000.000,6334000.000,3167000.000,,,,,,
CapitalLeaseObligations,,,191900000.000,,,,161249000.000,,,,140212000.000,,,,121731000.000,,,,100456000.000,,,,98531000.000,
CapitalLeaseObligationsCurrent,,,,,,,25306000.000,,,,18481000.000,,,,21275000.000,,,,,,,,,
CapitalLeaseObligationsNoncurrent,161661000.000,159199000.000,146781000.000,144243000.000,142682000.000,140067000.000,135943000.000,133249000.000,128962000.000,126187000.000,121731000.000,118871000.000,114240000.000,102280000.000,100456000.000,100456000.000,98532000.000,98532000.000,96501000.000,96501000.000,94358000.000,94358000.000,92096000.000,92096000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,286571000.000,,,,250720000.000,,,,223323000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,35853000.000,,,,27396000.000,,,,33247000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,14949000.000,,,,14949000.000,,,,14949000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,14949000.000,,,,14949000.000,,,,14949000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,33246000.000,,,,14949000.000,,,,14949000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,27396000.000,,,,33247000.000,,,,14949000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,160178000.000,,,,145230000.000,,,,130280000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,125322000.000,,,,110508000.000,,,,101592000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,161249000.000,,,,140212000.000,,,,121731000.000,,,,,,,,,
CapitalizationLongtermDebtAndEquity,6158747000.000,6444775000.000,6476061000.000,6531836000.000,6527781000.000,6458215000.000,6608377000.000,6619647000.000,6633665000.000,6957405000.000,7668568000.000,7663724000.000,7775079000.000,7765489000.000,7991482000.000,8090839000.000,8229450000.000,8235765000.000,8214739000.000,8348170000.000,8831414000.000,8870631000.000,8863137000.000,8868369000.000
CashAndCashEquivalentsAtCarryingValue,417946000.000,410461000.000,443671000.000,402368000.000,409321000.000,437810000.000,298565000.000,239514000.000,220650000.000,436639000.000,408193000.000,218493000.000,329866000.000,312206000.000,237391000.000,271704000.000,286777000.000,283536000.000,213038000.000,111093000.000,347369000.000,362708000.000,366290000.000,278551000.000
CustomerAdvancesAndDeposits,,,,,93988000.000,114546000.000,105932000.000,190834000.000,156792000.000,108023000.000,114718000.000,,,,,,,,,,,,,
