,2011-04-03,2011-07-03,2011-10-02,2011-12-31,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02
AccountsPayableCurrent,122300000.000,141100000.000,122800000.000,126500000.000,132700000.000,125900000.000,128500000.000,131600000.000,134100000.000,130700000.000,134600000.000,145600000.000,125200000.000,133100000.000,125400000.000,120800000.000,113000000.000,111000000.000,103600000.000,101700000.000,98600000.000,88400000.000,85800000.000,101100000.000,104200000.000
AccountsReceivableNetCurrent,204400000.000,238000000.000,228600000.000,207100000.000,225400000.000,223300000.000,219400000.000,207100000.000,218500000.000,222500000.000,228900000.000,212900000.000,224000000.000,234900000.000,223400000.000,207800000.000,220500000.000,229000000.000,220800000.000,186400000.000,207700000.000,220300000.000,214700000.000,198000000.000,211400000.000
AccruedIncomeTaxesCurrent,,,,200000.000,,,,2100000.000,,,,4600000.000,,,,3700000.000,,,,3900000.000,,,,4100000.000,
AccruedSalesCommissionCurrent,,,,39500000.000,,,,40600000.000,,,,40500000.000,,,,38300000.000,,,,35600000.000,,,,36000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,265000000.000,272900000.000,269100000.000,268100000.000,277000000.000,275500000.000,285100000.000,291400000.000,292700000.000,302500000.000,311200000.000,319300000.000,326500000.000,331100000.000,324000000.000,323400000.000,313700000.000,306100000.000,310300000.000,314200000.000,318400000.000,319300000.000,328800000.000,308400000.000,316500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,34500000.000,50000000.000,10700000.000,-19000000.000,-2300000.000,-41900000.000,-16600000.000,-10800000.000,-30500000.000,-22900000.000,1600000.000,12000000.000,7900000.000,3700000.000,-51000000.000,-89100000.000,-154000000.000,-135400000.000,-105500000.000,-128200000.000,-104000000.000,-124800000.000,-120200000.000,-150800000.000,-142800000.000
AdditionalPaidInCapitalCommonStock,412800000.000,414700000.000,416500000.000,420100000.000,430500000.000,432300000.000,438700000.000,448700000.000,453800000.000,459100000.000,468200000.000,473500000.000,477000000.000,483800000.000,493100000.000,497400000.000,501000000.000,504600000.000,508300000.000,512000000.000,516200000.000,523000000.000,531200000.000,535200000.000,539500000.000
AllowanceForDoubtfulAccountsReceivableCurrent,8900000.000,9900000.000,9800000.000,9100000.000,8800000.000,9700000.000,10500000.000,9700000.000,10400000.000,10400000.000,10300000.000,9700000.000,9700000.000,10200000.000,10600000.000,10600000.000,10300000.000,10200000.000,11500000.000,10100000.000,11200000.000,12100000.000,13000000.000,14200000.000,14100000.000
Assets,1795800000.000,1880400000.000,1792800000.000,1697500000.000,1749000000.000,1631300000.000,1691000000.000,1709000000.000,1698100000.000,1635800000.000,1690400000.000,1740200000.000,1715200000.000,1726700000.000,1676700000.000,1948000000.000,1859900000.000,1893300000.000,1858300000.000,1692800000.000,1734600000.000,1724500000.000,1747300000.000,1800300000.000,1742200000.000
AssetsCurrent,986400000.000,907000000.000,864900000.000,814600000.000,826100000.000,760300000.000,805400000.000,816000000.000,822400000.000,759800000.000,812900000.000,857100000.000,839100000.000,861100000.000,848600000.000,874300000.000,838600000.000,879900000.000,853300000.000,809000000.000,848200000.000,847500000.000,873400000.000,858000000.000,798400000.000
AssetsHeldForSaleAtCarryingValue,,,,,,10900000.000,10700000.000,,,,,,,,,,,,,,,,,,
