,2011-06-30,2011-09-30
AmortizationOfIntangibleAssets,344000.000,343000.000
BankOwnedLifeInsuranceIncome,387000.000,390000.000
CommonStockDividendsPerShareDeclared,0.280,0.140
Communication,364000.000,298000.000
EarningsPerShareBasic,0.290,0.520
EarningsPerShareDiluted,0.290,0.520
FederalDepositInsuranceCorporationPremiumExpense,764000.000,526000.000
FeesAndCommissionsDepositorAccounts,1128000.000,1130000.000
FeesAndCommissionsFiduciaryAndTrustActivities,1066000.000,905000.000
FeesAndCommissionsOther,950000.000,1003000.000
GainLossOnSaleOfMortgageLoans,1128000.000,1076000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4933000.000,8907000.000
IncomeTaxExpenseBenefit,1476000.000,2686000.000
InformationTechnologyAndDataProcessing,1096000.000,1162000.000
InterestAndDividendIncomeOperating,30409000.000,30215000.000
InterestAndDividendIncomeSecurities,1389000.000,1108000.000
InterestAndFeeIncomeLoansAndLeases,28979000.000,29065000.000
InterestExpense,6075000.000,6316000.000
InterestExpenseDeposits,4800000.000,4959000.000
InterestExpenseLongTermDebt,1210000.000,1288000.000
InterestExpenseShortTermBorrowings,65000.000,69000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,22834000.000,22599000.000
InterestIncomeExpenseNet,24334000.000,23899000.000
InterestIncomeFederalFundsSold,41000.000,42000.000
LaborAndRelatedExpense,11297000.000,9770000.000
MarketingAndAdvertisingExpense,697000.000,508000.000
NetIncomeLoss,3510000.000,6219000.000
NetIncomeLossAttributableToNoncontrollingInterest,-53000.000,2000.000
NoninterestExpense,22759000.000,19375000.000
NoninterestIncome,4858000.000,5683000.000
NoninterestIncomeOtherOperatingIncome,262000.000,1179000.000
OccupancyNet,3952000.000,4031000.000
OtherNoninterestExpense,2332000.000,2068000.000
PaymentsForMergerRelatedCosts,-538000.000,92000.000
ProfessionalFees,961000.000,700000.000
ProfitLoss,3457000.000,6221000.000
ProvisionForLoanAndLeaseLosses,1500000.000,1300000.000
RestructuringCharges,414000.000,61000.000
WeightedAverageNumberOfDilutedSharesOutstanding,11999772.000,12016724.000
WeightedAverageNumberOfSharesOutstandingBasic,11996283.000,12007187.000
