,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AssetsCurrent,1327380000.000,1409500000.000,1265800000.000,1082600000.000,1294000000.000,1295600000.000,1180600000.000,888500000.000,896900000.000,997500000.000,961900000.000,629900000.000,547600000.000,640000000.000,737300000.000,803600000.000,857400000.000,938600000.000
CapitalLeaseObligations,,,,51200000.000,,,,49900000.000,,,,48500000.000,,,,46900000.000,,
CapitalLeaseObligationsCurrent,1129000.000,1200000.000,1200000.000,1300000.000,1300000.000,1300000.000,1400000.000,1400000.000,1500000.000,1500000.000,1600000.000,1600000.000,1700000.000,1700000.000,1800000.000,1800000.000,1900000.000,2000000.000
CapitalLeaseObligationsNoncurrent,50884000.000,50600000.000,50200000.000,49900000.000,49600000.000,49200000.000,48900000.000,48500000.000,48100000.000,,,46900000.000,,,,45100000.000,,
CapitalLeasedAssetsGross,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000,24800000.000
CashAndCashEquivalentsAtCarryingValue,525060000.000,483300000.000,250500000.000,279800000.000,413400000.000,420000000.000,359200000.000,370200000.000,422100000.000,433200000.000,501100000.000,187300000.000,145900000.000,159300000.000,285900000.000,314100000.000,408800000.000,515700000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,6000000.000,5800000.000,5500000.000,5400000.000,5000000.000,4900000.000
DeferredFinanceCostsNoncurrentNet,11108000.000,10900000.000,10500000.000,10000000.000,9500000.000,9100000.000,8600000.000,8100000.000,7700000.000,7200000.000,6700000.000,6200000.000,,,,,,
DerivativeAssetFairValueGrossLiability,2000.000,,,,,,,,,,,,,,,,,
DerivativeAssets,1461000.000,,,,,,,,,,,,,,,,,
DerivativeCollateralRightToReclaimCash,251000.000,,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,1463000.000,,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,1461000.000,,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,54839000.000,,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,35530000.000,,,,,,,,,,,,,,,,,
DerivativeLiabilities,35781000.000,,,,,,,,,,,,,,,,,
DerivativeLiabilityFairValueGrossAsset,19058000.000,,,,,,,,,,,,,,,,,
DueFromAffiliateCurrent,1355000.000,1300000.000,1300000.000,1500000.000,1500000.000,1400000.000,1200000.000,4100000.000,900000.000,1600000.000,1100000.000,2000000.000,800000.000,700000.000,900000.000,1200000.000,1300000.000,1300000.000
DueFromAffiliateNoncurrent,239000.000,200000.000,100000.000,100000.000,0.000,0.000,0.000,,,,,,,,,,,
DueToAffiliateCurrent,8344000.000,11000000.000,13400000.000,17700000.000,10800000.000,4400000.000,3900000.000,8900000.000,6000000.000,5100000.000,5200000.000,5400000.000,4800000.000,6300000.000,4800000.000,4600000.000,4600000.000,6900000.000
DueToRelatedPartiesCurrent,179000.000,200000.000,200000.000,200000.000,5300000.000,7900000.000,7500000.000,6900000.000,3100000.000,6100000.000,8900000.000,9800000.000,3900000.000,5800000.000,8500000.000,8900000.000,,
DueToRelatedPartiesNoncurrent,1271000.000,1200000.000,1200000.000,1100000.000,1100000.000,1100000.000,1000000.000,1000000.000,900000.000,900000.000,800000.000,800000.000,700000.000,700000.000,600000.000,600000.000,600000.000,500000.000
EmployeeRelatedLiabilitiesCurrent,8372000.000,8100000.000,12500000.000,13000000.000,11000000.000,13200000.000,18600000.000,18600000.000,14600000.000,17000000.000,19500000.000,21700000.000,12000000.000,14200000.000,17100000.000,19300000.000,12700000.000,18300000.000
GeneralPartnersCapitalAccount,1000.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InsuranceSettlementsReceivableCurrent,,,0.000,0.000,,,,,,,,,,,,,,
InsuranceSettlementsReceivableNoncurrent,4042000.000,4000000.000,4000000.000,,,,,,,,,,,,,,,
InterestPayableCurrent,,,,5400000.000,,,,5400000.000,,,,5400000.000,,,,,,
InventoryFinishedGoodsNetOfReserves,257594000.000,310400000.000,353800000.000,259000000.000,256700000.000,281100000.000,262700000.000,163500000.000,142300000.000,149400000.000,126900000.000,104700000.000,90300000.000,122400000.000,126400000.000,135800000.000,122900000.000,112700000.000
InventoryNet,493328000.000,556300000.000,647300000.000,493700000.000,509900000.000,498100000.000,484000000.000,293800000.000,277600000.000,313900000.000,248800000.000,252500000.000,226800000.000,271800000.000,266100000.000,291100000.000,289700000.000,256300000.000
InventoryPartsAndComponentsNetOfReserves,29337000.000,28300000.000,29400000.000,28800000.000,29200000.000,30500000.000,31300000.000,30900000.000,31000000.000,31600000.000,41700000.000,39500000.000,40300000.000,39600000.000,38400000.000,41700000.000,41700000.000,42100000.000
InventoryWorkInProcessNetOfReserves,54227000.000,56800000.000,78500000.000,36800000.000,51900000.000,41400000.000,33600000.000,20600000.000,17400000.000,18400000.000,10700000.000,35700000.000,21200000.000,17500000.000,14600000.000,23900000.000,38900000.000,18800000.000
LiabilitiesAndStockholdersEquity,2693276000.000,2800200000.000,2686500000.000,2533300000.000,2769400000.000,2785300000.000,2691700000.000,2417800000.000,2419500000.000,2516300000.000,2506200000.000,2195200000.000,2116900000.000,2192700000.000,2277300000.000,2331900000.000,2371800000.000,2447100000.000
LiabilitiesCurrent,461193000.000,460500000.000,446800000.000,425700000.000,464500000.000,445200000.000,469800000.000,384000000.000,394000000.000,375200000.000,371100000.000,331500000.000,327700000.000,323000000.000,392300000.000,489900000.000,463400000.000,558200000.000
LiabilitiesNoncurrent,553743000.000,553300000.000,564400000.000,585500000.000,583300000.000,582900000.000,584000000.000,583700000.000,583100000.000,583100000.000,582600000.000,582300000.000,575800000.000,578200000.000,577600000.000,545300000.000,544700000.000,544400000.000
LimitedPartnersCapitalAccount,,,0.000,0.000,,,,,,,,,,,,,1363700000.000,1344500000.000
LimitedPartnersCapitalAccountUnitsIssued,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000
LimitedPartnersCapitalAccountUnitsOutstanding,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000,147600000.000
LongTermDebtAndCapitalLeaseObligations,550884000.000,550600000.000,561700000.000,581400000.000,581100000.000,580700000.000,580400000.000,580000000.000,579600000.000,579200000.000,578800000.000,578400000.000,571900000.000,571700000.000,571500000.000,539700000.000,539500000.000,539100000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,,,1700000.000,1700000.000,1800000.000,,1900000.000,2000000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,,580700000.000,580400000.000,580000000.000,579600000.000,579200000.000,578800000.000,546900000.000,546400000.000,546000000.000
OperatingLeasesFutureMinimumPaymentsDue,7506000.000,6800000.000,6000000.000,5700000.000,5200000.000,4600000.000,4000000.000,3400000.000,3500000.000,3100000.000,2700000.000,2600000.000,2300000.000,2200000.000,1900000.000,1500000.000,1400000.000,1300000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,2500000.000,,,,1500000.000,,,,1300000.000,,,,600000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,268000.000,300000.000,300000.000,100000.000,100000.000,100000.000,100000.000,100000.000,200000.000,200000.000,200000.000,100000.000,100000.000,100000.000,100000.000,0.000,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,987000.000,1000000.000,1000000.000,300000.000,300000.000,300000.000,300000.000,100000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,100000.000,100000.000,100000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,1450000.000,1400000.000,1400000.000,1000000.000,1000000.000,1100000.000,1100000.000,300000.000,400000.000,400000.000,400000.000,300000.000,300000.000,400000.000,400000.000,200000.000,300000.000,300000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,2277000.000,2300000.000,2300000.000,1500000.000,1500000.000,1500000.000,1500000.000,1100000.000,1200000.000,1200000.000,1200000.000,500000.000,500000.000,600000.000,600000.000,400000.000,400000.000,400000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,316000.000,300000.000,300000.000,300000.000,400000.000,400000.000,400000.000,300000.000,300000.000,300000.000,300000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,2208000.000,1500000.000,700000.000,,1900000.000,1200000.000,600000.000,,1200000.000,800000.000,400000.000,,1000000.000,700000.000,400000.000,,400000.000,300000.000
OtherAssetsNoncurrent,3846000.000,7400000.000,10600000.000,10500000.000,11700000.000,15900000.000,20800000.000,34100000.000,27200000.000,16700000.000,13700000.000,9600000.000,9500000.000,8700000.000,11800000.000,13300000.000,13900000.000,13300000.000
OtherLiabilitiesCurrent,91867000.000,94400000.000,64500000.000,40400000.000,61400000.000,56000000.000,64600000.000,69400000.000,97500000.000,55300000.000,48800000.000,31800000.000,48600000.000,67400000.000,155200000.000,217700000.000,203500000.000,296700000.000
OtherLiabilitiesFairValueDisclosure,31960000.000,,,,,,,,,,,,,,,,,
OtherLiabilitiesNoncurrent,1319000.000,1300000.000,1300000.000,2900000.000,1100000.000,1100000.000,2600000.000,2800000.000,2700000.000,3900000.000,3800000.000,3900000.000,3900000.000,6500000.000,6100000.000,5600000.000,5200000.000,5300000.000
PartnersCapital,1678340000.000,1786400000.000,1675300000.000,1522100000.000,1721600000.000,1757200000.000,1637900000.000,1450100000.000,1442400000.000,1558000000.000,1552500000.000,1281400000.000,1213400000.000,1291500000.000,1307400000.000,1296700000.000,1363700000.000,1344500000.000
PartnersCapitalAccountUnits,,147600000.000,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,36309000.000,96900000.000,134600000.000,74200000.000,122600000.000,135800000.000,113500000.000,94500000.000,70000000.000,80700000.000,86600000.000,101200000.000,74200000.000,74800000.000,58000000.000,60300000.000,30800000.000,38800000.000
PropertyPlantAndEquipmentGross,1836673000.000,1886500000.000,1942400000.000,2005800000.000,2056100000.000,2096800000.000,2142900000.000,2180200000.000,2214100000.000,2254600000.000,2312800000.000,2368400000.000,2409600000.000,2422000000.000,2438000000.000,2457400000.000,2476100000.000,2502400000.000
PropertyPlantAndEquipmentNet,1346900000.000,1368400000.000,1395600000.000,1430200000.000,1454200000.000,1464700000.000,1481700000.000,1487100000.000,1487700000.000,1494900000.000,1523900000.000,1549500000.000,1559800000.000,1544000000.000,1528200000.000,1515000000.000,1500500000.000,1495200000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,86248000.000,88200000.000,88400000.000,96600000.000,96800000.000,98000000.000,107400000.000,101000000.000,109100000.000,110800000.000,109200000.000,106100000.000,107100000.000,107900000.000,107700000.000,97200000.000,99500000.000,100400000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,,,110800000.000,,,,113800000.000,,,,128800000.000,,,,128000000.000,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,87527000.000,89400000.000,89600000.000,96500000.000,96700000.000,97900000.000,107300000.000,101600000.000,109800000.000,111500000.000,109800000.000,118600000.000,119700000.000,120400000.000,120200000.000,107200000.000,108900000.000,109600000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,105485000.000,108300000.000,108500000.000,104900000.000,105800000.000,109900000.000,116200000.000,104000000.000,112300000.000,119900000.000,119500000.000,118800000.000,123800000.000,127100000.000,126700000.000,120100000.000,123600000.000,125500000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,94569000.000,96500000.000,96700000.000,97800000.000,98000000.000,99200000.000,109400000.000,102400000.000,110600000.000,113100000.000,111400000.000,119100000.000,120200000.000,120900000.000,120600000.000,119700000.000,121400000.000,122100000.000
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,1378591000.000,1414700000.000,1406600000.000,1381100000.000,1369900000.000,1354200000.000,1394500000.000,1237200000.000,1324500000.000,1343800000.000,1291100000.000,1316600000.000,1338100000.000,1295800000.000,1255700000.000,1209800000.000,1198400000.000,1187400000.000
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,920428000.000,938400000.000,940700000.000,874500000.000,876200000.000,880700000.000,894200000.000,714400000.000,779800000.000,791300000.000,778000000.000,725200000.000,735900000.000,735100000.000,739900000.000,637600000.000,646800000.000,651600000.000
UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,84334000.000,93900000.000,82700000.000,,96400000.000,68500000.000,60000000.000,,102900000.000,97200000.000,63200000.000,,131400000.000,84400000.000,40600000.000,,98200000.000,78200000.000
