,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
AccountsPayableCurrent,5412000.000,5675000.000,6489000.000,5633000.000,6901000.000,6096000.000,4599000.000,5849000.000,7191000.000,4862000.000,11526000.000,10688000.000,9150000.000,10326000.000,9257000.000,7925000.000,10101000.000,13602000.000,12297000.000,10128000.000,13937000.000,14007000.000,12122000.000,15665000.000
AccountsPayableOtherCurrent,,,,,,,3771000.000,,,,4250000.000,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,58978000.000,,,,81487000.000,,,,83774000.000,,,,109784000.000,,,,120514000.000,
AccountsReceivableNetCurrent,39366000.000,45308000.000,45166000.000,48372000.000,47897000.000,48135000.000,49971000.000,49415000.000,55500000.000,48060000.000,61651000.000,62367000.000,64324000.000,72092000.000,74894000.000,85491000.000,83060000.000,85269000.000,92270000.000,94008000.000,95623000.000,95616000.000,99212000.000,126205000.000
AccruedInsuranceCurrent,,,,,,,9700000.000,,,,11640000.000,,,,14217000.000,,,,14541000.000,,,,14535000.000,
AccruedLiabilitiesCurrent,20167000.000,23729000.000,21129000.000,25258000.000,19983000.000,20686000.000,21874000.000,23492000.000,20953000.000,22097000.000,38916000.000,37654000.000,37879000.000,40333000.000,42326000.000,39673000.000,37019000.000,39142000.000,42524000.000,43735000.000,39280000.000,36054000.000,39728000.000,57006000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,10100000.000,,,,16464000.000,,,,15094000.000,,,,16781000.000,,,,17077000.000,
AdditionalPaidInCapitalCommonStock,100011000.000,100300000.000,100678000.000,100949000.000,101348000.000,101730000.000,101945000.000,102230000.000,102527000.000,103419000.000,103858000.000,104161000.000,104725000.000,105189000.000,105862000.000,106490000.000,107140000.000,119023000.000,127253000.000,138822000.000,139565000.000,140351000.000,141233000.000,286666000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,5236000.000,,,,15586000.000,,,,8880000.000,,,,17514000.000,,,,21302000.000,
Assets,233209000.000,244661000.000,250822000.000,258018000.000,258251000.000,263696000.000,249259000.000,256073000.000,256506000.000,259137000.000,352273000.000,349394000.000,350703000.000,354889000.000,357488000.000,368405000.000,367069000.000,425840000.000,464769000.000,506658000.000,515452000.000,521132000.000,658712000.000,716277000.000
AssetsCurrent,108313000.000,88826000.000,92766000.000,99734000.000,99700000.000,104831000.000,89692000.000,96455000.000,99439000.000,90245000.000,95707000.000,92966000.000,91150000.000,101192000.000,104430000.000,111015000.000,109786000.000,114407000.000,109464000.000,110658000.000,111390000.000,116533000.000,120754000.000,153150000.000
CashAndCashEquivalentsAtCarryingValue,56178000.000,29611000.000,33693000.000,37292000.000,37609000.000,42716000.000,26120000.000,34636000.000,31380000.000,28096000.000,12246000.000,8359000.000,2765000.000,5358000.000,6886000.000,5960000.000,6498000.000,6368000.000,7522000.000,7135000.000,5914000.000,6827000.000,10110000.000,13891000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,9368000.000,9367000.000,9381000.000,9409000.000,9420000.000,9420000.000,9421000.000,9447000.000,9473000.000,9500000.000,9500000.000,9542000.000,9562000.000,9562000.000,9574000.000,9617000.000,9633000.000,9926.000,10125000.000,10490000.000,10490000.000,10489000.000,10504000.000,13938000.000
