,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,777000000.000,885000000.000,855000000.000,896000000.000,919000000.000,896000000.000,919000000.000,928000000.000,907000000.000,915000000.000,900000000.000,921000000.000,879000000.000,914000000.000,864000000.000,864000000.000,813000000.000,782000000.000,750000000.000,791000000.000,796000000.000,870000000.000,867000000.000,906000000.000,860000000.000,900000000.000
AccountsReceivableGrossCurrent,,,,1750000000.000,,,,1763000000.000,,,,1815000000.000,,,,1746000000.000,,,,1601000000.000,,,,1640000000.000,,
AccountsReceivableNetCurrent,1834000000.000,1925000000.000,1860000000.000,1795000000.000,1934000000.000,1843000000.000,1901000000.000,1834000000.000,1994000000.000,1961000000.000,1957000000.000,1892000000.000,2027000000.000,2075000000.000,1959000000.000,1796000000.000,1751000000.000,1760000000.000,1690000000.000,1601000000.000,1685000000.000,1741000000.000,1699000000.000,1641000000.000,1730000000.000,1791000000.000
AccruedEmployeeBenefitsCurrent,,,,20000000.000,,,,20000000.000,,,,20000000.000,,,,22000000.000,,,,22000000.000,,,,23000000.000,,
AccruedInsuranceCurrent,,,,6000000.000,,,,6000000.000,,,,11000000.000,,,,9000000.000,,,,8000000.000,,,,8000000.000,,
AccruedInsuranceNoncurrent,,,,21000000.000,,,,22000000.000,,,,22000000.000,,,,23000000.000,,,,24000000.000,,,,25000000.000,,
AccruedSalariesCurrent,,,,196000000.000,,,,156000000.000,,,,184000000.000,,,,177000000.000,,,,114000000.000,,,,141000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,10536000000.000,10720000000.000,10486000000.000,10497000000.000,10855000000.000,10719000000.000,11056000000.000,11226000000.000,11366000000.000,11383000000.000,11678000000.000,11753000000.000,11859000000.000,12191000000.000,12049000000.000,11857000000.000,11551000000.000,11878000000.000,11672000000.000,11696000000.000,12189000000.000,12433000000.000,12560000000.000,12444000000.000,12842000000.000,13204000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,5000000.000,4000000.000,-4000000.000,-5000000.000,-4000000.000,,-5000000.000,-5000000.000,-4000000.000,-5000000.000,-4000000.000,-4000000.000,-2000000.000,-2000000.000,-2000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,-491000000.000,-499000000.000,-482000000.000,-684000000.000,-677000000.000,-668000000.000,-662000000.000,-792000000.000,-774000000.000,766000000.000,-743000000.000,-469000000.000,-459000000.000,-462000000.000,-441000000.000,-633000000.000,-615000000.000,-623000000.000,-590000000.000,-577000000.000,-573000000.000,-575000000.000,-570000000.000,-653000000.000,-653000000.000,-653000000.000
