,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AffiliateCosts,14019000.000,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,24739000.000,7813000.000,-31000.000,2923000.000,,
AmortizationOfFinancingCosts,1937000.000,5712000.000,5171000.000,6023000.000,7519000.000,7918000.000
BusinessCombinationAcquisitionRelatedCosts,,1943000.000,1939000.000,2594000.000,2871000.000,238000.000
CapitalExpendituresIncurredButNotYetPaid,,619000.000,2981000.000,904000.000,3441000.000,4029000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,923000.000,,,-11909000.000,15335000.000,9904000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,-400000.000,-1000000.000,-1000000.000,-600000.000,-400000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-13756000.000,-117579000.000,,
ComprehensiveIncomeNetOfTax,,33185000.000,,180387000.000,352787000.000,305653000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,86474000.000,,,
CostsAndExpenses,110173000.000,118549000.000,120443000.000,147211000.000,163969000.000,166137000.000
Depreciation,,130300000.000,131900000.000,180500000.000,,
DepreciationAndAmortization,126392000.000,142957000.000,145179000.000,192114000.000,202474000.000,212514000.000
DepreciationDepletionAndAmortization,124455000.000,148669000.000,153337000.000,198570000.000,209993000.000,220432000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,10703000.000,17098000.000,19017000.000,15458000.000,20941000.000,20971000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,13756000.000,117579000.000,0.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,4244000.000,1996000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,433000.000,,0.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,3049000.000,1222000.000,,0.000
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,,0.000,,0.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,10891000.000,8933000.000,,0.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,,2780405000.000,4191371000.000,3738853000.000
DividendsPreferredStock,,,,,1698000.000,3821000.000
EquityMethodInvestmentDividendsOrDistributions,497000.000,444000.000,3942000.000,2611000.000,8621000.000,10430000.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,1001000.000,0.000,0.000,0.000,0.000
FinancingReceivableAllowanceForCreditLossesRecovery,,500000.000,,,0.000,0.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,0.000,0.000,,,
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,-3000.000,,,3000.000,3000.000
GainsLossesOnExtinguishmentOfDebt,,-6904000.000,-76000.000,-7385000.000,-49000.000,0.000
GainsLossesOnSalesOfInvestmentRealEstate,,,,,100190000.000,-6909000.000
GeneralPartnerDistributions,,-1963570000.000,-2123587000.000,,,
GeneralPartnersCapitalAccountDistributionAmount,1658456000.000,,,,,
ImpairmentLossesRelatedToRealEstatePartnerships,5789000.000,,0.000,,,
IncomeLossFromContinuingOperations,56595000.000,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,67530000.000,-59937000.000,-351897000.000,-305055000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,72730000.000,62578000.000,362764000.000,313300000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,66481000.000,39006000.000,72730000.000,62578000.000,362764000.000,313300000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,4244000.000,1996000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,18000000.000,-119575000.000,0.000,0.000
IncomeLossFromEquityMethodInvestments,497000.000,966000.000,3942000.000,2810000.000,8841000.000,14509000.000
IncreaseDecreaseInAccountsReceivable,371000.000,2945000.000,-64000.000,975000.000,9900000.000,-1511000.000
IncreaseDecreaseInDeferredLeasingFees,13136000.000,9235000.000,18476000.000,21031000.000,38623000.000,27625000.000
IncreaseDecreaseInDeferredLiabilities,,2555000.000,4023000.000,1407000.000,1487000.000,1684000.000
IncreaseDecreaseInDeferredRentReceivables,24542000.000,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,0.000,
IncreaseDecreaseInOtherOperatingAssets,2517000.000,826000.000,3664000.000,-1659000.000,-14558000.000,-12872000.000
IncreaseDecreaseInRestrictedCash,,-4204000.000,5000.000,-950000.000,-593000.000,-772000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,2303000.000,1787000.000,4378000.000,3984000.000,1182000.000,11585000.000
InterestCostsCapitalized,,,0.000,3753000.000,1107000.000,
InterestCostsIncurredCapitalized,,,,,,1171000.000
InterestExpense,,108634000.000,110190000.000,120076000.000,119360000.000,110393000.000
InterestIncomeExpenseNet,,-108566000.000,-110132000.000,-120006000.000,-119342000.000,-109208000.000
InterestIncomeOperating,,68000.000,58000.000,70000.000,18000.000,14000.000
InterestPaid,65818000.000,107902000.000,109229000.000,128991000.000,118090000.000,110656000.000
InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,,-986000.000,,,999000.000,611000.000
InvestmentIncomeInterestAndDividend,3077000.000,9497000.000,43226000.000,35141000.000,182648000.000,214102000.000
MinorityInterestInNetIncomeLossOtherMinorityInterests,9886000.000,6013000.000,,,,
MortgageLoansOnRealEstateInterestRate,,,,,0.102,0.093
MultiemployerPlanPeriodContributions,,6600000.000,6907000.000,8639000.000,,
MultiemployerPlansPlanContributions,,,,,9676000.000,9487000.000
NetCashProvidedByUsedInContinuingOperations,,7390000.000,5666000.000,,,
NetCashProvidedByUsedInFinancingActivities,-112947000.000,133495000.000,127292000.000,-212076000.000,-124276000.000,-263290000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-112947000.000,133495000.000,127292000.000,-212076000.000,-124276000.000,-263290000.000
