,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-09-30,2016-12-31,2017-03-31
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,205000.000,,,,30000.000,,,,160000.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,-333000.000,,,,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,74000.000,,,,,,,,,,,,9000.000,,,,,,2000.000,,
IncreaseDecreaseInCustomerAdvances,2000000.000,,,,-617000.000,,,,-37000.000,,,,-29000.000,,,,,,,,
IncreaseDecreaseInDeferredRevenue,4846000.000,,,,-195000.000,,,,-474000.000,,,,-95000.000,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,-9000.000,,,,,,-44000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,,,,,,,-68000.000,,
IncreaseDecreaseInOtherReceivables,76000.000,,,,746000.000,,,,2150000.000,,,,-1812000.000,,,,,,-1769000.000,,
IncreaseDecreaseInPensionAndPostretirementObligations,-1000.000,,,,9000.000,,,,35000.000,,,,-41000.000,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,20000.000,,,,483000.000,,,,7000.000,,,,174000.000,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,155000.000,,,,,,-543000.000,,
IncreaseDecreaseInSecurityDeposits,,,,,-300000.000,,,,325000.000,,,,,,,,,,,,
IncreaseDecreaseInTimeDeposits,-31599000.000,,,,,,,,7132000.000,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,273000.000,,,,,,,,,,,,,,,,
MarketableSecuritiesRealizedGainLoss,,,,,-15000.000,,,,142000.000,,,,-17000.000,,,,,,4000.000,,
MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments,1000.000,,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,323000.000,,,,35494000.000,,,,509000.000,,,,109000.000,,,,,,4000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,323000.000,,,,35494000.000,,,,509000.000,,,,109000.000,,,,,,4000.000,,
NetCashProvidedByUsedInInvestingActivities,-32980000.000,,,,-2610000.000,,,,4182000.000,,,,4516000.000,,,,,,3794000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-32980000.000,,,,-2610000.000,,,,4182000.000,,,,4516000.000,,,,,,3794000.000,,
NetCashProvidedByUsedInOperatingActivities,3461000.000,,,,-3522000.000,,,,-5095000.000,,,,-3456000.000,,,,,,-3923000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3461000.000,,,,-3522000.000,,,,-5095000.000,,,,-3456000.000,,,,,,-3923000.000,,
NetIncomeLoss,-4493000.000,-1992000.000,-4174000.000,-4135000.000,-3995000.000,-4490.000,-5680000.000,-11475510.000,-4755000.000,-6705000.000,-9276000.000,-6196000.000,-5911000.000,-6245000.000,-7226000.000,-5295000.000,-3962000.000,-7203000.000,-6324000.000,-6610000.000,-7864000.000
NonoperatingIncomeExpense,,,,,,,,,,285000.000,11000.000,,-288000.000,56000.000,303000.000,519000.000,266000.000,192000.000,238000.000,38000.000,359000.000
OperatingExpenses,,,,,,,,,4952000.000,,,,,,,,,,,,
OperatingIncomeLoss,-4332000.000,-2118000.000,-4610000.000,-3971000.000,-4190000.000,-4884.000,-5933000.000,-12095116.000,-4860000.000,-6990000.000,-9287000.000,-6713000.000,-5623000.000,-6301000.000,-7529000.000,-5814000.000,-4228000.000,-7395000.000,-6562000.000,-6648000.000,-8223000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,1000.000,,,,229000.000,265.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,-4288000.000,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,395000.000,504000.000,1716000.000,85000.000,-3688000.000,,,,,,582000.000,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,-3688000.000,330000.000,1895000.000,,326000.000,163000.000,582000.000,-1601000.000,974000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,-2000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,142000.000,23000.000,-272000.000,834000.000,-455000.000,-171000.000,336000.000,0.000,99000.000,-283000.000,4000.000,16000.000,16000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,36000.000,-42000.000,,-133000.000,67000.000,3000.000,348000.000,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,213000.000,,537000.000,491000.000,1486000.000,890000.000,-4010000.000,92000.000,2228000.000,558000.000,425000.000,-120000.000,586000.000,-1585000.000,990000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,,,,,,,,,2000.000,,,,,,,,
PaymentsForProceedsFromLongtermInvestments,,,,,,,,,,,,,-1000.000,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,-300000.000,,,,3000.000,,,,,,,,,,,,
PaymentsForProceedsFromShortTermInvestments,,,,,,,,,,,,,-4777000.000,,,,,,-1834000.000,,
PaymentsOfStockIssuanceCosts,,,,,2694000.000,,,,,,,,,,,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,,,,,,,,,,,,,92000.000,,,,,,686000.000,,
PaymentsToAcquireAvailableForSaleSecuritiesEquity,516000.000,,,,1248000.000,,,,4861000.000,,,,,,,,,,,,
PaymentsToAcquireInvestments,690000.000,,,,,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,179000.000,,,,1978000.000,,,,462000.000,,,,271000.000,,,,,,145000.000,,
PriorPeriodReclassificationAdjustment,,,,,5000.000,12.000,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,34106000.000,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,323000.000,,,,1388000.000,,,,509000.000,,,,109000.000,,,,,,4000.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,,313000.000,,,,,,,,64000.000,,,,,,55000.000,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,,,,,,394000.000,,,,,,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,,,1870000.000,,,,37000.000,,,,,,2732000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,6000.000,,
ProceedsFromSaleOfRestrictedInvestments,4000.000,,,,3000.000,,,,112000.000,,,,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,-600000.000,,,,,,,,
ReimbursementFromLimitedPartnershipInvestment,,,,,,,,,10000000.000,,,,,,,,,,,,
ReimbursementRevenue,,,,,,,,,,,,,10000000.000,,,,,,,,
ResearchAndDevelopmentExpense,2868000.000,2976000.000,3427000.000,3435000.000,3748000.000,4146.000,4965000.000,11188854.000,5497000.000,6107000.000,6885000.000,6449000.000,5736000.000,5385000.000,6182000.000,6113000.000,5571000.000,5797000.000,6031000.000,5481000.000,6579000.000
Revenues,154000.000,231000.000,230000.000,101000.000,195000.000,195.000,194000.000,289805.000,95000.000,95000.000,95000.000,94000.000,95000.000,95000.000,95000.000,94000.000,2752000.000,,,,
SalesRevenueNet,154000.000,231000.000,230000.000,101000.000,195000.000,195.000,194000.000,289805.000,95000.000,95000.000,95000.000,94000.000,95000.000,95000.000,95000.000,94000.000,2752000.000,,,,
ShareBasedCompensation,,,,,,,,,,,,,1060000.000,,,,,,485000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,,,4.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,,,,,,,,,12500.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,0.620,,,,,,0.620,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,,,3000.000,,,,,,6000.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,,,,,,,1060000.000,,,,,,485000.000,,
StockIssuedDuringPeriodValueStockOptionsExercised,8000.000,,,,146000.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,57512930.000,58358476.000,,59254132.000,61510550.000,65607976.000,-122858253.000,69131435.000,70070509.000,70668008.000,-139585615.000,79370673.000,79935477.000,80674961.000,81038879.000,91753808.000
