,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CommonStockValue,602300000.000,527300000.000,267300000.000,267300000.000,267300000.000,267300000.000,286100000.000,286100000.000,286100000.000,286100000.000,286100000.000,286100000.000,286100000.000,286100000.000,286100000.000,286100000.000,286100000.000,286100000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,175000000.000,,,,177100000.000,,,
DeferredTaxAssetsGross,,,,,,,68800000.000,,,,82300000.000,,,,69400000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-88800000.000,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,65400000.000,,,,80000000.000,,,,69200000.000,,,
DeferredTaxAssetsNetCurrent,98200000.000,75700000.000,145400000.000,127500000.000,100400000.000,76100000.000,42800000.000,42700000.000,43800000.000,43800000.000,69100000.000,69700000.000,69900000.000,70600000.000,8900000.000,3900000.000,3900000.000,3900000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,26900000.000,,,,24600000.000,,,,14500000.000,,,
DeferredTaxAssetsOther,,,,,,,7800000.000,,,,6800000.000,,,,6400000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,34100000.000,,,,50900000.000,,,,48500000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,3400000.000,,,,2300000.000,,,,200000.000,,,
DeferredTaxLiabilities,,,,,,,154200000.000,,,,95000000.000,,,,107900000.000,,,
DeferredTaxLiabilitiesNoncurrent,67500000.000,65000000.000,127400000.000,122800000.000,128200000.000,134900000.000,131600000.000,129900000.000,136400000.000,134500000.000,164100000.000,168200000.000,170400000.000,181700000.000,116800000.000,113300000.000,114600000.000,114900000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,154200000.000,,,,175000000.000,,,,177100000.000,,,
DefinedBenefitPlanFundedStatusOfPlan,,,,,,,0.000,,,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,,,,,,,,9100000.000,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,5000000.000,6300000.000,,,,,,,,
DueFromRelatedPartiesCurrent,33300000.000,25700000.000,6600000.000,21000000.000,34700000.000,42900000.000,40000000.000,1000000.000,200000.000,100000.000,20000000.000,20900000.000,24500000.000,23600000.000,30200000.000,26500000.000,27000000.000,28900000.000
DueToRelatedPartiesCurrent,2400000.000,1400000.000,6700000.000,5100000.000,28400000.000,37600000.000,6900000.000,9600000.000,9400000.000,19100000.000,54300000.000,40900000.000,23300000.000,32700000.000,61100000.000,37000000.000,37400000.000,40200000.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,3700000.000,,,,500000.000,,,,,,,
EquityMethodInvestments,,,,,,12100000.000,13100000.000,14400000.000,12600000.000,13400000.000,14700000.000,15600000.000,15200000.000,15800000.000,14700000.000,14800000.000,14300000.000,13800000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,372500000.000,387000000.000,413300000.000,424900000.000,437300000.000,431100000.000,444100000.000,451200000.000,458900000.000,466300000.000,483100000.000,491200000.000,501400000.000,519800000.000
FiniteLivedIntangibleAssetsNet,,,,,1872900000.000,1893300000.000,1916500000.000,1923100000.000,1942800000.000,1938300000.000,1951000000.000,1956400000.000,1969200000.000,1983200000.000,2007600000.000,2008000000.000,2010700000.000,2040900000.000
Goodwill,,,,,,,2600000.000,,,,,,,,,,,
IncomeTaxesReceivable,,,,,,,30800000.000,,,,34900000.000,,,,45800000.000,,,
InterestPayableCurrent,,,,,,,15300000.000,,,,6100000.000,,,,,,,
Liabilities,1223300000.000,1317000000.000,1568500000.000,1577100000.000,1468700000.000,1455100000.000,1371300000.000,1326600000.000,1430300000.000,1386200000.000,1574700000.000,1510900000.000,1506200000.000,1527900000.000,1454700000.000,1471500000.000,1450700000.000,1455400000.000
LiabilitiesAndStockholdersEquity,2779200000.000,2844600000.000,2895800000.000,2942100000.000,2904400000.000,2932100000.000,2909500000.000,2919600000.000,2987200000.000,3002700000.000,3235700000.000,3226400000.000,3297000000.000,3395800000.000,3406800000.000,3182700000.000,3236200000.000,3312700000.000
LiabilitiesCurrent,154100000.000,187300000.000,200700000.000,213900000.000,212900000.000,174300000.000,113100000.000,228800000.000,123800000.000,135900000.000,223800000.000,154800000.000,136500000.000,154100000.000,142400000.000,181000000.000,163100000.000,177800000.000
LongTermDebt,,,,,1172400000.000,,947000000.000,,,,1188800000.000,,,,1109600000.000,,,
LongTermDebtAndCapitalLeaseObligations,869100000.000,948700000.000,945800000.000,940900000.000,940000000.000,934900000.000,938000000.000,837200000.000,989000000.000,960000000.000,1114400000.000,1116100000.000,1112400000.000,1107400000.000,1103500000.000,1097400000.000,1093600000.000,1087200000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,11000000.000,17200000.000,17200000.000,16900000.000,17700000.000,17300000.000,18800000.000,114100000.000,19200000.000,19300000.000,81800000.000,19900000.000,19800000.000,19800000.000,19700000.000,49900000.000,20000000.000,20100000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,,,,,,,1123200000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,775800000.000,,,,769400000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,31400000.000,,,,12500000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,18500000.000,,,,32200000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,269500000.000,,,,19200000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,19200000.000,,,,270200000.000,,,
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,81800000.000,,,,19700000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,766100000.000,,,,775800000.000,,,,764400000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,16400000.000,,,,79300000.000,,,,16600000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,18300000.000,,,,31400000.000,,,,11600000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,112400000.000,,,,18300000.000,,,,31400000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,16700000.000,,,,267300000.000,,,,18300000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,17100000.000,,,,16700000.000,,,,267300000.000,,,
MaterialsSuppliesAndOther,,32600000.000,35400000.000,35700000.000,35000000.000,32600000.000,32900000.000,43000000.000,49500000.000,44800000.000,38300000.000,43000000.000,40100000.000,38900000.000,29800000.000,41400000.000,48800000.000,45400000.000
NotesPayableRelatedPartiesClassifiedCurrent,,39000000.000,39000000.000,39000000.000,39000000.000,0.000,0.000,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,39000000.000,17500000.000,217500000.000,217500000.000,175700000.000,199900000.000,178300000.000,121400000.000,169100000.000,148200000.000,64200000.000,64100000.000,79900000.000,77400000.000,70700000.000,58500000.000,57000000.000,52100000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,152300000.000,,,,69500000.000,,,,66200000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,29200000.000,,,,27400000.000,,,,28500000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,8600000.000,,,,1700000.000,,,,2100000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,15700000.000,,,,4700000.000,,,,3300000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,17000000.000,,,,15200000.000,,,,5700000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,24500000.000,,,,19000000.000,,,,24700000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,57300000.000,,,,1500000.000,,,,1900000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,,,6100000.000,,,,5500000.000,,,,25900000.000,,,
OtherAssetsCurrent,60900000.000,104500000.000,83900000.000,80500000.000,70500000.000,61100000.000,79000000.000,66400000.000,97500000.000,93500000.000,77600000.000,67300000.000,45400000.000,72400000.000,92200000.000,65000000.000,57700000.000,55000000.000
OtherAssetsMiscellaneousCurrent,,,,,,,100000.000,,,,100000.000,,,,400000.000,,,
OtherAssetsNoncurrent,34100000.000,36400000.000,101000000.000,89300000.000,79400000.000,69500000.000,60300000.000,50600000.000,34000000.000,28400000.000,28800000.000,25800000.000,24100000.000,22600000.000,21000000.000,18700000.000,18200000.000,17400000.000
OtherLiabilitiesNoncurrent,93600000.000,98500000.000,77100000.000,82000000.000,11900000.000,11100000.000,10300000.000,9300000.000,12000000.000,7600000.000,8200000.000,7700000.000,7000000.000,7300000.000,21300000.000,21300000.000,22400000.000,23400000.000
OtherLongTermInvestments,12000000.000,11500000.000,11300000.000,13000000.000,10800000.000,,,,,,,,,,,,,
OtherPrepaidExpenseCurrent,,,,,,,,,,,42600000.000,,,,46000000.000,,,
PrepaidExpenseCurrent,,,,,,,48100000.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,712300000.000,760500000.000,820500000.000,857300000.000,928700000.000,969200000.000,1011700000.000,1065900000.000,1030500000.000,1090000000.000,1134600000.000,1189100000.000,1264400000.000,1342000000.000,1427500000.000,1187000000.000,1261700000.000,1334800000.000
StockholdersEquity,1555900000.000,1527600000.000,1327300000.000,1365000000.000,1435700000.000,1477000000.000,1538200000.000,1593000000.000,1556900000.000,1616500000.000,1661000000.000,1715500000.000,1790800000.000,1867900000.000,1952100000.000,1711200000.000,1785500000.000,1857300000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1555900000.000,1527600000.000,1327300000.000,1365000000.000,1435700000.000,1477000000.000,1538200000.000,1593000000.000,1556900000.000,1616500000.000,1661000000.000,1715500000.000,1790800000.000,1867900000.000,1952100000.000,1711200000.000,1785500000.000,1857300000.000
TaxesPayableCurrent,,,,,,,4600000.000,,,,5100000.000,,,,,,,
