,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
InterestIncomeOther,,,,,,,,,,,1214.000,1188.000,2062.000
InvestmentIncomeInterest,4730.000,5226.000,2442.000,3236.000,2928.000,4320.000,1236.000,1250.000,1252.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,-1538.000,,,,-1106.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1538.000,,,,-1106.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,,-211.000,,,,-6235.000,,,,-425.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-211.000,,,,-6235.000,,,,-425.000,,
NetCashProvidedByUsedInOperatingActivities,,,203300.000,,,,71013.000,,,,93705.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,203300.000,,,,71013.000,,,,93705.000,,
NetIncomeLoss,18600.000,38273.000,,,,,,,,,,,
NetIncomeLossAllocatedToGeneralPartners,186.000,383.000,24.000,390245.000,-4.000,199994.000,-373.000,31.000,-34.000,-44.000,-238.000,1.000,-314.000
NetIncomeLossAllocatedToLimitedPartners,18414.000,37890.000,2381.000,722788.000,-469856.000,-200656.000,-36967.000,3116.000,-3384.000,-4389.000,-3059559.000,103.000,-131378.000
NetIncomeLossPerOutstandingGeneralPartnershipUnit,186.000,383.000,24.000,,,,,,,,,,
NetIncomeLossPerOutstandingGeneralPartnershipUnitNetOfTax,,,,,,,,31.000,-34.000,,-238.000,1.000,
NetIncomeLossPerOutstandingLimitedPartnershipUnit,0.620,1.280,0.080,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,0.110,-0.110,,-103.390,0.000,-4.440
OperatingExpenses,41184.000,23472.000,67276.000,36763.000,50719.000,32941.000,76310.000,35736.000,42276.000,44090.000,3098020.000,38009.000,5003911.000
OperatingIncomeLoss,12520.000,30822.000,-16877.000,13135.000,-19528.000,-42974.000,-40076.000,897.000,-5370.000,-6934.000,-3062411.000,-2134.000,-134354.000
OperatingLeasesIncomeStatementLeaseRevenue,53704.000,54294.000,50399.000,49898.000,31191.000,-10033.000,36234.000,36633.000,36906.000,37156.000,35609.000,35875.000,3556.000
OtherNonoperatingIncome,1350.000,2225.000,2850.000,2000.000,1950.000,2250.000,1500.000,1000.000,700.000,1250.000,1400.000,1050.000,600.000
PartnersCapitalAccountTreasuryUnitsPurchases,,,,,,,359484.000,,,,359484.000,,
PartnersCapitalAccountUnitsTreasury,,,,,,,407.750,,,,407.750,,
PaymentsOfCapitalDistribution,,,,,,,1106.000,,,,0.000,,
PaymentsToDevelopRealEstateAssets,,,211.000,,,,6235.000,,,,425.000,,
ProfessionalFees,16335.000,11801.000,32314.000,7751.000,24145.000,21970.000,37331.000,12328.000,26085.000,26203.000,31173.000,16646.000,22329.000
RealEstateCostOfRealEstateSold,,,,,,,0.000,,,,,,
RealEstateImprovements,,,,,,,6235.000,,,,425.000,,
RealEstateRevenueNet,53704.000,54294.000,50399.000,49898.000,31191.000,-10033.000,36234.000,36633.000,36906.000,37156.000,35609.000,35875.000,4869557.000
SellingAndMarketingExpense,,0.000,,,798.000,,,,0.000,,,,
WeightedAverageLimitedPartnershipUnitsOutstanding,29593.000,29593.000,29593.000,29593.000,29593.000,-59186.000,29593.000,29593.000,29593.000,-59186.000,29593.000,29593.000,29593.000
