,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,26313000.000,44355000.000,51630000.000,37831000.000,30125000.000,34587000.000,39652000.000,43162000.000,37256000.000,60864000.000,56592000.000,51152000.000,39232000.000,39414000.000,45788000.000,41869000.000,39712000.000,44500000.000,47724000.000,51277000.000,56657000.000,57702000.000,57003000.000,60064000.000,51739000.000
AccountsReceivableNetCurrent,50236000.000,45121000.000,29095000.000,10996000.000,5849000.000,30484000.000,21991000.000,17555000.000,11927000.000,8306000.000,34481000.000,17672000.000,26159000.000,21033000.000,17433000.000,17696000.000,27280000.000,7781000.000,10384000.000,13490000.000,30127000.000,25667000.000,26622000.000,20082000.000,17210000.000
AccrualForEnvironmentalLossContingencies,,,,,,151500000.000,148100000.000,,,,,,,41300000.000,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesNoncurrent,143728000.000,143026000.000,141923000.000,111563000.000,111706000.000,111806000.000,113928000.000,93370000.000,94056000.000,105462000.000,49862000.000,46766000.000,55353000.000,56968000.000,56793000.000,55619000.000,55781000.000,70718000.000,70822000.000,74549000.000,75729000.000,73019000.000,83598000.000,79927000.000,79334000.000
AccruedReclamationCostsCurrent,175349000.000,175597000.000,178415000.000,42248000.000,40230000.000,39694000.000,34146000.000,19845000.000,19845000.000,19845000.000,74481000.000,58425000.000,58640000.000,58190000.000,2236000.000,1631000.000,1631000.000,21191000.000,20788000.000,20989000.000,20989000.000,24127000.000,17866000.000,5653000.000,7453000.000
AccumulatedCapitalizedInterestCosts,,,,,,,,,,,,,,,,11800000.000,,,,13500000.000,,,,16200000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,390202000.000,,,,436536000.000,,,,515371000.000,,,,623697000.000,,,,730277000.000,,,,842093000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,835000.000,,,,2059000.000,,,,-2552000.000,,,,-1409000.000,,,,-1159000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,,,,,46000.000,-1600000.000,-5200000.000,-2000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-24333000.000,,,,-25977000.000,,,,-23747000.000,,,,-30622000.000,,,,-31472000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-23498000.000,,,,-23918000.000,,,,-26299000.000,,,,-32031000.000,,,,-32631000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-14761000.000,-15843000.000,-16640000.000,-23498000.000,-23717000.000,-24304000.000,-21219000.000,-23918000.000,-26577000.000,-28694000.000,-27565000.000,-26299000.000,-24949000.000,-27137000.000,-24894000.000,-32031000.000,-30095000.000,-31250000.000,-31640000.000,-32631000.000,-31566000.000,-30327000.000,-30942000.000,-34602000.000,-31398000.000
AdditionalPaidInCapital,1180195000.000,1180740000.000,1181559000.000,1215229000.000,1215785000.000,1216659000.000,1217461000.000,1218283000.000,1219080000.000,1424198000.000,1425581000.000,1426845000.000,1431903000.000,1447333000.000,1484969000.000,1486750000.000,1495893000.000,1515362000.000,1517514000.000,1519598000.000,1528820000.000,1538148000.000,1594816000.000,1597212000.000,1603324000.000
AssetRetirementObligation,,,,37643000.000,,38035000.000,38219000.000,34325000.000,,,,43244000.000,52108000.000,,,46539000.000,,,,53233000.000,,,,59108000.000,
Assets,1417089000.000,1460389000.000,1515720000.000,1396090000.000,1397733000.000,1390494000.000,1403603000.000,1378290000.000,1380112000.000,2272455000.000,2269012000.000,2232119000.000,2250281000.000,2255127000.000,2252453000.000,2262064000.000,2259951000.000,2292268000.000,2285213000.000,2221925000.000,2239173000.000,2270810000.000,2363679000.000,2371677000.000,2406461000.000
AssetsCurrent,471783000.000,522315000.000,542812000.000,362744000.000,353430000.000,339496000.000,330949000.000,282898000.000,258231000.000,399117000.000,389886000.000,343635000.000,332271000.000,346880000.000,318439000.000,316359000.000,308325000.000,299084000.000,291163000.000,269533000.000,276854000.000,311135000.000,310001000.000,303384000.000,315155000.000
AssetsFairValueDisclosure,,,35717000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,,,,4100000.000,4100000.000,3900000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,,,4400000.000,4200000.000,4000000.000,3200000.000,3200000.000,,,
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,,,,,,,15100000.000,,29117000.000,36505000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,,,,,,,,,,,,,,,,,,24500000.000,29100000.000,36500000.000
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,5237000.000,4161000.000,3305000.000,,,,,,,,,,,,,,,,,,,,6400000.000,5000000.000,5100000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,0.300,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,933381000.000,933381000.000,,,,,933381000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,177587000.000,177587000.000,,,,,177587000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,7036000.000,7036000.000,,,,,7036000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,14307000.000,14307000.000,,,,,14307000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,22227000.000,22227000.000,,,,,22227000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,,,,,4471000.000,4471000.000,,,,,4471000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,218868000.000,218868000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,714513000.000,714513000.000,,,,,714513000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,795000.000,795000.000,,,,,795000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,715391000.000,715391000.000,,,,,715391000.000,,,,,,,,,
CapitalLeaseObligations,,7500000.000,7600000.000,10062000.000,13532000.000,13606000.000,14699000.000,17499000.000,22511000.000,20671000.000,19931000.000,22740000.000,22530000.000,20471000.000,19362000.000,22657000.000,21667000.000,19976000.000,18977000.000,17576000.000,15642000.000,14690000.000,13684000.000,11491000.000,11724000.000
CapitalLeaseObligationsCurrent,,3045000.000,3514000.000,4005000.000,4797000.000,4552000.000,4654000.000,5564000.000,7294000.000,7128000.000,7398000.000,8471000.000,8482000.000,8410000.000,8470000.000,9491000.000,10289000.000,9894000.000,9492000.000,8735000.000,8216000.000,7761000.000,7175000.000,5653000.000,5647000.000
CapitalLeaseObligationsNoncurrent,,4473000.000,4070000.000,6265000.000,8826000.000,9054000.000,10163000.000,11935000.000,15389000.000,13671000.000,12603000.000,14332000.000,14112000.000,12061000.000,10890000.000,13650000.000,11590000.000,10187000.000,9485000.000,8841000.000,7427000.000,7316000.000,6532000.000,5838000.000,6088000.000
CapitalLeasedAssetsGross,,,,15800000.000,,,,28900000.000,,,,41200000.000,,,,50700000.000,,,,39900000.000,,,,42200000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,7800000.000,10754000.000,14438000.000,14389000.000,15529000.000,18419000.000,23628000.000,21631000.000,20809000.000,23833000.000,23584000.000,21374000.000,20190000.000,23785000.000,22713000.000,20815000.000,19814000.000,18733000.000,16309000.000,15351000.000,14212000.000,12047000.000,12309000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,4190000.000,4765000.000,4460000.000,4436000.000,,7293000.000,6970000.000,6789000.000,9011000.000,8903000.000,8535000.000,9111000.000,10266000.000,10195000.000,9715000.000,9450000.000,9055000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,21000.000,15000.000,10000.000,5000.000,1931000.000,,,,,,,,,,,71000.000,,587000.000,638000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,1303000.000,2239000.000,1984000.000,2079000.000,4618000.000,2851000.000,2065000.000,1679000.000,1734000.000,1601000.000,1074000.000,807000.000,1782000.000,1700000.000,1317000.000,1123000.000,972000.000,2723000.000,2482000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour,,,,,,,,,,,,,,,,,,,,,,,583000.000,295000.000,604000.000
CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,,,,,,,,,,,,,,,,,2207000.000,1671000.000,1771000.000
CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,,,,,,,,,,,,,,,,4592000.000,4081000.000,3946000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,2506000.000,3519000.000,3668000.000,4091000.000,5821000.000,6092000.000,5476000.000,5160000.000,5201000.000,4918000.000,4150000.000,3348000.000,4115000.000,3821000.000,3509000.000,3294000.000,3159000.000,5044000.000,4906000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,2734000.000,3900000.000,4267000.000,4918000.000,6049000.000,7392000.000,7120000.000,7181000.000,7887000.000,8162000.000,7615000.000,6924000.000,7622000.000,6997000.000,6274000.000,5876000.000,5547000.000,7955000.000,7325000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,500000.000,692000.000,906000.000,783000.000,830000.000,920000.000,1117000.000,960000.000,878000.000,1093000.000,1054000.000,903000.000,828000.000,1128000.000,1046000.000,839000.000,837000.000,1157000.000,667000.000,661000.000,528000.000,556000.000,585000.000
CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,,,,,,,,,,,,,,,,,6830000.000,6000000.000,5988000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,5700000.000,,,,5300000.000,,,,10100000.000,,,,8600000.000,,,,24400000.000,,,,26000000.000,
