,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,15616290.000,9139654.000,6737537.000,14631693.000,8508598.000
CustodyFees,29759.000,32580.000,28814.000,29920.000,27293.000,27494.000
ForeignCurrencyTransactionGainLossRealized,-14485.000,13207.000,-78602.000,41091.000,-306844.000,-168897.000
ForeignCurrencyTransactionGainLossUnrealized,-36141.000,4053.000,4540.000,-122867.000,81567.000,-70706.000
GeneralAndAdministrativeExpense,400917.000,381158.000,332718.000,305679.000,338595.000,389364.000
IncomeLossAttributableToParent,,,,,8483013.000,19850504.000
InvestmentIncomeInterest,374054.000,215270.000,211792.000,133007.000,274965.000,643835.000
NetIncomeLoss,-10114045.000,-9020970.000,-8814838.000,19805001.000,,
NetIncomeLossAllocatedToGeneralPartners,,,,,449760.000,1753733.000
NetIncomeLossAllocatedToLimitedPartners,,,,,8033253.000,18096771.000
OperatingExpenses,3799534.000,4149017.000,3780194.000,3157265.000,3513215.000,4052744.000
PartnersCapitalAccountContributions,22825712.000,15707564.000,6638417.000,1855905.000,11607000.000,13680389.000
PartnersCapitalAccountRedemptions,18623951.000,20265501.000,23512043.000,12761595.000,11561854.000,12890546.000
TradingActivityGainsAndLossesNet,,-5126432.000,-5157590.000,23054162.000,,
TradingGainsLosses,,,,,12053698.000,23465959.000
UnrealizedGainLossOnDerivatives,-4404373.000,-903027.000,1367401.000,-1878935.000,1695698.000,751472.000
