,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,13426000.000,13869000.000,17421000.000,10683000.000,10398000.000,14374000.000,18050000.000,8942000.000,12328000.000,11630000.000,14801000.000,9153000.000,14566000.000,14040000.000,15572000.000,11641000.000,14432000.000,15494000.000,16592000.000,11322000.000,12933000.000,14621000.000,13366000.000,10320000.000,12093000.000
AccountsReceivableNetCurrent,35758000.000,26862000.000,96743000.000,41895000.000,37227000.000,26010000.000,111578000.000,42108000.000,37708000.000,24888000.000,102786000.000,40721000.000,45292000.000,25698000.000,102325000.000,43253000.000,41511000.000,27909000.000,98088000.000,51010000.000,40448000.000,29061000.000,81718000.000,42964000.000,38665000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,1954000.000,,,,2618000.000,,,,2776000.000,,,,3284000.000,,,,2716000.000,,,,3004000.000,
AccruedEmployeeBenefitsCurrent,,,,2004000.000,,,,7121000.000,,,,7825000.000,,,,7185000.000,,,,7440000.000,,,,7012000.000,
AccruedIncomeTaxesCurrent,1428000.000,,3661000.000,,2376000.000,,8137000.000,6118000.000,4846000.000,249000.000,11113000.000,327000.000,3783000.000,,5090000.000,1070000.000,2807000.000,550000.000,10737000.000,4436000.000,1935000.000,,3955000.000,,2023000.000
AccruedLiabilitiesCurrent,41059000.000,41197000.000,47773000.000,43069000.000,40890000.000,42889000.000,49891000.000,45150000.000,43322000.000,45773000.000,49539000.000,45580000.000,45038000.000,44598000.000,52590000.000,46482000.000,43551000.000,46891000.000,53119000.000,50117000.000,43273000.000,44677000.000,52354000.000,46300000.000,42337000.000
AccruedSalariesCurrent,,,,8817000.000,,,,8948000.000,,,,9445000.000,,,,9788000.000,,,,9383000.000,,,,9840000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,230125000.000,234714000.000,238395000.000,242935000.000,248369000.000,252784000.000,258112000.000,262437000.000,266979000.000,270827000.000,274448000.000,279619000.000,284724000.000,289248000.000,293642000.000,298128000.000,302877000.000,306629000.000,310887000.000,314949000.000,317869000.000,322270000.000,326609000.000,330922000.000,336074000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-351000.000,,,,908000.000,,793000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,257000.000,,,,-111000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,5173000.000,,,,3838000.000,,3838000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-14686000.000,,,,-13406000.000,,-13496000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-13732000.000,-13100000.000,-17360000.000,-19953000.000,-18281000.000,-19910000.000,-18002000.000,-16447000.000,-16164000.000,-17182000.000,-16403000.000,-4638000.000,-6153000.000,-5252000.000,-7905000.000,-13098000.000,-15758000.000,-15809000.000,-18217000.000,-17364000.000,-16101000.000,-16059000.000,-16805000.000,-20246000.000,-19294000.000
AdditionalPaidInCapitalCommonStock,549264000.000,543503000.000,541362000.000,533677000.000,566599000.000,563859000.000,556771000.000,547576000.000,590762000.000,584969000.000,584128000.000,572669000.000,615922000.000,613467000.000,607216000.000,599186000.000,650724000.000,643429000.000,632667000.000,622882000.000,668864000.000,666322000.000,649514000.000,646768000.000,680440000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1824000.000,1661000.000,2621000.000,1731000.000,1618000.000,1502000.000,3501000.000,2142000.000,2187000.000,1907000.000,3446000.000,2042000.000,2068000.000,1806000.000,3391000.000,1968000.000,1976000.000,2019000.000,3349000.000,2225000.000,2224000.000,2038000.000,3274000.000,1884000.000,1937000.000
Assets,857474000.000,858910000.000,875621000.000,857856000.000,858636000.000,865437000.000,901239000.000,846737000.000,855669000.000,857158000.000,901508000.000,888409000.000,891910000.000,898740000.000,926518000.000,910386000.000,910931000.000,917236000.000,937397000.000,908983000.000,896449000.000,909226000.000,927484000.000,920101000.000,910731000.000
