,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,22511000.000,20113000.000,24785000.000,23565000.000,26472000.000,30340000.000,36351000.000,29804000.000,29107000.000,39102000.000,40228000.000,34533000.000,38495000.000,45378000.000,50499000.000,45218000.000,45797000.000,44707000.000,44841000.000,43544000.000,50546000.000,50844000.000,53506000.000,47713000.000
AccountsReceivableGrossCurrent,,,,,37633000.000,41898000.000,36713000.000,37687000.000,36990000.000,40328000.000,38463000.000,36893000.000,35764000.000,37252000.000,36417000.000,36546000.000,37873000.000,37453000.000,36667000.000,35526000.000,33275000.000,32467000.000,37408000.000,35141000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,1066000.000,875000.000,1288000.000,995000.000,1119000.000,1020000.000,1051000.000,1019000.000,844000.000,1003000.000,939000.000,1003000.000,1002000.000,1050000.000,1044000.000,1045000.000,1041000.000,993000.000,1048000.000,1035000.000
AccruedLiabilitiesCurrent,22054000.000,22319000.000,23811000.000,15258000.000,17721000.000,18414000.000,20537000.000,17731000.000,15270000.000,16227000.000,18787000.000,13594000.000,16026000.000,15877000.000,19399000.000,14956000.000,16102000.000,15331000.000,14491000.000,13202000.000,16561000.000,15656000.000,15293000.000,13310000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,98034000.000,114847000.000,132146000.000,149924000.000,168964000.000,187645000.000,204989000.000,222682000.000,240729000.000,258956000.000,277633000.000,297423000.000,317194000.000,338557000.000,358820000.000,378738000.000,399705000.000,421433000.000,440140000.000,459875000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-36000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,28414000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,13379000.000,13386000.000,-57518000.000,-24133000.000,-24131000.000,-23872000.000,-28450000.000,-28335000.000,-28208000.000,-28068000.000,-4716000.000,-4891000.000,-4862000.000,-4839000.000,-23947000.000,-25184000.000,-22664000.000,-28094000.000,-29388000.000,-29235000.000,-29082000.000,-34441000.000,-35218000.000,-22156000.000
AdditionalPaidInCapitalCommonStock,163190000.000,163708000.000,164328000.000,164623000.000,165123000.000,165618000.000,165941000.000,166002000.000,166700000.000,167401000.000,167869000.000,167937000.000,168962000.000,169913000.000,170521000.000,169967000.000,173831000.000,174005000.000,178019000.000,178246000.000,178809000.000,179387000.000,179958000.000,180429000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,4542000.000,5160000.000,2631000.000,3333000.000,3646000.000,3622000.000,3942000.000,3843000.000,3700000.000,3874000.000,3755000.000,4189000.000,3820000.000,3873000.000,3931000.000,4036000.000,4155000.000,3979000.000,4031000.000,3764000.000
