,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,87190.000,-64553.000,30282.000,-5780.000,7123.000,-44637.000
IncreaseDecreaseInDeferredCharges,,-2332.000,0.000,,,
IncreaseDecreaseInDueToAffiliates,-173854.000,-74177.000,73288.000,96367.000,,36972.000
IncreaseDecreaseInIntangibleAssetsCurrent,55262.000,,,,,
IncreaseDecreaseInInterestPayableNet,1340649.000,678900.000,335222.000,354640.000,313340.000,342513.000
IncreaseDecreaseInOtherCurrentAssets,114605.000,-53108.000,-5569.000,871.000,-3877.000,2944.000
IncreaseDecreaseInRestrictedCash,188394.000,48039.000,10433.000,18885.000,36864.000,-1128.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,78646.000,-53269.000,-23736.000,8864.000,-17894.000,-12481.000
IncreaseDecreaseInSecurityDeposits,-498.000,7874.000,-2300.000,230.000,-4271.000,-4224.000
InterestExpenseDebt,435652.000,425899.000,424904.000,423829.000,422691.000,
InterestIncomeSecuritiesTaxExempt,,0.000,0.000,,,
InterestPaid,,,89682.000,69192.000,109351.000,78973.000
InterestRevenueExpenseNet,,26.000,53.000,47.000,39.000,
NetCashProvidedByUsedInFinancingActivities,799870.000,-1071958.000,-40763.000,-35360.000,-50260.000,-19596.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,799870.000,-1071958.000,-40763.000,-35360.000,-50260.000,-19596.000
NetCashProvidedByUsedInInvestingActivities,-643998.000,1480616.000,-10433.000,-18885.000,-36864.000,1128.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-643998.000,1480616.000,-10433.000,-18885.000,-36864.000,1128.000
NetCashProvidedByUsedInOperatingActivities,313577.000,211002.000,-95978.000,-57793.000,-278211.000,-339901.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,313577.000,211002.000,-95978.000,-57793.000,-278211.000,-339901.000
NetIncomeLoss,-1577436.000,12375229.000,-564928.000,-490611.000,-588021.000,-675391.000
NetIncomeLossAllocatedToLimitedPartners,-1561662.000,12251477.000,-559279.000,-485705.000,-582141.000,-668637.000
NetIncomeLossAttributableToNoncontrollingInterest,1340060.000,153565.000,-3478.000,-2702.000,-2814.000,-3675.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-26.510,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,-9.490,-8.240,-9.880,-11.350
OperatingExpenses,3045873.000,3253497.000,1417818.000,1360819.000,1439775.000,315220.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,,820528.000,
OtherIncome,28291.000,32197.000,32683.000,29619.000,28412.000,
OtherSalesRevenueNet,,32171.000,32630.000,29572.000,28373.000,
PartnersCapitalAccountDistributions,-124659.000,-615531.000,-24568.000,-18094.000,31861.000,
PaymentsOfDividendsMinorityInterest,124659.000,615531.000,24568.000,18094.000,,
PaymentsToAcquireBuildings,460604.000,120738.000,0.000,0.000,,
PaymentsToMinorityShareholders,,,,,31861.000,
ProceedsFromIssuanceOfLongTermDebt,,0.000,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,58928000.000,58928000.000
ProceedsFromLoans,1500000.000,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,-34000.000,0.000,,,,
ProceedsFromSaleOfPropertyHeldForSale,5000.000,2241885.000,0.000,0.000,,
ProfitLoss,,,-568406.000,-493313.000,-590835.000,-679066.000
PropertyManagementFeeRevenue,,179901.000,60016.000,,,
RealEstateInsurance,46082.000,31450.000,33450.000,36847.000,35220.000,
RealEstateTaxExpense,75044.000,72995.000,72689.000,64479.000,55821.000,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,192160.000,137943.000
RepaymentsOfLongTermDebt,486209.000,458759.000,16195.000,17266.000,18399.000,19596.000
Revenues,1115523.000,825809.000,849412.000,867506.000,848940.000,
SalesRevenueNet,1087232.000,793612.000,816729.000,837887.000,820528.000,
UtilitiesOperatingExpenseOperations,197453.000,91335.000,120159.000,146645.000,138737.000,
