,2016-06-30,2016-09-30,2017-03-31
AdvertisingExpense,,,8867.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,447475.000
CostOfRevenue,751563.000,677729.000,764400.000
DeferredIncomeTaxExpenseBenefit,,,-307256.000
DeferredOtherTaxExpenseBenefit,,,-127777.000
Depreciation,,,4304.000
DepreciationDepletionAndAmortization,,,4304.000
EarningsPerShareBasicAndDiluted,0.040,0.040,-0.020
GeneralAndAdministrativeExpense,569332.000,681801.000,2412067.000
GrossProfit,1373976.000,1550753.000,1729711.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,738845.000,783376.000,-758394.000
IncomeTaxExpenseBenefit,,,-307256.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,-257854.000
IncomeTaxReconciliationNondeductibleExpense,,,504.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-49906.000
IncreaseDecreaseInAccountsPayable,,,38109.000
IncreaseDecreaseInAccountsReceivable,,,248402.000
IncreaseDecreaseInAccruedLiabilities,,,-291575.000
IncreaseDecreaseInDeferredRevenue,,,5202.000
IncreaseDecreaseInPrepaidExpense,,,53769.000
NetCashProvidedByUsedInOperatingActivities,,,447475.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,447475.000
NetIncomeLoss,738845.000,783376.000,-451138.000
OperatingExpenses,635131.000,767377.000,2488105.000
OperatingIncomeLoss,738845.000,783376.000,-758394.000
OperatingLeasesRentExpenseNet,,,74399.000
ResearchAndDevelopmentExpense,,,143042.000
Revenues,2125539.000,2228482.000,2494111.000
SalesRevenueNet,2125539.000,2228482.000,2494111.000
SellingExpense,65799.000,85576.000,76038.000
StockIssued1,,,1752000.000
StockIssuedDuringPeriodSharesNewIssues,,,20805860.000
StockIssuedDuringPeriodValueNewIssues,,,-1752000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,-127777.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,20805860.000,20805860.000,23725860.000
