,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2012-12-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,2959000.000,4425000.000,3940000.000,3492000.000,4151000.000,3176000.000,,2821000.000,2160000.000,2371000.000,1879000.000,2434000.000,5080000.000,3840000.000,6814000.000,10385000.000,9840000.000,6901000.000,7844000.000,8429000.000,9095000.000,11572000.000,7696000.000,5779000.000
AccountsReceivableNetCurrent,1087000.000,1191000.000,2078000.000,2353000.000,2271000.000,2320000.000,,1662000.000,2272000.000,1936000.000,2782000.000,1332000.000,1391000.000,3361000.000,6284000.000,3813000.000,1805000.000,2904000.000,8599000.000,2859000.000,7537000.000,6066000.000,5883000.000,7742000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,5737000.000,-5997000.000,-6263000.000,,6773000.000,7030000.000,7266000.000,7167000.000,7416000.000,7693000.000,7958000.000,7951000.000,8189000.000,8423000.000,8646000.000,8996000.000,9610000.000,10223000.000,10829000.000,11329000.000,11700000.000
AdditionalPaidInCapital,315822000.000,328566000.000,340054000.000,347506000.000,349608000.000,367088000.000,,391521000.000,407894000.000,418783000.000,447913000.000,470785000.000,481807000.000,487089000.000,491098000.000,512464000.000,522590000.000,549543000.000,557091000.000,559111000.000,561024000.000,566314000.000,571904000.000,590971000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,92000.000,,,,92000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,19000.000,19000.000,,16000.000,15000.000,13000.000,13000.000,13000.000,6000.000,6000.000,6000.000,5000.000,5000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,27015000.000,27276000.000,29440000.000,28262000.000,31506000.000,36528000.000,,45058000.000,53323000.000,55107000.000,76485000.000,90545000.000,87607000.000,81437000.000,79121000.000,97464000.000,92032000.000,112657000.000,119052000.000,109043000.000,105604000.000,109937000.000,111317000.000,118112000.000
AssetsCurrent,22961000.000,23549000.000,25821000.000,24792000.000,27893000.000,33074000.000,,41914000.000,50186000.000,51286000.000,72233000.000,85771000.000,81528000.000,74368000.000,68604000.000,80523000.000,72330000.000,89458000.000,93604000.000,81808000.000,78241000.000,82756000.000,82987000.000,89100000.000
CapitalLeaseObligationsCurrent,,,,,,,,-32000.000,,,,-13000.000,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,13000.000,,,,0.000,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,47000.000,,,,13000.000,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,13000.000,,,,,,,,,,,,,,,,
