,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,162033000.000,133173000.000,140412000.000,113679000.000,132924000.000,124868000.000,141327000.000,147394000.000,174829000.000,147791000.000,143879000.000,162544000.000,163733000.000,147580000.000,160762000.000,140907000.000,148722000.000,153144000.000,146794000.000,133335000.000,155556000.000,159272000.000,176157000.000,159312000.000,180738000.000
AccountsReceivableGrossCurrent,,,,,80727000.000,89009000.000,66789000.000,63520000.000,76967000.000,86377000.000,76426000.000,73543000.000,97260000.000,96110000.000,77465000.000,84817000.000,84326000.000,102408000.000,77054000.000,79336000.000,89872000.000,97640000.000,80569000.000,79982000.000,90138000.000
AccountsReceivableNetCurrent,64543000.000,79398000.000,65030000.000,62116000.000,75351000.000,84071000.000,62067000.000,58950000.000,72467000.000,81259000.000,70951000.000,67734000.000,91724000.000,90316000.000,71626000.000,78710000.000,78386000.000,95928000.000,71166000.000,73460000.000,84008000.000,91299000.000,74190000.000,73840000.000,83852000.000
AccumulatedDeferredInvestmentTaxCredit,1881000.000,1796000.000,1776000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1738170000.000,1758904000.000,1754588000.000,1773702000.000,1795054000.000,1806222000.000,1818691000.000,1840452000.000,1824578000.000,1848891000.000,1871984000.000,1898627000.000,1922951000.000,1951029000.000,1821638000.000,1855138000.000,1877015000.000,1906368000.000,1926697000.000,1973290000.000,1985215000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-1375000.000,-1332000.000,-1290000.000,-1247000.000,-1203000.000,-1161000.000,,,,-989000.000,,,,-817000.000,,,,-678000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1589000.000,-1547000.000,-1504000.000,-1461000.000,-1418000.000,-1375000.000,-1332000.000,-1290000.000,-1247000.000,-1203000.000,-1161000.000,-1118000.000,-1076000.000,-1032000.000,-989000.000,-947000.000,-904000.000,-860000.000,-1281000.000,-1227000.000,-1173000.000,-1117000.000,-1290000.000,-1266000.000,-1241000.000
AdditionalPaidInCapitalCommonStock,743531000.000,783531000.000,783162000.000,783162000.000,786973000.000,786973000.000,843186000.000,908186000.000,968186000.000,968121000.000,1005463000.000,1045463000.000,1105463000.000,1165463000.000,1165463000.000,1165435000.000,1199998000.000,1199998000.000,1371223000.000,1396223000.000,1396223000.000,1396223000.000,1446223000.000,1491223000.000,1491223000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,5376000.000,4938000.000,4722000.000,4570000.000,4500000.000,5118000.000,5475000.000,5809000.000,5536000.000,5794000.000,5839000.000,6107000.000,5940000.000,6480000.000,5888000.000,5876000.000,5864000.000,6341000.000,6379000.000,6142000.000,6286000.000
AssetRetirementObligation,,,,,,,17607000.000,,,,19375000.000,,,,26031000.000,,,,27233000.000,,,,28663000.000,,
