,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,19000000.000,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,16000000.000,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,32000000.000,,,
DefinedBenefitPlanPlansWithBenefitObligationsInExcessOfPlanAssetsAggregateBenefitObligation,,,32000000.000,,,
DefinedBenefitPlanPlansWithBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,16000000.000,,,
EmployeeRelatedLiabilitiesCurrent,8000000.000,12000000.000,12000000.000,12000000.000,13000000.000,13000000.000
EquityMethodInvestments,19000000.000,20000000.000,22000000.000,21000000.000,21000000.000,19000000.000
FairValueNetAssetLiability,,,0.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,87000000.000,105000000.000,119000000.000,137000000.000,155000000.000,167000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,67000000.000,67000000.000,68000000.000,70000000.000,73000000.000,74000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,67000000.000,67000000.000,68000000.000,70000000.000,73000000.000,73000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,67000000.000,67000000.000,68000000.000,70000000.000,73000000.000,74000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,67000000.000,67000000.000,68000000.000,70000000.000,73000000.000,74000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,67000000.000,67000000.000,68000000.000,70000000.000,73000000.000,74000000.000
FiniteLivedIntangibleAssetsGross,641000000.000,652000000.000,658000000.000,687000000.000,688000000.000,665000000.000
FiniteLivedIntangibleAssetsNet,554000000.000,547000000.000,539000000.000,550000000.000,533000000.000,498000000.000
Goodwill,452000000.000,459000000.000,466000000.000,490000000.000,492000000.000,467000000.000
IncomeTaxesReceivable,20000000.000,8000000.000,8000000.000,6000000.000,2000000.000,4000000.000
IntangibleAssetsNetExcludingGoodwill,554000000.000,547000000.000,539000000.000,550000000.000,533000000.000,498000000.000
InterestPayableCurrent,,,400000.000,,,
InventoryFinishedGoodsAndWorkInProcessNetOfReserves,100000000.000,104000000.000,111000000.000,132000000.000,117000000.000,108000000.000
InventoryNet,126000000.000,131000000.000,138000000.000,167000000.000,151000000.000,143000000.000
InventoryRawMaterialsAndSuppliesNetOfReserves,26000000.000,27000000.000,27000000.000,35000000.000,34000000.000,35000000.000
InventoryValuationReserves,1900000.000,1500000.000,1700000.000,2500000.000,2000000.000,3000000.000
Liabilities,1310000000.000,1300000000.000,1331000000.000,1496000000.000,1477000000.000,1419000000.000
LiabilitiesAndStockholdersEquity,1807000000.000,1813000000.000,1856000000.000,2030000000.000,2023000000.000,1963000000.000
LiabilitiesCurrent,146000000.000,130000000.000,155000000.000,180000000.000,176000000.000,164000000.000
LineOfCreditFacilityCapacityAvailableForTradePurchases,196000000.000,203000000.000,,218000000.000,216000000.000,199000000.000
LongTermDebt,909000000.000,912000000.000,914000000.000,1050000000.000,1045000000.000,1022000000.000
LongTermDebtAndCapitalLeaseObligations,,,908000000.000,,,
LongTermDebtCurrent,6000000.000,6000000.000,6000000.000,8000000.000,8000000.000,7000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,881000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,6000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,4000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,5000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,5000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,6000000.000,,,
LongTermDebtNoncurrent,903000000.000,906000000.000,908000000.000,1042000000.000,1037000000.000,1015000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,54000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,11000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,2000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,8000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,9000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,10000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,14000000.000,,,
OtherLiabilitiesCurrent,38000000.000,33000000.000,42000000.000,32000000.000,45000000.000,41000000.000
OtherLiabilitiesNoncurrent,9000000.000,9000000.000,7000000.000,7000000.000,7000000.000,7000000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,16000000.000,17000000.000,20000000.000,22000000.000,22000000.000,21000000.000
PrepaidExpenseAndOtherAssetsCurrent,10000000.000,12000000.000,10000000.000,14000000.000,14000000.000,14000000.000
PropertyPlantAndEquipmentGross,502000000.000,522000000.000,,694000000.000,717000000.000,704000000.000
PropertyPlantAndEquipmentNet,441000000.000,451000000.000,470000000.000,600000000.000,607000000.000,583000000.000
RestructuringReserve,5000000.000,5000000.000,4000000.000,4000000.000,4000000.000,4000000.000
RetainedEarningsAccumulatedDeficit,-33000000.000,-27000000.000,-35000000.000,-25000000.000,-11000000.000,18000000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,600000.000,,,
StockholdersEquity,497000000.000,513000000.000,525000000.000,534000000.000,546000000.000,544000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,497000000.000,513000000.000,525000000.000,534000000.000,546000000.000,544000000.000
UndistributedEarningsOfForeignSubsidiaries,,,3000000.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,1400000.000,,,
