,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,8175000.000,13459000.000,16964000.000,3230000.000,9991000.000,17649000.000,5084000.000,10523000.000,5455000.000,9894000.000,-26304000.000,-16686000.000,-15820000.000,-187000.000,-8227000.000,2057000.000,-5473000.000,1913000.000,-11518000.000,-44622000.000,-22787000.000,-35459000.000
IncomeTaxExpenseBenefit,3089000.000,4427000.000,6506000.000,-2824000.000,3430000.000,6238000.000,1754000.000,3215000.000,1489000.000,3776000.000,-9870000.000,-6252000.000,-7666000.000,-158000.000,-3350000.000,621000.000,-1572000.000,657000.000,-4590000.000,-6229000.000,-321000.000,1002000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,162000.000,94000.000,159000.000,183000.000,218000.000,-87000.000,176000.000,183000.000,149000.000,,21000.000,,,,,,,,
IncomeTaxesPaid,,,810000.000,,,3144000.000,,,,2120000.000,,,,144000.000,,,,,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,,,,,,518000.000,,,,-1169000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,4034000.000,,,3986000.000,,,,18617000.000,,,,791000.000,,,,3953000.000,,,,15755000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,5319000.000,,,3484000.000,,,,2648000.000,,,,12143000.000,,,,1749000.000,,,,
IncreaseDecreaseInInsuranceSettlementsReceivable,,,2000.000,,,0.000,,,,0.000,,,,189000.000,,,,-225000.000,,,,51000.000
IncreaseDecreaseInInventories,,,30220000.000,,,18622000.000,,,,21361000.000,,,,8910000.000,,,,10758000.000,,,,6774000.000
IncreaseDecreaseInOtherOperatingAssets,,,-101000.000,,,-76000.000,,,,408000.000,,,,-1247000.000,,,,-76000.000,,,,399000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,1009000.000,,,3119000.000,,,,2483000.000,,,,-1678000.000,,,,-1377000.000,,,,9828000.000
IncreaseDecreaseInReceivables,,,2127000.000,,,-1912000.000,,,,27000.000,,,,22491000.000,,,,-5000.000,,,,12623000.000
InterestExpense,151000.000,134000.000,137000.000,136000.000,129000.000,135000.000,129000.000,113000.000,110000.000,135000.000,163000.000,107000.000,99000.000,262000.000,449000.000,352000.000,368000.000,515000.000,610000.000,560000.000,633000.000,1287000.000
InterestPaid,,,137000.000,,,135000.000,,,,135000.000,,,,262000.000,,,,515000.000,,,,1287000.000
InventoryLIFOReservePeriodCharge,,,1780000.000,,,1699000.000,,,,617000.000,,,,404000.000,,,,930000.000,,,,-970000.000
InvestmentIncomeInterest,58000.000,34000.000,,0.000,0.000,0.000,,,,0.000,,,,,,,,,,,,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,,,,,,,,,,,,,,,,,,0.074
NetCashProvidedByUsedInFinancingActivities,,,-9045000.000,,,-9410000.000,,,,-2626000.000,,,,61368000.000,,,,2025000.000,,,,21533000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-9045000.000,,,-9410000.000,,,,-2626000.000,,,,61368000.000,,,,2025000.000,,,,21533000.000
NetCashProvidedByUsedInInvestingActivities,,,-11347000.000,,,-9131000.000,,,,-12786000.000,,,,-51054000.000,,,,-8031000.000,,,,-2737000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-11347000.000,,,-9131000.000,,,,-12786000.000,,,,-51054000.000,,,,-8031000.000,,,,-2737000.000
NetCashProvidedByUsedInOperatingActivities,,,1081000.000,,,18207000.000,,,,16876000.000,,,,-9635000.000,,,,6857000.000,,,,-17986000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1081000.000,,,18207000.000,,,,16876000.000,,,,-9635000.000,,,,6857000.000,,,,-17986000.000
NetIncomeLoss,5086000.000,9032000.000,10458000.000,6054000.000,6561000.000,11411000.000,3330000.000,7308000.000,3966000.000,6118000.000,-16434000.000,-10434000.000,-8154000.000,-29000.000,-4877000.000,1436000.000,-3901000.000,1256000.000,-6928000.000,-38393000.000,-22466000.000,-36461000.000
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,,,,,,,,,,,,1000000.000,,,,,,,,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,,,,,,,,,,13000000.000,,,,,,,,
OperatingIncomeLoss,8268000.000,13559000.000,17101000.000,3366000.000,10120000.000,17784000.000,5213000.000,10636000.000,5565000.000,10029000.000,-26141000.000,-16579000.000,-15721000.000,75000.000,-7778000.000,2409000.000,-5105000.000,2428000.000,-10908000.000,-44062000.000,-22154000.000,-34172000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,0.000,0.000,0.000,0.000,0.000,91000.000,0.000,0.000,0.000,133000.000,0.000,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,7056000.000,,,0.000,,,,0.000,,,,,,,,,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,,,,,,,,,,,,4380000.000
PaymentsOfDividends,,,2285000.000,,,2204000.000,,,,2207000.000,,,,2219000.000,,,,2233000.000,,,,2280000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,35000.000,,,,-54000.000,,,,-214000.000,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,,,42805000.000,,,,,,,,
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,,,,,,3700000.000,,,,1853000.000
PaymentsToAcquireProductiveAssets,,,5312000.000,,,2397000.000,,,,8419000.000,,,,2793000.000,,,,4609000.000,,,,2143000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,6049000.000,,,6854000.000,,,,5210000.000,,,,5566000.000,,,,,,,,
ProceedsFromInsuranceSettlementInvestingActivities,,,,,,,,,,,,,,,,,,263000.000,,,,
ProceedsFromIssuanceOfOtherLongTermDebt,,,,,,,,,,,,,,-430000.000,,,,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,410000.000,,,548000.000,,,,452000.000,,,,1965000.000,,,,75000.000,,,,-115000.000
ProceedsFromLinesOfCredit,,,,,,85918000.000,,,,146970000.000,,,,248012000.000,,,,222402000.000,,,,237093000.000
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,,-489000.000,,,,,,,,
ProceedsFromSaleOfProductiveAssets,,,14000.000,,,120000.000,,,,843000.000,,,,110000.000,,,,15000.000,,,,1259000.000
ProvisionForDoubtfulAccounts,,,,,,-245000.000,,,,115000.000,,,,344000.000,,,,-265000.000,,,,-84000.000
RepaymentsOfLinesOfCredit,,,,,,92893000.000,,,,146962000.000,,,,185685000.000,,,,217657000.000,,,,208770000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,,,,,,,,,,,,579000.000,,,,15000.000
RepaymentsOfOtherDebt,,,88000.000,,,744000.000,,,,933000.000,,,,,,,,,,,,
RestructuringCostsAndAssetImpairmentCharges,,,24000.000,,,893000.000,,,,-145000.000,,,,,,,,,,,,
RestructuringReservePeriodIncreaseDecrease,,,,,,,,,,,,,,300000.000,,,,,,,,
Revenues,452690000.000,444378000.000,500505000.000,470816000.000,450574000.000,501495000.000,482176000.000,460542000.000,495033000.000,498264000.000,491185000.000,476175000.000,504425000.000,509047000.000,546083000.000,540996000.000,554577000.000,549548000.000,529503000.000,516645000.000,529728000.000,532320000.000
SalesRevenueNet,452690000.000,444378000.000,500505000.000,470816000.000,450574000.000,501495000.000,482176000.000,460542000.000,495033000.000,498264000.000,491185000.000,476175000.000,504425000.000,509047000.000,546083000.000,540996000.000,554577000.000,549548000.000,529503000.000,516645000.000,529728000.000,532320000.000
SellingGeneralAndAdministrativeExpense,110587000.000,113944000.000,121377000.000,118918000.000,118133000.000,122934000.000,120245000.000,118970000.000,118447000.000,122606000.000,129600000.000,129809000.000,129127000.000,126134000.000,128187000.000,128457000.000,126119000.000,127331000.000,127285000.000,143266000.000,140049000.000,155458000.000
ShareBasedCompensation,,,509000.000,557000.000,376000.000,576000.000,638000.000,730000.000,-153000.000,665000.000,700000.000,598000.000,470000.000,219000.000,,,,754000.000,,,,1185000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,96208.000,,,,3200.000,,,,252500.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,42574.000,,,,11500.000,,,,166800.000,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,11.780,,,,11.710,,,,10.300,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,13.300,,,,14.210,,,,13.650,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,13.990,,,,16.900,,,,17.910,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,36657.000,,,,30822.000,,,,189376.000,,,,,,,,
TaxBenefitFromStockOptionsExercised,,,26000.000,,,,,,,,,,,,,,,,,,,
TaxBenefitFromStockOptionsExercised1,,,,,,35000.000,,,,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,113000.000,51000.000,133000.000,128000.000,140000.000,114000.000,164000.000,165.000,-116165.000,228000.000,147.000,122.000,-228269.000,0.000,0.000,3.000,,20.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,39247000.000,37669000.000,37110000.000,36621000.000,36583000.000,36621000.000,36685000.000,36723.000,-36622723.000,36834000.000,36782.000,36813.000,-594595.000,36497000.000,36676.000,37111.000,-36534112.000,37093.000,36760.000,36810.000,-73787.000,37355.000
WeightedAverageNumberOfSharesOutstandingBasic,39134000.000,37618000.000,36977000.000,36493000.000,36443000.000,36507000.000,36521000.000,36558.000,-36506558.000,36606000.000,36635.000,36691.000,-366326.000,36497000.000,36676.000,37108.000,-36534109.000,37073.000,36760.000,36810.000,-73767.000,37355.000
